,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,4772,0.0,0.0,2398.0,38.0
1,FMB-0215S,0,4968,0.0,38.0,2388.0,38.0
2,FMB-0215S,0,4383,0.0,76.0,723.0,301.5
3,FMB-0215S,0,4816,0.0,377.5,2403.0,58.0
4,FMB-0215S,0,5095,0.0,435.5,2433.0,58.0
5,FMB-0215S,0,5072,0.0,493.5,2078.0,58.0
6,FMB-0215S,0,4818,0.0,551.5,2398.0,38.0
7,FMB-0215S,0,4792,0.0,589.5,2398.0,38.0
8,FMB-0215S,0,4531,0.0,627.5,2308.0,58.0
9,FMB-0215S,0,4943,0.0,685.5,2418.0,58.0
10,FMB-0215S,0,4884,0.0,743.5,2398.0,38.0
11,FMB-0215S,0,4507,0.0,781.5,1998.0,58.0
12,FMB-0215S,0,4535,0.0,839.5,1198.0,53.0
13,FMB-0215S,1,4597,0.0,0.0,2291.0,58.0
14,FMB-0215S,1,4840,0.0,58.0,556.0,358.0
15,FMB-0215S,1,4952,0.0,416.0,712.5,339.0
16,FMB-0215S,1,4478,712.5,416.0,654.0,339.0
17,FMB-0215S,1,5058,0.0,755.0,2157.0,57.0
18,FMB-0215S,1,4513,0.0,812.0,523.0,408.0
19,FMB-0215S,2,4902,0.0,0.0,2398.0,480.0
20,FMB-0215S,2,4907,0.0,480.0,1001.0,342.0
21,FMB-0215S,2,4609,0.0,822.0,1518.0,398.0
22,FMB-0215S,3,4697,0.0,0.0,2285.0,568.0
23,FMB-0215S,3,4742,0.0,568.0,2168.0,58.0
24,FMB-0215S,3,4439,0.0,626.0,816.0,294.5
25,FMB-0215S,3,4783,0.0,920.5,691.0,297.0
26,FMB-0215S,4,4883,0.0,0.0,2298.0,445.0
27,FMB-0215S,4,4831,0.0,445.0,982.5,405.0
28,FMB-0215S,4,5129,982.5,445.0,310.0,405.0
29,FMB-0215S,4,4623,0.0,850.0,2238.0,38.0
30,FMB-0215S,4,4989,0.0,888.0,807.0,310.0
31,FMB-0215S,5,4808,0.0,0.0,2360.0,307.0
32,FMB-0215S,5,4720,0.0,307.0,859.0,327.0
33,FMB-0215S,5,4696,859.0,307.0,1163.0,327.0
34,FMB-0215S,5,4739,0.0,634.0,1598.0,429.0
35,FMB-0215S,5,4421,1598.0,634.0,715.0,429.0
36,FMB-0215S,5,5017,0.0,1063.0,821.0,58.0
37,FMB-0215S,5,4555,821.0,1063.0,1198.0,58.0
38,FMB-0215S,5,4755,0.0,1121.0,858.0,58.0
39,FMB-0215S,5,4665,858.0,1121.0,1071.0,58.0
40,FMB-0215S,5,5078,0.0,1179.0,321.0,38.0
41,FMB-0215S,5,5088,321.0,1179.0,1933.0,38.0
42,FMB-0215S,6,4984,0.0,0.0,2388.0,58.0
43,FMB-0215S,6,4765,0.0,58.0,2148.0,530.0
44,FMB-0215S,6,4398,0.0,588.0,876.0,377.0
45,FMB-0215S,6,4711,876.0,588.0,543.0,377.0
46,FMB-0215S,6,4878,0.0,965.0,288.0,78.0
47,FMB-0215S,6,4885,288.0,965.0,438.0,78.0
48,FMB-0215S,6,4729,726.0,965.0,388.0,78.0
49,FMB-0215S,6,4750,1114.0,965.0,338.0,78.0
50,FMB-0215S,6,4497,0.0,1043.0,678.0,58.0
51,FMB-0215S,6,4713,678.0,1043.0,1718.0,58.0
52,FMB-0215S,6,4582,0.0,1101.0,691.0,58.0
53,FMB-0215S,6,4727,691.0,1101.0,1712.0,58.0
54,FMB-0215S,6,4944,0.0,1159.0,744.0,58.0
55,FMB-0215S,6,4655,744.0,1159.0,1247.0,58.0
56,FMB-0215S,7,4466,0.0,0.0,2388.0,596.0
57,FMB-0215S,7,4677,0.0,596.0,1422.0,347.0
58,FMB-0215S,7,4835,0.0,943.0,2398.0,38.0
59,FMB-0215S,7,4851,0.0,981.0,733.0,237.0
60,FMB-0215S,8,5022,0.0,0.0,2398.0,458.0
61,FMB-0215S,8,4917,0.0,458.0,1987.0,307.0
62,FMB-0215S,8,4506,0.0,765.0,2286.0,277.0
63,FMB-0215S,8,4408,0.0,1042.0,2318.0,58.0
64,FMB-0215S,8,4834,0.0,1100.0,488.0,118.0
65,FMB-0215S,8,4644,488.0,1100.0,488.0,118.0
66,FMB-0215S,8,4743,976.0,1100.0,488.0,118.0
67,FMB-0215S,9,4552,0.0,0.0,2243.0,58.0
68,FMB-0215S,9,5097,0.0,58.0,811.0,348.0
69,FMB-0215S,9,4508,811.0,58.0,1236.0,348.0
70,FMB-0215S,9,4857,0.0,406.0,2394.5,440.0
71,FMB-0215S,9,4428,0.0,846.0,562.0,348.0
72,FMB-0215S,10,4763,0.0,0.0,2264.0,455.0
73,FMB-0215S,10,4801,0.0,455.0,921.0,397.0
74,FMB-0215S,10,5079,0.0,852.0,369.0,38.0
75,FMB-0215S,10,4536,369.0,852.0,1938.0,38.0
76,FMB-0215S,10,5085,0.0,890.0,2398.0,330.0
77,FMB-0215S,11,5055,0.0,0.0,2291.0,771.0
78,FMB-0215S,11,4397,0.0,771.0,878.0,448.5
79,FMB-0215S,12,4998,0.0,0.0,2393.0,310.0
80,FMB-0215S,12,4876,0.0,310.0,1480.0,88.0
81,FMB-0215S,12,4659,0.0,398.0,2298.0,445.0
82,FMB-0215S,12,4923,0.0,843.0,2248.0,293.0
83,FMB-0215S,12,5076,0.0,1136.0,288.0,78.0
84,FMB-0215S,12,4598,288.0,1136.0,488.0,78.0
85,FMB-0215S,12,4650,776.0,1136.0,488.0,78.0
86,FMB-0215S,12,5016,1264.0,1136.0,488.0,78.0
87,FMB-0215S,12,4518,1752.0,1136.0,438.0,78.0
88,FMB-0215S,13,4960,0.0,0.0,2410.0,370.0
89,FMB-0215S,13,5132,0.0,370.0,2306.0,770.0
90,FMB-0215S,13,4630,0.0,1140.0,2415.0,80.0
91,FMB-0215S,14,4567,0.0,0.0,2296.0,852.0
92,FMB-0215S,14,4870,2296.0,0.0,58.0,852.0
