,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,356,0.0,0.0,2418.0,58.0
1,YW10-0218S,0,555,0.0,58.0,738.0,374.0
2,YW10-0218S,0,161,0.0,432.0,1165.0,491.0
3,YW10-0218S,0,294,0.0,923.0,437.0,294.5
4,YW10-0218S,0,55,437.0,923.0,666.0,294.5
5,YW10-0218S,1,542,0.0,0.0,2418.0,58.0
6,YW10-0218S,1,357,0.0,58.0,723.0,477.5
7,YW10-0218S,1,264,0.0,535.5,2109.0,372.5
8,YW10-0218S,1,758,0.0,908.0,2334.5,311.0
9,YW10-0218S,2,235,0.0,0.0,2418.0,58.0
10,YW10-0218S,2,46,0.0,58.0,771.0,480.0
11,YW10-0218S,2,403,771.0,58.0,771.0,480.0
12,YW10-0218S,2,467,0.0,538.0,997.0,310.0
13,YW10-0218S,2,308,997.0,538.0,998.0,310.0
14,YW10-0218S,2,408,0.0,848.0,684.0,370.5
15,YW10-0218S,3,723,0.0,0.0,2416.0,38.0
16,YW10-0218S,3,730,0.0,38.0,2298.0,330.0
17,YW10-0218S,3,0,0.0,368.0,2001.0,58.0
18,YW10-0218S,3,429,0.0,426.0,942.0,392.0
19,YW10-0218S,3,16,942.0,426.0,942.0,392.0
20,YW10-0218S,3,748,0.0,818.0,1080.0,378.0
21,YW10-0218S,4,113,0.0,0.0,2398.0,328.0
22,YW10-0218S,4,395,0.0,328.0,420.0,376.5
23,YW10-0218S,4,759,0.0,704.5,1165.0,58.0
24,YW10-0218S,4,282,1165.0,704.5,1048.0,58.0
25,YW10-0218S,4,420,0.0,762.5,503.0,448.0
26,YW10-0218S,5,765,0.0,0.0,2398.0,393.0
27,YW10-0218S,5,535,0.0,393.0,2001.0,801.0
28,YW10-0218S,5,739,2001.0,393.0,58.0,801.0
29,YW10-0218S,6,25,0.0,0.0,2398.0,299.0
30,YW10-0218S,6,702,0.0,299.0,534.0,272.5
31,YW10-0218S,6,192,534.0,299.0,534.0,272.5
32,YW10-0218S,6,502,1068.0,299.0,489.0,272.5
33,YW10-0218S,6,738,0.0,571.5,729.0,351.5
34,YW10-0218S,6,498,729.0,571.5,517.0,351.5
35,YW10-0218S,6,584,1246.0,571.5,420.0,351.5
36,YW10-0218S,6,726,0.0,923.0,1678.0,58.0
37,YW10-0218S,6,179,1678.0,923.0,718.0,58.0
38,YW10-0218S,6,625,0.0,981.0,651.0,239.0
39,YW10-0218S,6,233,651.0,981.0,651.0,239.0
40,YW10-0218S,7,170,0.0,0.0,2393.0,38.0
41,YW10-0218S,7,9,0.0,38.0,2348.0,558.0
42,YW10-0218S,7,619,0.0,596.0,862.0,307.5
43,YW10-0218S,7,671,0.0,903.5,2217.0,58.0
44,YW10-0218S,7,53,0.0,961.5,270.0,258.0
45,YW10-0218S,7,30,270.0,961.5,1517.5,258.0
46,YW10-0218S,8,115,0.0,0.0,2388.0,558.0
47,YW10-0218S,8,346,0.0,558.0,1781.0,348.0
48,YW10-0218S,8,302,0.0,906.0,758.0,308.0
49,YW10-0218S,9,73,0.0,0.0,2388.0,98.0
50,YW10-0218S,9,232,0.0,98.0,524.5,383.8
51,YW10-0218S,9,369,524.5,98.0,524.5,383.8
52,YW10-0218S,9,471,0.0,481.8,2284.0,395.0
53,YW10-0218S,9,691,0.0,876.8,877.0,343.0
54,YW10-0218S,9,274,877.0,876.8,877.0,343.0
55,YW10-0218S,9,7,1754.0,876.8,92.5,343.0
56,YW10-0218S,10,304,0.0,0.0,2368.0,328.0
57,YW10-0218S,10,713,0.0,328.0,2198.0,58.0
58,YW10-0218S,10,588,0.0,386.0,2353.0,58.0
59,YW10-0218S,10,164,0.0,444.0,2118.0,58.0
60,YW10-0218S,10,383,0.0,502.0,2034.0,384.0
61,YW10-0218S,10,48,0.0,886.0,2353.0,38.0
62,YW10-0218S,10,440,0.0,924.0,1437.0,58.0
63,YW10-0218S,10,151,0.0,982.0,1884.0,98.0
64,YW10-0218S,10,640,0.0,1080.0,2294.0,38.0
65,YW10-0218S,10,497,0.0,1118.0,2108.0,58.0
66,YW10-0218S,11,61,0.0,0.0,2367.0,218.0
67,YW10-0218S,11,83,0.0,218.0,288.0,158.0
68,YW10-0218S,11,40,288.0,218.0,488.0,158.0
69,YW10-0218S,11,378,776.0,218.0,488.0,158.0
70,YW10-0218S,11,481,1264.0,218.0,488.0,158.0
71,YW10-0218S,11,45,1752.0,218.0,438.0,158.0
72,YW10-0218S,11,169,0.0,376.0,840.0,548.0
73,YW10-0218S,11,49,840.0,376.0,1159.0,548.0
74,YW10-0218S,11,472,1999.0,376.0,58.0,548.0
75,YW10-0218S,11,313,0.0,924.0,331.0,296.0
76,YW10-0218S,12,212,0.0,0.0,2353.0,328.0
77,YW10-0218S,12,712,0.0,328.0,2098.0,580.0
78,YW10-0218S,12,189,0.0,908.0,370.0,308.0
79,YW10-0218S,12,335,370.0,908.0,761.0,308.0
80,YW10-0218S,12,219,1131.0,908.0,760.0,308.0
81,YW10-0218S,12,122,1891.0,908.0,370.0,308.0
82,YW10-0218S,13,8,0.0,0.0,2348.0,630.0
83,YW10-0218S,13,428,0.0,630.0,996.5,360.5
84,YW10-0218S,13,774,996.5,630.0,888.5,360.5
85,YW10-0218S,13,41,0.0,990.5,2198.0,198.0
86,YW10-0218S,14,479,0.0,0.0,2338.0,588.0
