,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4632,0.0,58.0,2306.0,770.0
2,FMB-0215S,0,4776,2306.0,58.0,58.0,770.0
3,FMB-0215S,0,4573,2364.0,58.0,58.0,770.0
4,FMB-0215S,0,4440,0.0,828.0,397.0,388.0
5,FMB-0215S,0,5001,397.0,828.0,198.0,388.0
6,FMB-0215S,0,4637,595.0,828.0,198.0,388.0
7,FMB-0215S,0,4955,793.0,828.0,132.5,388.0
8,FMB-0215S,0,4770,925.5,828.0,78.0,388.0
9,FMB-0215S,0,4729,1003.5,828.0,78.0,388.0
10,FMB-0215S,0,4600,1081.5,828.0,78.0,388.0
11,FMB-0215S,1,4681,0.0,0.0,2432.0,485.0
12,FMB-0215S,1,5084,0.0,485.0,1381.0,375.0
13,FMB-0215S,1,4491,0.0,860.0,802.0,297.0
14,FMB-0215S,1,4783,802.0,860.0,691.0,297.0
15,FMB-0215S,1,4705,0.0,1157.0,390.0,58.0
16,FMB-0215S,1,4546,390.0,1157.0,1861.0,58.0
17,FMB-0215S,2,4494,0.0,0.0,2432.0,485.0
18,FMB-0215S,2,4771,0.0,485.0,1649.0,420.0
19,FMB-0215S,2,4983,1649.0,485.0,308.0,420.0
20,FMB-0215S,2,4865,1957.0,485.0,308.0,420.0
21,FMB-0215S,2,4571,0.0,905.0,776.0,310.0
22,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
23,FMB-0215S,3,4914,0.0,58.0,502.0,447.0
24,FMB-0215S,3,4628,502.0,58.0,502.0,447.0
25,FMB-0215S,3,5063,1004.0,58.0,462.0,447.0
26,FMB-0215S,3,5046,1466.0,58.0,462.0,447.0
27,FMB-0215S,3,5110,0.0,505.0,1294.0,420.0
28,FMB-0215S,3,4439,0.0,925.0,816.0,294.5
29,FMB-0215S,4,4630,0.0,0.0,2415.0,80.0
30,FMB-0215S,4,4657,0.0,80.0,862.0,325.0
31,FMB-0215S,4,4699,0.0,405.0,1562.0,58.0
32,FMB-0215S,4,4870,1562.0,405.0,852.0,58.0
33,FMB-0215S,4,4558,0.0,463.0,1784.0,88.0
34,FMB-0215S,4,5072,0.0,551.0,2078.0,58.0
35,FMB-0215S,4,5118,0.0,609.0,847.0,340.0
36,FMB-0215S,4,5065,847.0,609.0,847.0,340.0
37,FMB-0215S,4,4670,0.0,949.0,2078.0,58.0
38,FMB-0215S,4,4876,0.0,1007.0,1480.0,88.0
39,FMB-0215S,4,4623,0.0,1095.0,2238.0,38.0
40,FMB-0215S,4,5122,0.0,1133.0,662.0,58.0
41,FMB-0215S,4,4727,662.0,1133.0,1712.0,58.0
42,FMB-0215S,5,4960,0.0,0.0,2410.0,370.0
43,FMB-0215S,5,4866,0.0,370.0,821.0,579.0
44,FMB-0215S,5,4538,821.0,370.0,1247.0,579.0
45,FMB-0215S,5,4638,0.0,949.0,483.0,267.5
46,FMB-0215S,5,4559,483.0,949.0,631.0,267.5
47,FMB-0215S,5,4521,1114.0,949.0,621.5,267.5
48,FMB-0215S,6,4816,0.0,0.0,2403.0,58.0
49,FMB-0215S,6,4410,0.0,58.0,629.0,306.0
50,FMB-0215S,6,4916,629.0,58.0,861.0,306.0
51,FMB-0215S,6,5116,1490.0,58.0,629.0,306.0
52,FMB-0215S,6,4984,0.0,364.0,2388.0,58.0
53,FMB-0215S,6,4429,0.0,422.0,965.5,433.0
54,FMB-0215S,6,4424,0.0,855.0,1898.0,348.0
55,FMB-0215S,7,4691,0.0,0.0,2403.0,580.0
56,FMB-0215S,7,4641,0.0,580.0,1071.0,615.0
57,FMB-0215S,8,5092,0.0,0.0,2403.0,580.0
58,FMB-0215S,8,5003,0.0,580.0,1823.0,578.0
59,FMB-0215S,8,4596,0.0,1158.0,202.0,58.0
60,FMB-0215S,8,4959,202.0,1158.0,2188.0,58.0
61,FMB-0215S,9,4772,0.0,0.0,2398.0,38.0
62,FMB-0215S,9,4759,0.0,38.0,862.0,58.0
63,FMB-0215S,9,4555,862.0,38.0,1198.0,58.0
64,FMB-0215S,9,4449,0.0,96.0,978.0,380.0
65,FMB-0215S,9,4572,0.0,476.0,2360.0,58.0
66,FMB-0215S,9,4408,0.0,534.0,2318.0,58.0
67,FMB-0215S,9,4473,0.0,592.0,691.0,58.0
68,FMB-0215S,9,5081,691.0,592.0,1668.0,58.0
69,FMB-0215S,9,4435,0.0,650.0,931.0,58.0
70,FMB-0215S,9,4479,931.0,650.0,1025.0,58.0
71,FMB-0215S,9,4930,0.0,708.0,688.0,52.5
72,FMB-0215S,9,4412,688.0,708.0,711.5,52.5
