,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4680,0.0,58.0,1021.5,327.0
2,FMB-0215S,0,4720,1021.5,58.0,859.0,327.0
3,FMB-0215S,0,4552,0.0,385.0,2243.0,58.0
4,FMB-0215S,0,5050,0.0,443.0,998.0,298.0
5,FMB-0215S,0,5115,998.0,443.0,928.0,298.0
6,FMB-0215S,0,5009,0.0,741.0,2047.0,345.0
7,FMB-0215S,0,4420,0.0,1086.0,928.0,58.0
8,FMB-0215S,0,4471,0.0,1144.0,1568.0,58.0
9,FMB-0215S,1,4681,0.0,0.0,2432.0,485.0
10,FMB-0215S,1,4837,0.0,485.0,1333.0,263.0
11,FMB-0215S,1,4872,0.0,748.0,427.0,301.5
12,FMB-0215S,1,4516,427.0,748.0,1025.0,301.5
13,FMB-0215S,1,4383,1452.0,748.0,723.0,301.5
14,FMB-0215S,1,4936,0.0,1049.5,487.5,168.5
15,FMB-0215S,1,5066,487.5,1049.5,594.5,168.5
16,FMB-0215S,1,4726,1082.0,1049.5,575.5,168.5
17,FMB-0215S,1,4461,1657.5,1049.5,488.0,168.5
18,FMB-0215S,2,4494,0.0,0.0,2432.0,485.0
19,FMB-0215S,2,5110,0.0,485.0,1294.0,420.0
20,FMB-0215S,2,4865,1294.0,485.0,308.0,420.0
21,FMB-0215S,2,4983,1602.0,485.0,308.0,420.0
22,FMB-0215S,2,4814,0.0,905.0,509.0,312.0
23,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
24,FMB-0215S,3,4714,0.0,58.0,1847.0,394.0
25,FMB-0215S,3,5065,0.0,452.0,847.0,340.0
26,FMB-0215S,3,4592,847.0,452.0,847.0,340.0
27,FMB-0215S,3,4601,0.0,792.0,772.0,358.0
28,FMB-0215S,3,4540,772.0,792.0,772.0,358.0
29,FMB-0215S,3,4905,1544.0,792.0,557.0,358.0
30,FMB-0215S,3,4531,0.0,1150.0,2308.0,58.0
31,FMB-0215S,4,4630,0.0,0.0,2415.0,80.0
32,FMB-0215S,4,4482,0.0,80.0,1978.0,866.0
33,FMB-0215S,4,4712,1978.0,80.0,58.0,866.0
34,FMB-0215S,4,4778,2036.0,80.0,58.0,866.0
35,FMB-0215S,4,4638,0.0,946.0,483.0,267.5
36,FMB-0215S,4,4559,483.0,946.0,631.0,267.5
37,FMB-0215S,5,4960,0.0,0.0,2410.0,370.0
38,FMB-0215S,5,4906,0.0,370.0,857.0,555.0
39,FMB-0215S,5,4605,0.0,925.0,606.0,295.0
40,FMB-0215S,6,4816,0.0,0.0,2403.0,58.0
41,FMB-0215S,7,4691,0.0,0.0,2403.0,580.0
42,FMB-0215S,7,4818,0.0,580.0,2398.0,38.0
43,FMB-0215S,7,4532,0.0,618.0,2099.0,425.0
44,FMB-0215S,7,4515,0.0,1043.0,858.0,58.0
45,FMB-0215S,7,4576,858.0,1043.0,1004.0,58.0
46,FMB-0215S,7,4759,0.0,1101.0,862.0,58.0
47,FMB-0215S,7,4963,862.0,1101.0,1004.0,58.0
48,FMB-0215S,7,4430,0.0,1159.0,908.0,58.0
49,FMB-0215S,7,4435,908.0,1159.0,931.0,58.0
50,FMB-0215S,8,5092,0.0,0.0,2403.0,580.0
51,FMB-0215S,8,4933,0.0,580.0,2051.0,472.0
52,FMB-0215S,8,4472,2051.0,580.0,83.0,472.0
53,FMB-0215S,8,4849,0.0,1052.0,276.0,162.0
54,FMB-0215S,8,4741,276.0,1052.0,913.0,162.0
55,FMB-0215S,8,4615,1189.0,1052.0,327.0,162.0
56,FMB-0215S,9,4772,0.0,0.0,2398.0,38.0
57,FMB-0215S,9,4572,0.0,38.0,2360.0,58.0
58,FMB-0215S,9,4408,0.0,96.0,2318.0,58.0
59,FMB-0215S,9,4984,0.0,154.0,2388.0,58.0
60,FMB-0215S,9,4623,0.0,212.0,2238.0,38.0
61,FMB-0215S,9,4884,0.0,250.0,2398.0,38.0
62,FMB-0215S,9,4835,0.0,288.0,2398.0,38.0
63,FMB-0215S,10,4526,0.0,0.0,2398.0,398.0
64,FMB-0215S,10,4585,0.0,398.0,2001.0,425.0
65,FMB-0215S,10,4457,0.0,823.0,2194.0,394.0
66,FMB-0215S,11,5085,0.0,0.0,2398.0,330.0
67,FMB-0215S,11,4699,0.0,330.0,1562.0,58.0
68,FMB-0215S,11,5017,1562.0,330.0,821.0,58.0
69,FMB-0215S,11,4736,0.0,388.0,2194.0,419.0
70,FMB-0215S,11,4868,0.0,807.0,1868.0,58.0
71,FMB-0215S,11,4971,1868.0,807.0,507.0,58.0
72,FMB-0215S,11,4827,0.0,865.0,923.0,297.0
73,FMB-0215S,11,5101,0.0,1162.0,507.0,58.0
74,FMB-0215S,11,4546,507.0,1162.0,1861.0,58.0
75,FMB-0215S,12,4792,0.0,0.0,2398.0,38.0
76,FMB-0215S,12,4567,0.0,38.0,2296.0,852.0
77,FMB-0215S,12,4870,2296.0,38.0,58.0,852.0
78,FMB-0215S,12,5070,0.0,890.0,2148.0,330.0
79,FMB-0215S,13,5022,0.0,0.0,2398.0,458.0
80,FMB-0215S,13,4771,0.0,458.0,1649.0,420.0
81,FMB-0215S,13,4907,0.0,878.0,1001.0,342.0
82,FMB-0215S,13,4682,1001.0,878.0,1001.0,342.0
83,FMB-0215S,13,4545,2002.0,878.0,58.0,342.0
84,FMB-0215S,14,4902,0.0,0.0,2398.0,480.0
85,FMB-0215S,14,4701,0.0,480.0,1172.0,722.0
86,FMB-0215S,14,4812,1172.0,480.0,598.0,722.0
87,FMB-0215S,14,5086,1770.0,480.0,527.0,722.0
88,FMB-0215S,15,4857,0.0,0.0,2394.5,440.0
89,FMB-0215S,15,5055,0.0,440.0,2291.0,771.0
90,FMB-0215S,16,4998,0.0,0.0,2393.0,310.0
91,FMB-0215S,16,4579,0.0,310.0,771.0,427.0
92,FMB-0215S,16,5032,771.0,310.0,58.0,427.0
93,FMB-0215S,16,4434,0.0,737.0,695.0,204.0
94,FMB-0215S,16,4926,0.0,941.0,681.0,278.0
95,FMB-0215S,16,4673,681.0,941.0,694.5,278.0
96,FMB-0215S,17,4466,0.0,0.0,2388.0,596.0
97,FMB-0215S,17,4693,0.0,596.0,489.0,337.0
98,FMB-0215S,17,4797,489.0,596.0,558.0,337.0
99,FMB-0215S,17,4887,0.0,933.0,888.0,58.0
100,FMB-0215S,17,4655,888.0,933.0,1247.0,58.0
101,FMB-0215S,17,4974,0.0,991.0,869.0,128.0
102,FMB-0215S,17,4555,0.0,1119.0,1198.0,58.0
103,FMB-0215S,17,4588,1198.0,1119.0,1138.0,58.0
104,FMB-0215S,17,4445,0.0,1177.0,1538.0,38.0
105,FMB-0215S,18,4968,0.0,0.0,2388.0,38.0
106,FMB-0215S,18,4801,0.0,38.0,921.0,397.0
107,FMB-0215S,18,4869,921.0,38.0,58.0,397.0
108,FMB-0215S,18,5015,0.0,435.0,2034.0,472.5
109,FMB-0215S,18,4989,0.0,907.5,807.0,310.0
110,FMB-0215S,19,4784,0.0,0.0,2363.0,328.0
111,FMB-0215S,19,4718,0.0,328.0,929.0,462.0
112,FMB-0215S,19,4890,929.0,328.0,929.0,462.0
113,FMB-0215S,19,5046,1858.0,328.0,447.0,462.0
114,FMB-0215S,19,4677,0.0,790.0,1422.0,347.0
115,FMB-0215S,19,4591,1422.0,790.0,422.0,347.0
116,FMB-0215S,19,4551,1844.0,790.0,317.5,347.0
117,FMB-0215S,19,4580,0.0,1137.0,472.0,83.0
118,FMB-0215S,19,4503,472.0,1137.0,841.0,83.0
119,FMB-0215S,19,5042,1313.0,1137.0,791.0,83.0
120,FMB-0215S,20,4808,0.0,0.0,2360.0,307.0
121,FMB-0215S,20,4443,0.0,307.0,2286.0,422.0
122,FMB-0215S,20,4742,0.0,729.0,2168.0,58.0
123,FMB-0215S,20,4882,0.0,787.0,942.0,395.0
124,FMB-0215S,20,5120,942.0,787.0,959.0,395.0
125,FMB-0215S,20,4912,0.0,1182.0,1823.0,38.0
126,FMB-0215S,21,5024,0.0,0.0,2356.0,862.0
127,FMB-0215S,21,4696,0.0,862.0,1163.0,327.0
128,FMB-0215S,21,5096,1163.0,862.0,1163.0,327.0
129,FMB-0215S,22,5131,0.0,0.0,2338.0,398.0
130,FMB-0215S,22,4666,0.0,398.0,2066.0,822.0
131,FMB-0215S,23,4856,0.0,0.0,2328.0,578.0
132,FMB-0215S,23,4608,0.0,578.0,548.0,424.5
133,FMB-0215S,23,4533,548.0,578.0,548.0,424.5
134,FMB-0215S,23,4542,0.0,1002.5,670.0,175.5
135,FMB-0215S,23,4425,0.0,1178.0,1510.0,38.0
136,FMB-0215S,24,4417,0.0,0.0,2322.0,1050.0
137,FMB-0215S,24,4394,0.0,1050.0,508.0,155.0
138,FMB-0215S,24,4501,508.0,1050.0,756.0,155.0
139,FMB-0215S,25,5052,0.0,0.0,2313.0,434.5
140,FMB-0215S,25,5061,0.0,434.5,2234.0,482.5
141,FMB-0215S,25,4495,0.0,917.0,861.0,300.0
142,FMB-0215S,25,4419,861.0,917.0,861.0,300.0
143,FMB-0215S,26,4610,0.0,0.0,2306.0,770.0
144,FMB-0215S,26,4397,0.0,770.0,878.0,448.5
145,FMB-0215S,27,4632,0.0,0.0,2306.0,770.0
146,FMB-0215S,27,4761,0.0,770.0,864.0,449.0
147,FMB-0215S,28,5132,0.0,0.0,2306.0,770.0
148,FMB-0215S,28,4892,0.0,770.0,897.0,449.5
149,FMB-0215S,28,4769,897.0,770.0,897.0,449.5
150,FMB-0215S,28,5033,1794.0,770.0,58.0,449.5
151,FMB-0215S,29,4982,0.0,0.0,2301.0,507.0
152,FMB-0215S,29,4403,0.0,507.0,692.0,309.0
153,FMB-0215S,29,4867,0.0,816.0,1886.0,398.0
154,FMB-0215S,30,4568,0.0,0.0,2301.0,967.0
155,FMB-0215S,30,4893,0.0,967.0,717.0,242.5
156,FMB-0215S,31,4659,0.0,0.0,2298.0,445.0
157,FMB-0215S,31,4958,0.0,445.0,1847.0,550.0
158,FMB-0215S,31,4776,0.0,995.0,770.0,58.0
159,FMB-0215S,31,4661,770.0,995.0,1218.0,58.0
160,FMB-0215S,31,4573,0.0,1053.0,770.0,58.0
161,FMB-0215S,31,4665,770.0,1053.0,1071.0,58.0
162,FMB-0215S,31,5099,0.0,1111.0,821.0,58.0
163,FMB-0215S,31,4479,821.0,1111.0,1025.0,58.0
164,FMB-0215S,31,4550,0.0,1169.0,470.0,48.0
165,FMB-0215S,31,4493,470.0,1169.0,470.0,48.0
166,FMB-0215S,32,4897,0.0,0.0,2298.0,445.0
167,FMB-0215S,32,4415,0.0,445.0,1040.0,368.0
168,FMB-0215S,32,4587,0.0,813.0,816.0,407.0
169,FMB-0215S,33,4883,0.0,0.0,2298.0,445.0
170,FMB-0215S,33,4607,0.0,445.0,710.0,439.0
171,FMB-0215S,33,4631,710.0,445.0,442.0,439.0
172,FMB-0215S,33,4504,0.0,884.0,891.0,330.0
173,FMB-0215S,33,5011,891.0,884.0,964.0,330.0
174,FMB-0215S,34,4597,0.0,0.0,2291.0,58.0
175,FMB-0215S,34,4468,0.0,58.0,2025.0,348.0
176,FMB-0215S,34,4780,0.0,406.0,1247.0,579.0
177,FMB-0215S,34,4757,1247.0,406.0,422.0,579.0
178,FMB-0215S,34,4637,0.0,985.0,388.0,198.0
179,FMB-0215S,34,4709,388.0,985.0,438.0,198.0
180,FMB-0215S,34,5053,826.0,985.0,438.0,198.0
181,FMB-0215S,35,4506,0.0,0.0,2286.0,277.0
182,FMB-0215S,35,4841,0.0,277.0,920.0,378.0
183,FMB-0215S,35,4570,920.0,277.0,880.0,378.0
184,FMB-0215S,35,4586,0.0,655.0,1198.0,380.0
185,FMB-0215S,35,4449,1198.0,655.0,978.0,380.0
186,FMB-0215S,35,4964,0.0,1035.0,328.0,173.0
187,FMB-0215S,35,5045,328.0,1035.0,528.0,173.0
188,FMB-0215S,36,4697,0.0,0.0,2285.0,568.0
