,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,235,0.0,0.0,2418.0,58.0
1,YW10-0218S,1,356,0.0,0.0,2418.0,58.0
2,YW10-0218S,1,700,0.0,58.0,777.0,327.0
3,YW10-0218S,1,319,777.0,58.0,1541.0,327.0
4,YW10-0218S,1,564,0.0,385.0,826.0,413.0
5,YW10-0218S,1,594,0.0,798.0,760.0,401.5
6,YW10-0218S,2,542,0.0,0.0,2418.0,58.0
7,YW10-0218S,2,684,0.0,58.0,528.0,241.0
8,YW10-0218S,2,145,528.0,58.0,416.0,241.0
9,YW10-0218S,2,452,0.0,299.0,2328.5,153.5
10,YW10-0218S,2,651,0.0,452.5,762.0,508.0
11,YW10-0218S,2,311,762.0,452.5,361.0,508.0
12,YW10-0218S,2,103,0.0,960.5,419.8,255.5
13,YW10-0218S,3,723,0.0,0.0,2416.0,38.0
14,YW10-0218S,3,9,0.0,38.0,2348.0,558.0
15,YW10-0218S,3,738,0.0,596.0,729.0,351.5
16,YW10-0218S,3,192,0.0,947.5,534.0,272.5
17,YW10-0218S,4,765,0.0,0.0,2398.0,393.0
18,YW10-0218S,4,453,0.0,393.0,2224.0,58.0
19,YW10-0218S,4,513,0.0,451.0,2014.0,340.8
20,YW10-0218S,4,17,0.0,791.8,1320.5,400.0
21,YW10-0218S,5,25,0.0,0.0,2398.0,299.0
22,YW10-0218S,5,267,0.0,299.0,930.0,358.0
23,YW10-0218S,5,191,930.0,299.0,769.0,358.0
24,YW10-0218S,5,476,1699.0,299.0,671.0,358.0
25,YW10-0218S,5,11,0.0,657.0,878.0,478.0
26,YW10-0218S,5,336,0.0,1135.0,841.0,83.0
27,YW10-0218S,5,662,841.0,1135.0,841.0,83.0
28,YW10-0218S,6,113,0.0,0.0,2398.0,328.0
29,YW10-0218S,6,203,0.0,328.0,770.0,662.0
30,YW10-0218S,6,85,0.0,990.0,443.0,226.5
31,YW10-0218S,7,170,0.0,0.0,2393.0,38.0
32,YW10-0218S,7,745,0.0,38.0,2034.0,486.5
33,YW10-0218S,7,585,0.0,524.5,1458.0,369.0
34,YW10-0218S,7,28,1458.0,524.5,709.0,369.0
35,YW10-0218S,7,117,0.0,893.5,1235.5,282.0
36,YW10-0218S,7,623,0.0,1175.5,498.5,38.0
37,YW10-0218S,7,147,498.5,1175.5,1798.0,38.0
38,YW10-0218S,8,73,0.0,0.0,2388.0,98.0
39,YW10-0218S,8,212,0.0,98.0,2353.0,328.0
40,YW10-0218S,8,68,0.0,426.0,880.0,328.0
41,YW10-0218S,8,65,880.0,426.0,880.0,328.0
42,YW10-0218S,8,583,1760.0,426.0,315.0,328.0
43,YW10-0218S,8,383,0.0,754.0,2034.0,384.0
44,YW10-0218S,8,769,0.0,1138.0,660.0,58.0
45,YW10-0218S,8,440,660.0,1138.0,1437.0,58.0
46,YW10-0218S,9,115,0.0,0.0,2388.0,558.0
47,YW10-0218S,9,19,0.0,558.0,2078.0,98.0
48,YW10-0218S,9,663,0.0,656.0,709.0,562.0
49,YW10-0218S,9,400,709.0,656.0,728.0,562.0
50,YW10-0218S,10,304,0.0,0.0,2368.0,328.0
51,YW10-0218S,10,403,0.0,328.0,771.0,480.0
52,YW10-0218S,10,671,0.0,808.0,2217.0,58.0
53,YW10-0218S,10,1,0.0,866.0,1339.0,352.5
54,YW10-0218S,11,61,0.0,0.0,2367.0,218.0
55,YW10-0218S,11,774,0.0,218.0,888.5,360.5
56,YW10-0218S,11,428,888.5,218.0,996.5,360.5
57,YW10-0218S,11,93,0.0,578.5,1165.0,571.0
58,YW10-0218S,11,661,0.0,1149.5,636.0,58.0
59,YW10-0218S,11,747,636.0,1149.5,1462.0,58.0
60,YW10-0218S,12,588,0.0,0.0,2353.0,58.0
61,YW10-0218S,12,362,0.0,58.0,2196.0,58.0
62,YW10-0218S,12,545,0.0,116.0,2196.0,58.0
63,YW10-0218S,13,48,0.0,0.0,2353.0,38.0
64,YW10-0218S,13,363,0.0,38.0,1618.0,398.0
65,YW10-0218S,13,628,0.0,436.0,1658.0,448.0
66,YW10-0218S,13,462,0.0,884.0,811.0,328.5
67,YW10-0218S,14,8,0.0,0.0,2348.0,630.0
68,YW10-0218S,14,229,0.0,630.0,971.0,297.0
69,YW10-0218S,14,618,971.0,630.0,762.0,297.0
70,YW10-0218S,14,474,0.0,927.0,498.5,290.0
71,YW10-0218S,15,479,0.0,0.0,2338.0,588.0
72,YW10-0218S,15,301,0.0,588.0,651.0,610.0
