,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,235,0.0,0.0,2418.0,58.0
1,YW10-0218S,0,287,0.0,58.0,2201.0,484.0
2,YW10-0218S,0,488,0.0,542.0,668.4,289.0
3,YW10-0218S,0,48,0.0,831.0,2353.0,38.0
4,YW10-0218S,0,723,0.0,869.0,2416.0,38.0
5,YW10-0218S,0,537,0.0,907.0,2098.0,58.0
6,YW10-0218S,0,356,0.0,965.0,2418.0,58.0
7,YW10-0218S,0,541,0.0,1023.0,1918.0,58.0
8,YW10-0218S,0,131,0.0,1081.0,860.0,58.0
9,YW10-0218S,0,158,860.0,1081.0,956.0,58.0
10,YW10-0218S,0,588,0.0,1139.0,2353.0,58.0
11,YW10-0218S,1,542,0.0,0.0,2418.0,58.0
12,YW10-0218S,1,66,0.0,58.0,1755.0,337.0
13,YW10-0218S,1,73,0.0,395.0,2388.0,98.0
14,YW10-0218S,1,362,0.0,493.0,2196.0,58.0
15,YW10-0218S,1,545,0.0,551.0,2196.0,58.0
16,YW10-0218S,1,164,0.0,609.0,2118.0,58.0
17,YW10-0218S,1,170,0.0,667.0,2393.0,38.0
18,YW10-0218S,1,0,0.0,705.0,2001.0,58.0
19,YW10-0218S,1,528,0.0,763.0,489.0,324.0
20,YW10-0218S,1,649,0.0,1087.0,918.0,58.0
21,YW10-0218S,1,578,918.0,1087.0,1460.0,58.0
22,YW10-0218S,1,764,0.0,1145.0,860.0,58.0
23,YW10-0218S,1,759,860.0,1145.0,1165.0,58.0
24,YW10-0218S,2,765,0.0,0.0,2398.0,393.0
25,YW10-0218S,2,57,0.0,393.0,2114.0,441.5
26,YW10-0218S,2,369,0.0,834.5,524.5,383.8
27,YW10-0218S,3,113,0.0,0.0,2398.0,328.0
28,YW10-0218S,3,139,0.0,328.0,2098.0,558.0
29,YW10-0218S,3,730,0.0,886.0,2298.0,330.0
30,YW10-0218S,4,25,0.0,0.0,2398.0,299.0
31,YW10-0218S,4,632,0.0,299.0,798.0,258.0
32,YW10-0218S,4,30,798.0,299.0,1517.5,258.0
33,YW10-0218S,4,448,0.0,557.0,1198.0,370.0
34,YW10-0218S,4,36,1198.0,557.0,1198.0,370.0
35,YW10-0218S,4,333,0.0,927.0,2098.0,290.0
36,YW10-0218S,5,115,0.0,0.0,2388.0,558.0
37,YW10-0218S,5,319,0.0,558.0,1541.0,327.0
38,YW10-0218S,5,148,1541.0,558.0,777.0,327.0
39,YW10-0218S,5,581,0.0,885.0,2103.0,58.0
40,YW10-0218S,5,275,2103.0,885.0,237.0,58.0
41,YW10-0218S,5,234,0.0,943.0,312.0,277.0
42,YW10-0218S,5,297,312.0,943.0,962.0,277.0
43,YW10-0218S,5,104,1274.0,943.0,643.0,277.0
44,YW10-0218S,6,304,0.0,0.0,2368.0,328.0
