,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4951,0.0,58.0,866.0,448.0
2,FMB-0215S,0,4731,866.0,58.0,998.0,448.0
3,FMB-0215S,0,4903,0.0,506.0,2051.0,422.0
4,FMB-0215S,0,4803,2051.0,506.0,328.0,422.0
5,FMB-0215S,0,4984,0.0,928.0,2388.0,58.0
6,FMB-0215S,0,4542,0.0,986.0,670.0,175.5
7,FMB-0215S,0,4719,0.0,1161.5,373.0,58.0
8,FMB-0215S,0,4507,373.0,1161.5,1998.0,58.0
9,FMB-0215S,1,4494,0.0,0.0,2432.0,485.0
10,FMB-0215S,1,4753,0.0,485.0,871.0,327.0
11,FMB-0215S,1,4696,871.0,485.0,1163.0,327.0
12,FMB-0215S,1,4795,0.0,812.0,2001.0,399.3
13,FMB-0215S,2,4681,0.0,0.0,2432.0,485.0
14,FMB-0215S,2,4992,0.0,485.0,2051.0,659.0
15,FMB-0215S,2,4954,0.0,1144.0,1258.0,63.0
16,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
17,FMB-0215S,3,4860,0.0,58.0,560.0,399.3
18,FMB-0215S,3,4546,0.0,457.3,1861.0,58.0
19,FMB-0215S,3,5101,1861.0,457.3,507.0,58.0
20,FMB-0215S,3,4789,0.0,515.3,2152.0,580.0
21,FMB-0215S,3,4433,0.0,1095.3,370.0,121.5
22,FMB-0215S,4,4630,0.0,0.0,2415.0,80.0
23,FMB-0215S,4,4818,0.0,80.0,2398.0,38.0
24,FMB-0215S,4,4968,0.0,118.0,2388.0,38.0
25,FMB-0215S,4,4572,0.0,156.0,2360.0,58.0
26,FMB-0215S,4,4835,0.0,214.0,2398.0,38.0
27,FMB-0215S,5,4960,0.0,0.0,2410.0,370.0
28,FMB-0215S,5,5136,0.0,370.0,2001.0,827.7
29,FMB-0215S,6,4816,0.0,0.0,2403.0,58.0
30,FMB-0215S,6,4537,0.0,58.0,1462.0,891.0
31,FMB-0215S,6,4521,0.0,949.0,621.5,267.5
32,FMB-0215S,6,4559,621.5,949.0,631.0,267.5
33,FMB-0215S,7,4691,0.0,0.0,2403.0,580.0
34,FMB-0215S,7,4897,0.0,580.0,2298.0,445.0
35,FMB-0215S,7,4990,0.0,1025.0,595.0,194.0
36,FMB-0215S,8,5092,0.0,0.0,2403.0,580.0
37,FMB-0215S,8,5060,0.0,580.0,782.0,630.0
38,FMB-0215S,8,5056,782.0,580.0,782.0,630.0
39,FMB-0215S,8,4441,1564.0,580.0,378.0,630.0
40,FMB-0215S,8,4939,1942.0,580.0,38.0,630.0
41,FMB-0215S,9,4884,0.0,0.0,2398.0,38.0
42,FMB-0215S,9,4998,0.0,38.0,2393.0,310.0
43,FMB-0215S,9,5017,0.0,348.0,821.0,58.0
44,FMB-0215S,9,4471,821.0,348.0,1568.0,58.0
45,FMB-0215S,9,4856,0.0,406.0,2328.0,578.0
46,FMB-0215S,9,4932,0.0,984.0,428.0,235.0
47,FMB-0215S,10,5085,0.0,0.0,2398.0,330.0
48,FMB-0215S,10,4781,0.0,330.0,1638.0,38.0
49,FMB-0215S,10,4453,1638.0,330.0,616.0,38.0
50,FMB-0215S,10,4967,0.0,368.0,2001.0,579.0
51,FMB-0215S,10,4734,0.0,947.0,1333.0,263.0
52,FMB-0215S,11,4526,0.0,0.0,2398.0,398.0
53,FMB-0215S,11,4466,0.0,398.0,2388.0,596.0
54,FMB-0215S,11,4846,0.0,994.0,1932.0,200.5
55,FMB-0215S,12,4792,0.0,0.0,2398.0,38.0
56,FMB-0215S,12,5008,0.0,38.0,479.5,470.0
57,FMB-0215S,12,4997,479.5,38.0,479.5,470.0
58,FMB-0215S,12,4550,959.0,38.0,48.0,470.0
59,FMB-0215S,12,4576,0.0,508.0,1004.0,58.0
60,FMB-0215S,12,5004,1004.0,508.0,1361.0,58.0
61,FMB-0215S,12,4451,0.0,566.0,426.5,52.5
62,FMB-0215S,12,4412,426.5,566.0,711.5,52.5
63,FMB-0215S,12,4485,1138.0,566.0,625.0,52.5
64,FMB-0215S,12,4724,1763.0,566.0,509.0,52.5
65,FMB-0215S,12,4874,0.0,618.5,1386.5,348.0
66,FMB-0215S,12,5090,1386.5,618.5,898.0,348.0
67,FMB-0215S,12,4447,0.0,966.5,871.0,58.0
68,FMB-0215S,12,4617,871.0,966.5,1517.0,58.0
69,FMB-0215S,12,4668,0.0,1024.5,320.0,178.0
70,FMB-0215S,13,4772,0.0,0.0,2398.0,38.0
71,FMB-0215S,13,4907,0.0,38.0,1001.0,342.0
72,FMB-0215S,13,4682,1001.0,38.0,1001.0,342.0
73,FMB-0215S,13,5047,0.0,380.0,662.0,540.0
74,FMB-0215S,13,4495,0.0,920.0,861.0,300.0
75,FMB-0215S,13,4419,861.0,920.0,861.0,300.0
76,FMB-0215S,14,5022,0.0,0.0,2398.0,458.0
77,FMB-0215S,14,4886,0.0,458.0,548.5,430.0
78,FMB-0215S,14,5130,548.5,458.0,1618.5,430.0
79,FMB-0215S,14,4821,0.0,888.0,348.0,330.0
80,FMB-0215S,14,5011,348.0,888.0,964.0,330.0
81,FMB-0215S,14,4504,1312.0,888.0,891.0,330.0
82,FMB-0215S,15,4902,0.0,0.0,2398.0,480.0
83,FMB-0215S,15,4786,0.0,480.0,891.0,240.0
84,FMB-0215S,15,4426,0.0,720.0,791.0,498.0
85,FMB-0215S,15,5059,791.0,720.0,38.0,498.0
86,FMB-0215S,16,4857,0.0,0.0,2394.5,440.0
87,FMB-0215S,16,4509,0.0,440.0,942.0,395.5
88,FMB-0215S,16,5111,0.0,835.5,497.0,380.0
89,FMB-0215S,16,4809,497.0,835.5,1198.0,380.0
90,FMB-0215S,16,4838,1695.0,835.5,518.0,380.0
91,FMB-0215S,17,4784,0.0,0.0,2363.0,328.0
92,FMB-0215S,17,4486,0.0,328.0,2220.0,298.0
93,FMB-0215S,17,4994,0.0,626.0,1478.0,398.0
94,FMB-0215S,17,5117,0.0,1024.0,445.0,174.0
95,FMB-0215S,18,4808,0.0,0.0,2360.0,307.0
96,FMB-0215S,18,4969,0.0,307.0,2039.0,482.0
97,FMB-0215S,18,5023,0.0,789.0,588.0,430.0
98,FMB-0215S,18,5073,588.0,789.0,316.0,430.0
99,FMB-0215S,19,5024,0.0,0.0,2356.0,862.0
100,FMB-0215S,19,4804,0.0,862.0,412.5,358.0
101,FMB-0215S,19,4540,412.5,862.0,772.0,358.0
102,FMB-0215S,19,4601,1184.5,862.0,772.0,358.0
103,FMB-0215S,20,5131,0.0,0.0,2338.0,398.0
104,FMB-0215S,20,5009,0.0,398.0,2047.0,345.0
105,FMB-0215S,20,4933,0.0,743.0,2051.0,472.0
106,FMB-0215S,21,4417,0.0,0.0,2322.0,1050.0
107,FMB-0215S,21,4936,0.0,1050.0,487.5,168.5
108,FMB-0215S,21,5066,487.5,1050.0,594.5,168.5
109,FMB-0215S,21,4726,1082.0,1050.0,575.5,168.5
110,FMB-0215S,21,4461,1657.5,1050.0,488.0,168.5
111,FMB-0215S,22,4408,0.0,0.0,2318.0,58.0
112,FMB-0215S,22,4448,0.0,58.0,801.0,308.0
113,FMB-0215S,22,4464,801.0,58.0,870.0,308.0
114,FMB-0215S,22,4529,1671.0,58.0,328.0,308.0
115,FMB-0215S,22,4388,0.0,366.0,284.5,277.0
116,FMB-0215S,22,5116,0.0,643.0,629.0,306.0
117,FMB-0215S,22,4916,629.0,643.0,861.0,306.0
118,FMB-0215S,22,4410,1490.0,643.0,629.0,306.0
119,FMB-0215S,22,4911,0.0,949.0,362.0,271.0
120,FMB-0215S,23,5052,0.0,0.0,2313.0,434.5
121,FMB-0215S,23,4959,0.0,434.5,2188.0,58.0
122,FMB-0215S,23,4783,0.0,492.5,691.0,297.0
123,FMB-0215S,23,5077,691.0,492.5,1048.0,297.0
124,FMB-0215S,23,4597,0.0,789.5,2291.0,58.0
125,FMB-0215S,23,4611,0.0,847.5,545.0,371.5
126,FMB-0215S,24,4531,0.0,0.0,2308.0,58.0
127,FMB-0215S,24,4515,0.0,58.0,858.0,58.0
128,FMB-0215S,24,4435,858.0,58.0,931.0,58.0
129,FMB-0215S,24,4944,0.0,116.0,744.0,58.0
130,FMB-0215S,24,4699,744.0,116.0,1562.0,58.0
131,FMB-0215S,24,4573,0.0,174.0,770.0,58.0
132,FMB-0215S,24,4420,770.0,174.0,928.0,58.0
133,FMB-0215S,24,5099,0.0,232.0,821.0,58.0
134,FMB-0215S,24,4988,821.0,232.0,892.0,58.0
135,FMB-0215S,24,4794,0.0,290.0,780.0,58.0
136,FMB-0215S,24,4887,780.0,290.0,888.0,58.0
137,FMB-0215S,24,5121,0.0,348.0,857.0,58.0
138,FMB-0215S,24,4742,0.0,406.0,2168.0,58.0
139,FMB-0215S,24,4387,0.0,464.0,1598.0,58.0
140,FMB-0215S,24,4727,0.0,522.0,1712.0,58.0
141,FMB-0215S,24,5088,0.0,580.0,1933.0,38.0
142,FMB-0215S,25,4610,0.0,0.0,2306.0,770.0
143,FMB-0215S,25,4518,0.0,770.0,438.0,78.0
144,FMB-0215S,25,5016,438.0,770.0,488.0,78.0
145,FMB-0215S,25,4692,926.0,770.0,438.0,78.0
146,FMB-0215S,25,4885,1364.0,770.0,438.0,78.0
147,FMB-0215S,25,4600,1802.0,770.0,388.0,78.0
148,FMB-0215S,25,4547,0.0,848.0,556.0,371.0
149,FMB-0215S,26,4632,0.0,0.0,2306.0,770.0
150,FMB-0215S,26,4892,0.0,770.0,897.0,449.5
151,FMB-0215S,26,4769,897.0,770.0,897.0,449.5
152,FMB-0215S,26,5033,1794.0,770.0,58.0,449.5
153,FMB-0215S,27,5132,0.0,0.0,2306.0,770.0
154,FMB-0215S,27,5007,0.0,770.0,438.0,238.0
155,FMB-0215S,27,4520,438.0,770.0,465.0,238.0
156,FMB-0215S,27,4409,903.0,770.0,118.0,238.0
157,FMB-0215S,27,4635,1021.0,770.0,118.0,238.0
158,FMB-0215S,27,4695,1139.0,770.0,118.0,238.0
159,FMB-0215S,27,4745,1257.0,770.0,118.0,238.0
160,FMB-0215S,27,4847,1375.0,770.0,118.0,238.0
161,FMB-0215S,27,4432,1493.0,770.0,78.0,238.0
162,FMB-0215S,27,5094,0.0,1008.0,651.0,209.5
163,FMB-0215S,28,4568,0.0,0.0,2301.0,967.0
164,FMB-0215S,28,4899,0.0,967.0,1440.0,251.5
165,FMB-0215S,29,4982,0.0,0.0,2301.0,507.0
166,FMB-0215S,29,4880,0.0,507.0,891.0,557.0
167,FMB-0215S,29,4548,891.0,507.0,366.0,557.0
168,FMB-0215S,29,4905,1257.0,507.0,358.0,557.0
169,FMB-0215S,29,4394,0.0,1064.0,508.0,155.0
170,FMB-0215S,29,4501,508.0,1064.0,756.0,155.0
171,FMB-0215S,30,4659,0.0,0.0,2298.0,445.0
172,FMB-0215S,30,4407,0.0,445.0,802.0,327.0
173,FMB-0215S,30,5071,802.0,445.0,1312.0,327.0
174,FMB-0215S,30,4506,0.0,772.0,2286.0,277.0
175,FMB-0215S,30,4710,0.0,1049.0,288.0,118.0
176,FMB-0215S,30,4476,288.0,1049.0,488.0,118.0
177,FMB-0215S,30,4644,776.0,1049.0,488.0,118.0
178,FMB-0215S,30,4743,1264.0,1049.0,488.0,118.0
179,FMB-0215S,30,4834,1752.0,1049.0,488.0,118.0
180,FMB-0215S,30,4689,0.0,1167.0,573.0,53.0
181,FMB-0215S,30,4535,573.0,1167.0,1198.0,53.0
182,FMB-0215S,31,4883,0.0,0.0,2298.0,445.0
183,FMB-0215S,31,4703,0.0,445.0,2123.0,682.0
184,FMB-0215S,31,4978,0.0,1127.0,998.0,93.0
185,FMB-0215S,32,4567,0.0,0.0,2296.0,852.0
186,FMB-0215S,32,4415,0.0,852.0,1040.0,368.0
187,FMB-0215S,33,5055,0.0,0.0,2291.0,771.0
188,FMB-0215S,33,4513,0.0,771.0,523.0,408.0
189,FMB-0215S,33,5124,523.0,771.0,523.0,408.0
190,FMB-0215S,33,4577,1046.0,771.0,360.0,408.0
191,FMB-0215S,33,4945,0.0,1179.0,280.0,38.0
192,FMB-0215S,33,4536,280.0,1179.0,1938.0,38.0
193,FMB-0215S,34,4443,0.0,0.0,2286.0,422.0
194,FMB-0215S,34,4826,0.0,422.0,1712.0,377.0
195,FMB-0215S,34,4711,1712.0,422.0,543.0,377.0
196,FMB-0215S,34,5110,0.0,799.0,1294.0,420.0
197,FMB-0215S,34,4865,1294.0,799.0,308.0,420.0
198,FMB-0215S,34,4983,1602.0,799.0,308.0,420.0
199,FMB-0215S,35,4697,0.0,0.0,2285.0,568.0
200,FMB-0215S,35,4400,0.0,568.0,1553.0,580.0
201,FMB-0215S,35,4798,1553.0,568.0,458.5,580.0
202,FMB-0215S,35,4859,2011.5,568.0,52.5,580.0
203,FMB-0215S,35,4589,0.0,1148.0,329.0,58.0
204,FMB-0215S,35,4764,329.0,1148.0,1898.0,58.0
205,FMB-0215S,36,5112,0.0,0.0,2265.0,871.0
206,FMB-0215S,36,4850,0.0,871.0,503.0,348.0
207,FMB-0215S,36,4519,503.0,871.0,1698.0,348.0
208,FMB-0215S,37,4763,0.0,0.0,2264.0,455.0
209,FMB-0215S,37,5067,0.0,455.0,1428.5,707.0
210,FMB-0215S,37,4596,0.0,1162.0,202.0,58.0
211,FMB-0215S,37,5103,202.0,1162.0,2058.0,58.0
212,FMB-0215S,38,4706,0.0,0.0,2258.0,580.0
213,FMB-0215S,38,4771,0.0,580.0,1649.0,420.0
214,FMB-0215S,38,4505,0.0,1000.0,519.0,196.0
215,FMB-0215S,39,4923,0.0,0.0,2248.0,293.0
216,FMB-0215S,39,5058,0.0,293.0,2157.0,57.0
217,FMB-0215S,39,5081,0.0,350.0,1668.0,58.0
218,FMB-0215S,39,4971,1668.0,350.0,507.0,58.0
219,FMB-0215S,39,4392,0.0,408.0,926.0,479.5
220,FMB-0215S,39,4775,926.0,408.0,671.0,479.5
221,FMB-0215S,39,4384,1597.0,408.0,379.0,479.5
222,FMB-0215S,39,5070,0.0,887.5,2148.0,330.0
223,FMB-0215S,40,4552,0.0,0.0,2243.0,58.0
224,FMB-0215S,40,4582,0.0,58.0,691.0,58.0
225,FMB-0215S,40,4588,691.0,58.0,1138.0,58.0
226,FMB-0215S,40,4861,0.0,116.0,2234.0,482.5
