,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,5103,0.0,58.0,2058.0,58.0
2,FMB-0215S,0,5072,0.0,116.0,2078.0,58.0
3,FMB-0215S,0,4759,0.0,174.0,862.0,58.0
4,FMB-0215S,0,4699,862.0,174.0,1562.0,58.0
5,FMB-0215S,0,4884,0.0,232.0,2398.0,38.0
6,FMB-0215S,0,4464,0.0,270.0,870.0,308.0
7,FMB-0215S,0,4639,0.0,578.0,951.0,58.0
8,FMB-0215S,0,4879,951.0,578.0,1002.0,58.0
9,FMB-0215S,0,4420,0.0,636.0,928.0,58.0
10,FMB-0215S,0,4435,928.0,636.0,931.0,58.0
11,FMB-0215S,0,4818,0.0,694.0,2398.0,38.0
12,FMB-0215S,0,4546,0.0,732.0,1861.0,58.0
13,FMB-0215S,0,5121,0.0,790.0,857.0,58.0
14,FMB-0215S,0,4430,857.0,790.0,908.0,58.0
15,FMB-0215S,0,4959,0.0,848.0,2188.0,58.0
16,FMB-0215S,0,4573,0.0,906.0,770.0,58.0
17,FMB-0215S,0,4988,770.0,906.0,892.0,58.0
18,FMB-0215S,0,4450,1662.0,906.0,715.0,58.0
19,FMB-0215S,0,4582,0.0,964.0,691.0,58.0
20,FMB-0215S,0,4887,691.0,964.0,888.0,58.0
21,FMB-0215S,0,5017,1579.0,964.0,821.0,58.0
22,FMB-0215S,0,4485,0.0,1022.0,625.0,52.5
23,FMB-0215S,0,4515,0.0,1074.5,858.0,58.0
24,FMB-0215S,0,4425,0.0,1132.5,1510.0,38.0
25,FMB-0215S,0,4844,1510.0,1132.5,678.0,38.0
26,FMB-0215S,1,4681,0.0,0.0,2432.0,485.0
27,FMB-0215S,1,4494,0.0,485.0,2432.0,485.0
28,FMB-0215S,1,4875,0.0,970.0,919.0,243.0
29,FMB-0215S,2,4943,0.0,0.0,2418.0,58.0
30,FMB-0215S,2,4888,0.0,58.0,967.0,58.0
31,FMB-0215S,2,4555,967.0,58.0,1198.0,58.0
32,FMB-0215S,2,4816,0.0,116.0,2403.0,58.0
33,FMB-0215S,2,4968,0.0,174.0,2388.0,38.0
34,FMB-0215S,2,4680,0.0,212.0,1021.5,327.0
35,FMB-0215S,2,4757,0.0,539.0,579.0,422.0
36,FMB-0215S,2,5045,0.0,961.0,528.0,173.0
37,FMB-0215S,2,4503,0.0,1134.0,841.0,83.0
38,FMB-0215S,3,4630,0.0,0.0,2415.0,80.0
39,FMB-0215S,3,4532,0.0,80.0,2099.0,425.0
40,FMB-0215S,3,4645,0.0,505.0,518.0,380.0
41,FMB-0215S,3,4437,0.0,885.0,2163.0,330.0
42,FMB-0215S,4,4960,0.0,0.0,2410.0,370.0
43,FMB-0215S,4,4428,0.0,370.0,562.0,348.0
44,FMB-0215S,4,4612,562.0,370.0,1386.5,348.0
45,FMB-0215S,4,5068,0.0,718.0,883.0,501.0
46,FMB-0215S,5,4691,0.0,0.0,2403.0,580.0
47,FMB-0215S,5,4427,0.0,580.0,495.0,377.0
48,FMB-0215S,5,4826,495.0,580.0,1712.0,377.0
49,FMB-0215S,5,4786,0.0,957.0,891.0,240.0
50,FMB-0215S,6,5092,0.0,0.0,2403.0,580.0
51,FMB-0215S,6,4895,0.0,580.0,645.0,558.0
52,FMB-0215S,6,4676,645.0,580.0,930.0,558.0
53,FMB-0215S,6,4484,1575.0,580.0,791.0,558.0
54,FMB-0215S,6,4432,0.0,1138.0,238.0,78.0
55,FMB-0215S,6,5016,238.0,1138.0,488.0,78.0
56,FMB-0215S,6,4650,726.0,1138.0,488.0,78.0
57,FMB-0215S,6,4598,1214.0,1138.0,488.0,78.0
58,FMB-0215S,6,4512,1702.0,1138.0,488.0,78.0
59,FMB-0215S,7,5085,0.0,0.0,2398.0,330.0
60,FMB-0215S,7,4579,0.0,330.0,771.0,427.0
61,FMB-0215S,7,4935,0.0,757.0,628.0,58.0
62,FMB-0215S,7,4727,628.0,757.0,1712.0,58.0
63,FMB-0215S,7,5058,0.0,815.0,2157.0,57.0
64,FMB-0215S,7,5118,0.0,872.0,847.0,340.0
65,FMB-0215S,8,4772,0.0,0.0,2398.0,38.0
66,FMB-0215S,8,4815,0.0,38.0,865.0,379.0
67,FMB-0215S,8,4948,865.0,38.0,762.0,379.0
68,FMB-0215S,8,4523,1627.0,38.0,562.0,379.0
69,FMB-0215S,8,4393,0.0,417.0,2051.0,297.0
70,FMB-0215S,8,5084,0.0,714.0,1381.0,375.0
71,FMB-0215S,8,4896,0.0,1089.0,603.0,124.5
72,FMB-0215S,8,4747,603.0,1089.0,661.0,124.5
73,FMB-0215S,9,4792,0.0,0.0,2398.0,38.0
74,FMB-0215S,9,4533,0.0,38.0,548.0,424.5
75,FMB-0215S,9,4595,0.0,462.5,2094.0,530.0
76,FMB-0215S,9,4669,0.0,992.5,639.0,172.5
77,FMB-0215S,9,4774,639.0,992.5,653.0,172.5
78,FMB-0215S,9,4724,0.0,1165.0,509.0,52.5
79,FMB-0215S,9,4412,509.0,1165.0,711.5,52.5
80,FMB-0215S,9,4930,1220.5,1165.0,688.0,52.5
81,FMB-0215S,10,5022,0.0,0.0,2398.0,458.0
82,FMB-0215S,10,4969,0.0,458.0,2039.0,482.0
83,FMB-0215S,10,5031,0.0,940.0,721.0,277.5
84,FMB-0215S,11,4835,0.0,0.0,2398.0,38.0
85,FMB-0215S,11,4585,0.0,38.0,2001.0,425.0
86,FMB-0215S,11,4561,2001.0,38.0,317.5,425.0
87,FMB-0215S,11,4583,0.0,463.0,890.0,536.0
88,FMB-0215S,11,4688,890.0,463.0,418.0,536.0
89,FMB-0215S,11,4621,1308.0,463.0,114.0,536.0
90,FMB-0215S,11,4931,0.0,999.0,486.0,58.0
91,FMB-0215S,11,4868,486.0,999.0,1868.0,58.0
92,FMB-0215S,11,4741,0.0,1057.0,913.0,162.0
93,FMB-0215S,12,4526,0.0,0.0,2398.0,398.0
94,FMB-0215S,12,5009,0.0,398.0,2047.0,345.0
95,FMB-0215S,12,4933,0.0,743.0,2051.0,472.0
96,FMB-0215S,12,4580,2051.0,743.0,83.0,472.0
97,FMB-0215S,12,4472,2134.0,743.0,83.0,472.0
98,FMB-0215S,13,4902,0.0,0.0,2398.0,480.0
