,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,4884,0.0,0.0,2398.0,38.0
1,FMB-0215S,0,5088,0.0,38.0,1933.0,38.0
2,FMB-0215S,0,4943,0.0,76.0,2418.0,58.0
3,FMB-0215S,0,4959,0.0,134.0,2188.0,58.0
4,FMB-0215S,1,4792,0.0,0.0,2398.0,38.0
5,FMB-0215S,1,4572,0.0,38.0,2360.0,58.0
6,FMB-0215S,1,4984,0.0,96.0,2388.0,58.0
7,FMB-0215S,1,4408,0.0,154.0,2318.0,58.0
8,FMB-0215S,1,4968,0.0,212.0,2388.0,38.0
9,FMB-0215S,1,4453,0.0,250.0,616.0,38.0
10,FMB-0215S,1,4425,616.0,250.0,1510.0,38.0
11,FMB-0215S,1,5010,0.0,288.0,1789.0,58.0
12,FMB-0215S,1,4531,0.0,346.0,2308.0,58.0
13,FMB-0215S,1,4818,0.0,404.0,2398.0,38.0
14,FMB-0215S,1,5081,0.0,442.0,1668.0,58.0
15,FMB-0215S,1,4944,1668.0,442.0,744.0,58.0
16,FMB-0215S,1,4605,0.0,500.0,606.0,295.0
17,FMB-0215S,1,4506,0.0,795.0,2286.0,277.0
18,FMB-0215S,1,5017,0.0,1072.0,821.0,58.0
19,FMB-0215S,1,4617,821.0,1072.0,1517.0,58.0
20,FMB-0215S,1,4497,0.0,1130.0,678.0,58.0
21,FMB-0215S,1,4479,678.0,1130.0,1025.0,58.0
22,FMB-0215S,1,4473,1703.0,1130.0,691.0,58.0
23,FMB-0215S,2,4902,0.0,0.0,2398.0,480.0
24,FMB-0215S,2,5000,0.0,480.0,923.0,317.0
25,FMB-0215S,2,4581,923.0,480.0,923.0,317.0
26,FMB-0215S,2,4713,0.0,797.0,1718.0,58.0
27,FMB-0215S,2,4582,1718.0,797.0,691.0,58.0
28,FMB-0215S,2,4989,0.0,855.0,807.0,310.0
29,FMB-0215S,2,4571,807.0,855.0,776.0,310.0
30,FMB-0215S,2,4772,0.0,1165.0,2398.0,38.0
31,FMB-0215S,3,4998,0.0,0.0,2393.0,310.0
32,FMB-0215S,3,4659,0.0,310.0,2298.0,445.0
33,FMB-0215S,3,5072,0.0,755.0,2078.0,58.0
34,FMB-0215S,3,4864,2078.0,755.0,332.0,58.0
35,FMB-0215S,3,4801,0.0,813.0,921.0,397.0
36,FMB-0215S,3,4869,921.0,813.0,58.0,397.0
37,FMB-0215S,4,4763,0.0,0.0,2264.0,455.0
38,FMB-0215S,4,4464,0.0,455.0,870.0,308.0
39,FMB-0215S,4,4562,870.0,455.0,870.0,308.0
40,FMB-0215S,4,4734,0.0,763.0,1333.0,263.0
41,FMB-0215S,4,4515,0.0,1026.0,858.0,58.0
42,FMB-0215S,4,4471,858.0,1026.0,1568.0,58.0
43,FMB-0215S,4,4630,0.0,1084.0,2415.0,80.0
44,FMB-0215S,4,4689,0.0,1164.0,573.0,53.0
45,FMB-0215S,4,4535,573.0,1164.0,1198.0,53.0
46,FMB-0215S,5,5095,0.0,0.0,2433.0,58.0
47,FMB-0215S,5,4585,0.0,58.0,2001.0,425.0
48,FMB-0215S,5,4561,2001.0,58.0,317.5,425.0
49,FMB-0215S,5,4552,0.0,483.0,2243.0,58.0
50,FMB-0215S,5,4868,0.0,541.0,1868.0,58.0
51,FMB-0215S,5,4931,1868.0,541.0,486.0,58.0
52,FMB-0215S,5,4835,0.0,599.0,2398.0,38.0
53,FMB-0215S,5,5012,0.0,637.0,924.0,370.0
54,FMB-0215S,5,4434,0.0,1007.0,695.0,204.0
55,FMB-0215S,6,4567,0.0,0.0,2296.0,852.0
56,FMB-0215S,6,4870,2296.0,0.0,58.0,852.0
57,FMB-0215S,6,4854,0.0,852.0,711.5,363.0
58,FMB-0215S,6,4404,711.5,852.0,754.0,363.0
59,FMB-0215S,7,4808,0.0,0.0,2360.0,307.0
60,FMB-0215S,7,4999,0.0,307.0,2221.0,494.5
61,FMB-0215S,7,4673,0.0,801.5,694.5,278.0
62,FMB-0215S,7,4926,694.5,801.5,681.0,278.0
63,FMB-0215S,7,4500,1375.5,801.5,175.0,278.0
64,FMB-0215S,7,4543,0.0,1079.5,865.0,132.5
65,FMB-0215S,8,4857,0.0,0.0,2394.5,440.0
66,FMB-0215S,8,4559,0.0,440.0,631.0,267.5
67,FMB-0215S,8,4521,631.0,440.0,621.5,267.5
68,FMB-0215S,8,4638,1252.5,440.0,483.0,267.5
69,FMB-0215S,8,4882,0.0,707.5,942.0,395.0
70,FMB-0215S,8,4558,0.0,1102.5,1784.0,88.0
71,FMB-0215S,9,4697,0.0,0.0,2285.0,568.0
72,FMB-0215S,9,4856,0.0,568.0,2328.0,578.0
73,FMB-0215S,9,4499,0.0,1146.0,270.0,58.0
74,FMB-0215S,9,4742,270.0,1146.0,2168.0,58.0
75,FMB-0215S,10,5052,0.0,0.0,2313.0,434.5
76,FMB-0215S,10,4520,0.0,434.5,465.0,238.0
77,FMB-0215S,10,4635,465.0,434.5,118.0,238.0
78,FMB-0215S,10,4858,0.0,672.5,813.0,433.5
79,FMB-0215S,10,4791,0.0,1106.0,571.0,92.5
80,FMB-0215S,11,4923,0.0,0.0,2248.0,293.0
81,FMB-0215S,11,4784,0.0,293.0,2363.0,328.0
82,FMB-0215S,11,4903,0.0,621.0,2051.0,422.0
83,FMB-0215S,11,4803,2051.0,621.0,328.0,422.0
84,FMB-0215S,11,4699,0.0,1043.0,1562.0,58.0
85,FMB-0215S,11,4712,1562.0,1043.0,866.0,58.0
86,FMB-0215S,11,4409,0.0,1101.0,238.0,118.0
87,FMB-0215S,11,4834,238.0,1101.0,488.0,118.0
88,FMB-0215S,11,4743,726.0,1101.0,488.0,118.0
89,FMB-0215S,11,4644,1214.0,1101.0,488.0,118.0
90,FMB-0215S,11,4476,1702.0,1101.0,488.0,118.0
91,FMB-0215S,11,4695,2190.0,1101.0,238.0,118.0
92,FMB-0215S,12,4486,0.0,0.0,2220.0,298.0
93,FMB-0215S,12,4727,0.0,298.0,1712.0,58.0
94,FMB-0215S,12,4450,1712.0,298.0,715.0,58.0
95,FMB-0215S,12,4597,0.0,356.0,2291.0,58.0
96,FMB-0215S,12,4470,0.0,414.0,815.0,452.0
97,FMB-0215S,12,4899,0.0,866.0,1440.0,251.5
98,FMB-0215S,12,4517,0.0,1117.5,1784.0,93.0
99,FMB-0215S,13,5024,0.0,0.0,2356.0,862.0
100,FMB-0215S,13,4759,2356.0,0.0,58.0,862.0
101,FMB-0215S,13,5085,0.0,862.0,2398.0,330.0
102,FMB-0215S,14,4610,0.0,0.0,2306.0,770.0
103,FMB-0215S,14,4769,0.0,770.0,897.0,449.5
104,FMB-0215S,14,4892,897.0,770.0,897.0,449.5
105,FMB-0215S,14,5033,1794.0,770.0,58.0,449.5
106,FMB-0215S,15,5132,0.0,0.0,2306.0,770.0
107,FMB-0215S,15,5100,0.0,770.0,528.0,441.0
108,FMB-0215S,16,4466,0.0,0.0,2388.0,596.0
109,FMB-0215S,16,5092,0.0,596.0,2403.0,580.0
110,FMB-0215S,16,5078,0.0,1176.0,321.0,38.0
111,FMB-0215S,16,4536,321.0,1176.0,1938.0,38.0
112,FMB-0215S,17,4960,0.0,0.0,2410.0,370.0
113,FMB-0215S,17,4720,0.0,370.0,859.0,327.0
114,FMB-0215S,17,4696,859.0,370.0,1163.0,327.0
115,FMB-0215S,17,4723,0.0,697.0,608.0,520.0
116,FMB-0215S,17,4855,608.0,697.0,656.0,520.0
117,FMB-0215S,17,4762,1264.0,697.0,656.0,520.0
118,FMB-0215S,18,5112,0.0,0.0,2265.0,871.0
119,FMB-0215S,18,4850,0.0,871.0,503.0,348.0
120,FMB-0215S,18,4424,503.0,871.0,1898.0,348.0
121,FMB-0215S,19,4816,0.0,0.0,2403.0,58.0
122,FMB-0215S,19,4995,0.0,58.0,1623.0,568.0
123,FMB-0215S,19,4919,1623.0,58.0,531.0,568.0
124,FMB-0215S,19,4789,0.0,626.0,2152.0,580.0
125,FMB-0215S,20,4443,0.0,0.0,2286.0,422.0
