,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,4572,0.0,0.0,2360.0,58.0
1,FMB-0215S,0,4486,0.0,58.0,2220.0,298.0
2,FMB-0215S,0,4818,0.0,356.0,2398.0,38.0
3,FMB-0215S,0,4968,0.0,394.0,2388.0,38.0
4,FMB-0215S,0,4943,0.0,432.0,2418.0,58.0
5,FMB-0215S,0,4792,0.0,490.0,2398.0,38.0
6,FMB-0215S,1,5095,0.0,0.0,2433.0,58.0
7,FMB-0215S,1,4532,0.0,58.0,2099.0,425.0
8,FMB-0215S,1,4764,0.0,483.0,1898.0,58.0
9,FMB-0215S,1,4552,0.0,541.0,2243.0,58.0
10,FMB-0215S,1,4526,0.0,599.0,2398.0,398.0
11,FMB-0215S,1,4480,0.0,997.0,558.0,201.0
12,FMB-0215S,2,5132,0.0,0.0,2306.0,770.0
13,FMB-0215S,2,4998,0.0,770.0,2393.0,310.0
14,FMB-0215S,2,4835,0.0,1080.0,2398.0,38.0
15,FMB-0215S,2,4658,0.0,1118.0,802.0,58.0
16,FMB-0215S,2,4617,802.0,1118.0,1517.0,58.0
17,FMB-0215S,2,4401,0.0,1176.0,369.0,38.0
18,FMB-0215S,2,4425,369.0,1176.0,1510.0,38.0
19,FMB-0215S,2,4863,1879.0,1176.0,509.0,38.0
20,FMB-0215S,3,4763,0.0,0.0,2264.0,455.0
21,FMB-0215S,3,5012,0.0,455.0,924.0,370.0
22,FMB-0215S,3,4977,924.0,455.0,558.0,370.0
23,FMB-0215S,3,4984,0.0,825.0,2388.0,58.0
24,FMB-0215S,3,4751,0.0,883.0,798.0,299.0
25,FMB-0215S,3,5078,0.0,1182.0,321.0,38.0
26,FMB-0215S,3,4912,321.0,1182.0,1823.0,38.0
27,FMB-0215S,4,4597,0.0,0.0,2291.0,58.0
28,FMB-0215S,4,4874,0.0,58.0,1386.5,348.0
29,FMB-0215S,4,5065,0.0,406.0,847.0,340.0
30,FMB-0215S,4,4435,0.0,746.0,931.0,58.0
31,FMB-0215S,4,5004,931.0,746.0,1361.0,58.0
32,FMB-0215S,4,4784,0.0,804.0,2363.0,328.0
33,FMB-0215S,4,4497,0.0,1132.0,678.0,58.0
34,FMB-0215S,4,4471,678.0,1132.0,1568.0,58.0
35,FMB-0215S,5,4884,0.0,0.0,2398.0,38.0
36,FMB-0215S,5,4535,0.0,38.0,1198.0,53.0
37,FMB-0215S,5,5072,0.0,91.0,2078.0,58.0
38,FMB-0215S,5,4907,0.0,149.0,1001.0,342.0
39,FMB-0215S,5,4917,0.0,491.0,1987.0,307.0
40,FMB-0215S,5,5093,0.0,798.0,2194.0,419.0
41,FMB-0215S,6,4923,0.0,0.0,2248.0,293.0
42,FMB-0215S,6,4952,0.0,293.0,712.5,339.0
43,FMB-0215S,6,4853,0.0,632.0,1515.5,422.0
44,FMB-0215S,6,4878,0.0,1054.0,288.0,78.0
45,FMB-0215S,6,4518,288.0,1054.0,438.0,78.0
46,FMB-0215S,6,4692,726.0,1054.0,438.0,78.0
47,FMB-0215S,6,4885,1164.0,1054.0,438.0,78.0
48,FMB-0215S,6,4770,1602.0,1054.0,388.0,78.0
49,FMB-0215S,6,5032,0.0,1132.0,427.0,58.0
50,FMB-0215S,6,4507,427.0,1132.0,1998.0,58.0
51,FMB-0215S,7,4902,0.0,0.0,2398.0,480.0
52,FMB-0215S,7,4980,0.0,480.0,2051.0,371.0
53,FMB-0215S,7,4593,0.0,851.0,762.0,359.5
54,FMB-0215S,8,4408,0.0,0.0,2318.0,58.0
55,FMB-0215S,8,4588,0.0,58.0,1138.0,58.0
56,FMB-0215S,8,4555,1138.0,58.0,1198.0,58.0
57,FMB-0215S,8,4861,0.0,116.0,2234.0,482.5
58,FMB-0215S,8,4494,0.0,598.5,2432.0,485.0
59,FMB-0215S,8,4876,0.0,1083.5,1480.0,88.0
60,FMB-0215S,8,4772,0.0,1171.5,2398.0,38.0
61,FMB-0215S,9,5061,0.0,0.0,2234.0,482.5
62,FMB-0215S,9,4825,0.0,482.5,930.0,516.0
63,FMB-0215S,9,4754,0.0,998.5,802.0,216.5
64,FMB-0215S,10,4960,0.0,0.0,2410.0,370.0
65,FMB-0215S,10,4959,0.0,370.0,2188.0,58.0
66,FMB-0215S,10,5120,0.0,428.0,959.0,395.0
67,FMB-0215S,10,5049,0.0,823.0,528.5,365.0
68,FMB-0215S,11,4630,0.0,0.0,2415.0,80.0
69,FMB-0215S,11,4666,0.0,80.0,2066.0,822.0
70,FMB-0215S,11,5000,0.0,902.0,923.0,317.0
71,FMB-0215S,11,4581,923.0,902.0,923.0,317.0
72,FMB-0215S,12,5022,0.0,0.0,2398.0,458.0
73,FMB-0215S,12,4659,0.0,458.0,2298.0,445.0
74,FMB-0215S,12,4827,0.0,903.0,923.0,297.0
75,FMB-0215S,12,5077,923.0,903.0,1048.0,297.0
76,FMB-0215S,13,5112,0.0,0.0,2265.0,871.0
77,FMB-0215S,13,4383,0.0,871.0,723.0,301.5
78,FMB-0215S,13,4945,0.0,1172.5,280.0,38.0
79,FMB-0215S,13,4536,280.0,1172.5,1938.0,38.0
80,FMB-0215S,14,4982,0.0,0.0,2301.0,507.0
81,FMB-0215S,14,5091,2301.0,0.0,38.0,507.0
82,FMB-0215S,14,4918,0.0,507.0,370.0,276.0
83,FMB-0215S,14,4520,0.0,783.0,465.0,238.0
