,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4884,0.0,58.0,2398.0,38.0
2,FMB-0215S,0,4756,0.0,96.0,859.0,327.0
3,FMB-0215S,0,4720,859.0,96.0,859.0,327.0
4,FMB-0215S,0,4393,0.0,423.0,2051.0,297.0
5,FMB-0215S,0,4792,0.0,720.0,2398.0,38.0
6,FMB-0215S,0,4526,0.0,758.0,2398.0,398.0
7,FMB-0215S,0,4531,0.0,1156.0,2308.0,58.0
8,FMB-0215S,1,4681,0.0,0.0,2432.0,485.0
9,FMB-0215S,1,5128,0.0,485.0,1377.5,422.0
10,FMB-0215S,1,4549,1377.5,485.0,550.5,422.0
11,FMB-0215S,1,4390,1928.0,485.0,359.0,422.0
12,FMB-0215S,1,4748,2287.0,485.0,58.0,422.0
13,FMB-0215S,1,4435,0.0,907.0,931.0,58.0
14,FMB-0215S,1,4655,931.0,907.0,1247.0,58.0
15,FMB-0215S,1,4846,0.0,965.0,1932.0,200.5
16,FMB-0215S,1,4535,0.0,1165.5,1198.0,53.0
17,FMB-0215S,2,4494,0.0,0.0,2432.0,485.0
18,FMB-0215S,2,4479,0.0,485.0,1025.0,58.0
19,FMB-0215S,2,5004,1025.0,485.0,1361.0,58.0
20,FMB-0215S,2,4546,0.0,543.0,1861.0,58.0
21,FMB-0215S,2,4386,1861.0,543.0,548.0,58.0
22,FMB-0215S,2,4507,0.0,601.0,1998.0,58.0
23,FMB-0215S,2,4474,1998.0,601.0,422.0,58.0
24,FMB-0215S,2,4396,0.0,659.0,770.0,558.0
25,FMB-0215S,2,4484,770.0,659.0,791.0,558.0
26,FMB-0215S,2,4977,1561.0,659.0,370.0,558.0
27,FMB-0215S,2,4768,1931.0,659.0,337.0,558.0
28,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
29,FMB-0215S,3,5085,0.0,58.0,2398.0,330.0
30,FMB-0215S,3,4707,0.0,388.0,442.5,350.0
31,FMB-0215S,3,4845,442.5,388.0,434.5,350.0
32,FMB-0215S,3,4486,0.0,738.0,2220.0,298.0
33,FMB-0215S,3,4572,0.0,1036.0,2360.0,58.0
34,FMB-0215S,3,4781,0.0,1094.0,1638.0,38.0
35,FMB-0215S,3,4445,0.0,1132.0,1538.0,38.0
36,FMB-0215S,4,4630,0.0,0.0,2415.0,80.0
37,FMB-0215S,4,4525,0.0,80.0,709.0,395.0
38,FMB-0215S,4,5120,709.0,80.0,959.0,395.0
39,FMB-0215S,4,4687,1668.0,80.0,709.0,395.0
40,FMB-0215S,4,5067,0.0,475.0,1428.5,707.0
41,FMB-0215S,4,4945,0.0,1182.0,280.0,38.0
42,FMB-0215S,4,5088,280.0,1182.0,1933.0,38.0
43,FMB-0215S,5,4960,0.0,0.0,2410.0,370.0
44,FMB-0215S,5,5101,0.0,370.0,507.0,58.0
45,FMB-0215S,5,4764,507.0,370.0,1898.0,58.0
46,FMB-0215S,5,5075,0.0,428.0,2098.0,560.0
47,FMB-0215S,5,4788,0.0,988.0,328.0,220.0
48,FMB-0215S,5,4793,328.0,988.0,1778.5,220.0
49,FMB-0215S,6,4691,0.0,0.0,2403.0,580.0
50,FMB-0215S,6,4532,0.0,580.0,2099.0,425.0
51,FMB-0215S,6,4984,0.0,1005.0,2388.0,58.0
52,FMB-0215S,6,4573,0.0,1063.0,770.0,58.0
53,FMB-0215S,6,4576,770.0,1063.0,1004.0,58.0
54,FMB-0215S,6,4658,0.0,1121.0,802.0,58.0
55,FMB-0215S,6,4963,802.0,1121.0,1004.0,58.0
56,FMB-0215S,6,4623,0.0,1179.0,2238.0,38.0
57,FMB-0215S,7,4816,0.0,0.0,2403.0,58.0
58,FMB-0215S,7,4797,0.0,58.0,558.0,337.0
59,FMB-0215S,7,4702,558.0,58.0,900.0,337.0
60,FMB-0215S,7,4693,1458.0,58.0,489.0,337.0
61,FMB-0215S,7,5029,0.0,395.0,2188.0,565.0
62,FMB-0215S,7,4876,0.0,960.0,1480.0,88.0
63,FMB-0215S,7,4770,0.0,1048.0,388.0,78.0
64,FMB-0215S,7,4518,388.0,1048.0,438.0,78.0
65,FMB-0215S,7,4692,826.0,1048.0,438.0,78.0
66,FMB-0215S,7,4885,1264.0,1048.0,438.0,78.0
67,FMB-0215S,7,4600,1702.0,1048.0,388.0,78.0
68,FMB-0215S,7,4729,0.0,1126.0,388.0,78.0
69,FMB-0215S,8,5092,0.0,0.0,2403.0,580.0
70,FMB-0215S,8,4937,0.0,580.0,1847.0,394.0
71,FMB-0215S,8,4875,0.0,974.0,919.0,243.0
72,FMB-0215S,9,4772,0.0,0.0,2398.0,38.0
73,FMB-0215S,9,4874,0.0,38.0,1386.5,348.0
74,FMB-0215S,9,4850,1386.5,38.0,503.0,348.0
75,FMB-0215S,9,4897,0.0,386.0,2298.0,445.0
