,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4734,0.0,58.0,1333.0,263.0
2,FMB-0215S,0,4848,0.0,321.0,1748.0,422.0
3,FMB-0215S,0,5045,0.0,743.0,528.0,173.0
4,FMB-0215S,0,4964,528.0,743.0,328.0,173.0
5,FMB-0215S,0,4800,0.0,916.0,642.0,299.0
6,FMB-0215S,1,4494,0.0,0.0,2432.0,485.0
7,FMB-0215S,1,4943,0.0,485.0,2418.0,58.0
8,FMB-0215S,1,5011,0.0,543.0,964.0,330.0
9,FMB-0215S,1,4591,0.0,873.0,422.0,347.0
10,FMB-0215S,1,4677,422.0,873.0,1422.0,347.0
11,FMB-0215S,2,4681,0.0,0.0,2432.0,485.0
12,FMB-0215S,2,5134,0.0,485.0,1004.0,579.0
13,FMB-0215S,2,4780,1004.0,485.0,1247.0,579.0
14,FMB-0215S,2,4543,0.0,1064.0,865.0,132.5
15,FMB-0215S,3,4630,0.0,0.0,2415.0,80.0
16,FMB-0215S,3,4744,0.0,80.0,462.0,443.0
17,FMB-0215S,3,4697,0.0,523.0,2285.0,568.0
18,FMB-0215S,3,4752,0.0,1091.0,588.5,124.5
19,FMB-0215S,3,4747,588.5,1091.0,661.0,124.5
20,FMB-0215S,3,4896,1249.5,1091.0,603.0,124.5
21,FMB-0215S,4,4960,0.0,0.0,2410.0,370.0
22,FMB-0215S,4,4894,0.0,370.0,1783.0,560.0
23,FMB-0215S,4,5133,0.0,930.0,692.0,290.0
24,FMB-0215S,5,4816,0.0,0.0,2403.0,58.0
25,FMB-0215S,6,5092,0.0,0.0,2403.0,580.0
26,FMB-0215S,6,4706,0.0,580.0,2258.0,580.0
27,FMB-0215S,6,4864,0.0,1160.0,332.0,58.0
28,FMB-0215S,6,5103,332.0,1160.0,2058.0,58.0
29,FMB-0215S,7,4691,0.0,0.0,2403.0,580.0
30,FMB-0215S,7,4806,0.0,580.0,1071.0,617.0
31,FMB-0215S,8,5085,0.0,0.0,2398.0,330.0
32,FMB-0215S,8,4507,0.0,330.0,1998.0,58.0
33,FMB-0215S,8,4818,0.0,388.0,2398.0,38.0
34,FMB-0215S,8,4420,0.0,426.0,928.0,58.0
35,FMB-0215S,8,4888,928.0,426.0,967.0,58.0
36,FMB-0215S,8,4435,0.0,484.0,931.0,58.0
37,FMB-0215S,8,4531,0.0,542.0,2308.0,58.0
38,FMB-0215S,8,4884,0.0,600.0,2398.0,38.0
39,FMB-0215S,8,4451,0.0,638.0,426.5,52.5
40,FMB-0215S,9,4835,0.0,0.0,2398.0,38.0
41,FMB-0215S,9,4468,0.0,38.0,2025.0,348.0
42,FMB-0215S,9,4740,0.0,386.0,1649.0,420.0
43,FMB-0215S,9,4552,0.0,806.0,2243.0,58.0
44,FMB-0215S,9,4984,0.0,864.0,2388.0,58.0
45,FMB-0215S,9,4725,0.0,922.0,510.0,289.0
46,FMB-0215S,10,4792,0.0,0.0,2398.0,38.0
47,FMB-0215S,10,4619,0.0,38.0,893.0,176.0
48,FMB-0215S,10,5012,0.0,214.0,924.0,370.0
49,FMB-0215S,10,4524,0.0,584.0,780.5,415.5
50,FMB-0215S,10,4754,0.0,999.5,802.0,216.5
51,FMB-0215S,11,4902,0.0,0.0,2398.0,480.0
52,FMB-0215S,11,4688,0.0,480.0,536.0,418.0
53,FMB-0215S,11,4782,0.0,898.0,823.0,318.0
54,FMB-0215S,12,4526,0.0,0.0,2398.0,398.0
55,FMB-0215S,12,4392,0.0,398.0,926.0,479.5
56,FMB-0215S,12,4775,926.0,398.0,671.0,479.5
57,FMB-0215S,12,5040,1597.0,398.0,470.0,479.5
58,FMB-0215S,12,4682,0.0,877.5,1001.0,342.0
59,FMB-0215S,12,4907,1001.0,877.5,1001.0,342.0
60,FMB-0215S,12,4545,2002.0,877.5,58.0,342.0
61,FMB-0215S,13,4772,0.0,0.0,2398.0,38.0
62,FMB-0215S,13,4765,0.0,38.0,2148.0,530.0
63,FMB-0215S,13,4777,0.0,568.0,338.0,198.0
64,FMB-0215S,13,4721,338.0,568.0,733.0,198.0
65,FMB-0215S,13,4510,1071.0,568.0,480.0,198.0
66,FMB-0215S,13,4709,1551.0,568.0,438.0,198.0
67,FMB-0215S,13,4465,1989.0,568.0,321.0,198.0
68,FMB-0215S,13,5131,0.0,766.0,2338.0,398.0
69,FMB-0215S,13,5057,0.0,1164.0,318.0,52.5
70,FMB-0215S,13,4412,318.0,1164.0,711.5,52.5
71,FMB-0215S,13,4930,1029.5,1164.0,688.0,52.5
72,FMB-0215S,13,4485,1717.5,1164.0,625.0,52.5
73,FMB-0215S,14,5022,0.0,0.0,2398.0,458.0
74,FMB-0215S,14,4466,0.0,458.0,2388.0,596.0
75,FMB-0215S,14,4987,0.0,1054.0,438.0,158.0
76,FMB-0215S,14,4979,438.0,1054.0,488.0,158.0
77,FMB-0215S,14,4642,926.0,1054.0,488.0,158.0
78,FMB-0215S,14,4488,1414.0,1054.0,488.0,158.0
79,FMB-0215S,15,4857,0.0,0.0,2394.5,440.0
80,FMB-0215S,15,5075,0.0,440.0,2098.0,560.0
81,FMB-0215S,15,4629,0.0,1000.0,242.0,175.0
82,FMB-0215S,15,5088,0.0,1175.0,1933.0,38.0
83,FMB-0215S,16,4998,0.0,0.0,2393.0,310.0
84,FMB-0215S,16,4601,0.0,310.0,772.0,358.0
85,FMB-0215S,16,4618,772.0,310.0,772.0,358.0
86,FMB-0215S,16,4540,1544.0,310.0,772.0,358.0
87,FMB-0215S,16,5069,0.0,668.0,798.0,317.6
88,FMB-0215S,16,4793,0.0,985.6,1778.5,220.0
89,FMB-0215S,17,4968,0.0,0.0,2388.0,38.0
90,FMB-0215S,17,4903,0.0,38.0,2051.0,422.0
91,FMB-0215S,17,4784,0.0,460.0,2363.0,328.0
92,FMB-0215S,17,4421,0.0,788.0,715.0,429.0
93,FMB-0215S,18,4808,0.0,0.0,2360.0,307.0
94,FMB-0215S,18,4958,0.0,307.0,1847.0,550.0
95,FMB-0215S,18,4854,0.0,857.0,711.5,363.0
96,FMB-0215S,18,4404,711.5,857.0,754.0,363.0
97,FMB-0215S,18,4469,1465.5,857.0,349.0,363.0
98,FMB-0215S,19,4572,0.0,0.0,2360.0,58.0
99,FMB-0215S,19,5105,0.0,58.0,2098.0,530.0
100,FMB-0215S,19,4890,0.0,588.0,929.0,462.0
101,FMB-0215S,19,4718,929.0,588.0,929.0,462.0
102,FMB-0215S,19,5063,1858.0,588.0,447.0,462.0
103,FMB-0215S,19,4408,0.0,1050.0,2318.0,58.0
104,FMB-0215S,19,4436,0.0,1108.0,112.0,98.0
105,FMB-0215S,19,4972,112.0,1108.0,901.0,98.0
106,FMB-0215S,19,4767,1013.0,1108.0,298.0,98.0
107,FMB-0215S,19,4722,1311.0,1108.0,112.0,98.0
108,FMB-0215S,20,5024,0.0,0.0,2356.0,862.0
109,FMB-0215S,20,4981,0.0,862.0,491.0,38.0
110,FMB-0215S,20,4912,491.0,862.0,1823.0,38.0
111,FMB-0215S,20,4633,0.0,900.0,862.0,319.0
112,FMB-0215S,21,4856,0.0,0.0,2328.0,578.0
113,FMB-0215S,21,4837,0.0,578.0,1333.0,263.0
114,FMB-0215S,21,4699,0.0,841.0,1562.0,58.0
115,FMB-0215S,21,4712,0.0,899.0,866.0,58.0
116,FMB-0215S,21,4661,866.0,899.0,1218.0,58.0
117,FMB-0215S,21,4887,0.0,957.0,888.0,58.0
118,FMB-0215S,21,4576,888.0,957.0,1004.0,58.0
119,FMB-0215S,21,4617,0.0,1015.0,1517.0,58.0
120,FMB-0215S,21,4536,0.0,1073.0,1938.0,38.0
121,FMB-0215S,21,4988,0.0,1111.0,892.0,58.0
122,FMB-0215S,21,4879,892.0,1111.0,1002.0,58.0
123,FMB-0215S,22,4417,0.0,0.0,2322.0,1050.0
124,FMB-0215S,22,4759,0.0,1050.0,862.0,58.0
125,FMB-0215S,22,5004,862.0,1050.0,1361.0,58.0
126,FMB-0215S,22,4425,0.0,1108.0,1510.0,38.0
127,FMB-0215S,22,4844,1510.0,1108.0,678.0,38.0
128,FMB-0215S,22,4954,0.0,1146.0,1258.0,63.0
129,FMB-0215S,23,5052,0.0,0.0,2313.0,434.5
130,FMB-0215S,23,4437,0.0,434.5,2163.0,330.0
131,FMB-0215S,23,5043,0.0,764.5,495.0,377.0
132,FMB-0215S,23,4826,495.0,764.5,1712.0,377.0
133,FMB-0215S,23,4878,0.0,1141.5,288.0,78.0
134,FMB-0215S,23,4422,288.0,1141.5,488.0,78.0
135,FMB-0215S,23,4885,776.0,1141.5,438.0,78.0
136,FMB-0215S,23,4692,1214.0,1141.5,438.0,78.0
137,FMB-0215S,23,4518,1652.0,1141.5,438.0,78.0
138,FMB-0215S,24,4610,0.0,0.0,2306.0,770.0
139,FMB-0215S,24,4685,0.0,770.0,821.0,448.0
140,FMB-0215S,24,4731,821.0,770.0,998.0,448.0
141,FMB-0215S,25,5132,0.0,0.0,2306.0,770.0
142,FMB-0215S,25,4761,0.0,770.0,864.0,449.0
143,FMB-0215S,26,4632,0.0,0.0,2306.0,770.0
144,FMB-0215S,26,4769,0.0,770.0,897.0,449.5
145,FMB-0215S,26,4892,897.0,770.0,897.0,449.5
146,FMB-0215S,27,4568,0.0,0.0,2301.0,967.0
147,FMB-0215S,27,4833,0.0,967.0,844.0,253.0
148,FMB-0215S,28,4982,0.0,0.0,2301.0,507.0
149,FMB-0215S,28,4659,0.0,507.0,2298.0,445.0
150,FMB-0215S,28,4638,0.0,952.0,483.0,267.5
151,FMB-0215S,28,4559,483.0,952.0,631.0,267.5
152,FMB-0215S,28,4521,1114.0,952.0,621.5,267.5
153,FMB-0215S,29,4883,0.0,0.0,2298.0,445.0
154,FMB-0215S,29,4427,0.0,445.0,495.0,377.0
155,FMB-0215S,29,4508,0.0,822.0,1236.0,348.0
156,FMB-0215S,29,5097,1236.0,822.0,811.0,348.0
157,FMB-0215S,29,4401,0.0,1170.0,369.0,38.0
158,FMB-0215S,29,4445,369.0,1170.0,1538.0,38.0
159,FMB-0215S,29,5079,1907.0,1170.0,369.0,38.0
160,FMB-0215S,30,4897,0.0,0.0,2298.0,445.0
161,FMB-0215S,30,4393,0.0,445.0,2051.0,297.0
162,FMB-0215S,30,4585,0.0,742.0,2001.0,425.0
163,FMB-0215S,30,4535,0.0,1167.0,1198.0,53.0
164,FMB-0215S,31,4567,0.0,0.0,2296.0,852.0
