,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4933,0.0,58.0,2051.0,472.0
2,FMB-0215S,0,4472,2051.0,58.0,83.0,472.0
3,FMB-0215S,0,4580,2134.0,58.0,83.0,472.0
4,FMB-0215S,0,4922,0.0,530.0,882.0,448.0
5,FMB-0215S,0,4731,882.0,530.0,998.0,448.0
6,FMB-0215S,0,4520,0.0,978.0,465.0,238.0
7,FMB-0215S,1,4681,0.0,0.0,2432.0,485.0
8,FMB-0215S,1,4630,0.0,485.0,2415.0,80.0
9,FMB-0215S,1,5000,0.0,565.0,923.0,317.0
10,FMB-0215S,1,4581,923.0,565.0,923.0,317.0
11,FMB-0215S,1,4797,0.0,882.0,558.0,337.0
12,FMB-0215S,1,4702,558.0,882.0,900.0,337.0
13,FMB-0215S,1,4768,1458.0,882.0,558.0,337.0
14,FMB-0215S,2,4494,0.0,0.0,2432.0,485.0
15,FMB-0215S,2,4392,0.0,485.0,926.0,479.5
16,FMB-0215S,2,5008,926.0,485.0,470.0,479.5
17,FMB-0215S,2,4384,1396.0,485.0,379.0,479.5
18,FMB-0215S,2,4899,0.0,964.5,1440.0,251.5
19,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
20,FMB-0215S,3,4984,0.0,58.0,2388.0,58.0
21,FMB-0215S,3,4742,0.0,116.0,2168.0,58.0
22,FMB-0215S,3,4816,0.0,174.0,2403.0,58.0
23,FMB-0215S,3,4792,0.0,232.0,2398.0,38.0
24,FMB-0215S,3,4387,0.0,270.0,1598.0,58.0
25,FMB-0215S,3,4699,0.0,328.0,1562.0,58.0
26,FMB-0215S,3,5010,0.0,386.0,1789.0,58.0
27,FMB-0215S,3,4576,0.0,444.0,1004.0,58.0
28,FMB-0215S,3,4479,1004.0,444.0,1025.0,58.0
29,FMB-0215S,3,4408,0.0,502.0,2318.0,58.0
30,FMB-0215S,3,4963,0.0,560.0,1004.0,58.0
31,FMB-0215S,3,4572,0.0,618.0,2360.0,58.0
32,FMB-0215S,3,4425,0.0,676.0,1510.0,38.0
33,FMB-0215S,3,4471,0.0,714.0,1568.0,58.0
34,FMB-0215S,3,4959,0.0,772.0,2188.0,58.0
35,FMB-0215S,4,4960,0.0,0.0,2410.0,370.0
36,FMB-0215S,4,4800,0.0,370.0,642.0,299.0
37,FMB-0215S,4,4751,642.0,370.0,798.0,299.0
38,FMB-0215S,4,4399,1440.0,370.0,178.0,299.0
39,FMB-0215S,4,4777,0.0,669.0,338.0,198.0
40,FMB-0215S,4,4721,338.0,669.0,733.0,198.0
41,FMB-0215S,4,4510,1071.0,669.0,480.0,198.0
42,FMB-0215S,4,4709,1551.0,669.0,438.0,198.0
43,FMB-0215S,4,4637,1989.0,669.0,388.0,198.0
44,FMB-0215S,4,5034,0.0,867.0,768.5,350.5
45,FMB-0215S,5,5092,0.0,0.0,2403.0,580.0
46,FMB-0215S,5,5039,0.0,580.0,522.0,288.0
47,FMB-0215S,5,4468,0.0,868.0,2025.0,348.0
48,FMB-0215S,6,4691,0.0,0.0,2403.0,580.0
49,FMB-0215S,6,4912,0.0,580.0,1823.0,38.0
50,FMB-0215S,6,4863,1823.0,580.0,509.0,38.0
51,FMB-0215S,6,5119,0.0,618.0,532.0,92.5
52,FMB-0215S,6,5126,532.0,618.0,589.0,92.5
53,FMB-0215S,6,4791,1121.0,618.0,571.0,92.5
54,FMB-0215S,6,4616,1692.0,618.0,513.5,92.5
55,FMB-0215S,6,4663,0.0,710.5,584.0,428.0
56,FMB-0215S,6,5076,0.0,1138.5,288.0,78.0
57,FMB-0215S,6,4598,288.0,1138.5,488.0,78.0
58,FMB-0215S,6,4650,776.0,1138.5,488.0,78.0
59,FMB-0215S,6,5016,1264.0,1138.5,488.0,78.0
60,FMB-0215S,6,4518,1752.0,1138.5,438.0,78.0
61,FMB-0215S,7,4818,0.0,0.0,2398.0,38.0
62,FMB-0215S,7,4772,0.0,38.0,2398.0,38.0
63,FMB-0215S,7,5096,0.0,76.0,1163.0,327.0
64,FMB-0215S,7,4884,0.0,403.0,2398.0,38.0
65,FMB-0215S,7,4938,0.0,441.0,1318.0,346.0
66,FMB-0215S,7,4917,0.0,787.0,1987.0,307.0
67,FMB-0215S,7,5081,0.0,1094.0,1668.0,58.0
68,FMB-0215S,7,4450,1668.0,1094.0,715.0,58.0
69,FMB-0215S,7,4888,0.0,1152.0,967.0,58.0
70,FMB-0215S,7,4555,967.0,1152.0,1198.0,58.0
71,FMB-0215S,8,5022,0.0,0.0,2398.0,458.0
72,FMB-0215S,8,4466,0.0,458.0,2388.0,596.0
73,FMB-0215S,8,4987,0.0,1054.0,438.0,158.0
74,FMB-0215S,9,4902,0.0,0.0,2398.0,480.0
75,FMB-0215S,9,4980,0.0,480.0,2051.0,371.0
76,FMB-0215S,9,4415,0.0,851.0,1040.0,368.0
77,FMB-0215S,10,5085,0.0,0.0,2398.0,330.0
78,FMB-0215S,10,4848,0.0,330.0,1748.0,422.0
79,FMB-0215S,10,4757,1748.0,330.0,579.0,422.0
80,FMB-0215S,10,4474,2327.0,330.0,58.0,422.0
81,FMB-0215S,10,4923,0.0,752.0,2248.0,293.0
82,FMB-0215S,10,4629,0.0,1045.0,242.0,175.0
83,FMB-0215S,11,4835,0.0,0.0,2398.0,38.0
84,FMB-0215S,11,5003,0.0,38.0,1823.0,578.0
85,FMB-0215S,11,4490,0.0,616.0,798.0,318.0
86,FMB-0215S,11,4782,798.0,616.0,823.0,318.0
87,FMB-0215S,11,5057,1621.0,616.0,52.5,318.0
