,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4960,0.0,58.0,2410.0,370.0
2,FMB-0215S,0,4603,0.0,428.0,843.5,445.0
3,FMB-0215S,0,5117,843.5,428.0,174.0,445.0
4,FMB-0215S,0,4591,0.0,873.0,422.0,347.0
5,FMB-0215S,1,4681,0.0,0.0,2432.0,485.0
6,FMB-0215S,1,4691,0.0,485.0,2403.0,580.0
7,FMB-0215S,1,4394,0.0,1065.0,508.0,155.0
8,FMB-0215S,1,4501,508.0,1065.0,756.0,155.0
9,FMB-0215S,2,4494,0.0,0.0,2432.0,485.0
10,FMB-0215S,2,4902,0.0,485.0,2398.0,480.0
11,FMB-0215S,2,5083,0.0,965.0,380.0,248.0
12,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
13,FMB-0215S,3,4897,0.0,58.0,2298.0,445.0
14,FMB-0215S,3,4441,0.0,503.0,630.0,378.0
15,FMB-0215S,3,4570,630.0,503.0,880.0,378.0
16,FMB-0215S,3,4594,1510.0,503.0,421.0,378.0
17,FMB-0215S,3,4578,1931.0,503.0,421.0,378.0
18,FMB-0215S,3,5036,0.0,881.0,832.0,329.0
19,FMB-0215S,4,4630,0.0,0.0,2415.0,80.0
20,FMB-0215S,4,4666,0.0,80.0,2066.0,822.0
21,FMB-0215S,4,5000,0.0,902.0,923.0,317.0
22,FMB-0215S,4,4900,923.0,902.0,38.0,317.0
23,FMB-0215S,5,4816,0.0,0.0,2403.0,58.0
24,FMB-0215S,5,4509,0.0,58.0,942.0,395.5
25,FMB-0215S,5,4597,0.0,453.5,2291.0,58.0
26,FMB-0215S,5,4800,0.0,511.5,642.0,299.0
27,FMB-0215S,5,4751,642.0,511.5,798.0,299.0
28,FMB-0215S,5,4399,1440.0,511.5,178.0,299.0
29,FMB-0215S,5,5124,0.0,810.5,523.0,408.0
30,FMB-0215S,6,5092,0.0,0.0,2403.0,580.0
31,FMB-0215S,6,4486,0.0,580.0,2220.0,298.0
32,FMB-0215S,6,4767,2220.0,580.0,98.0,298.0
33,FMB-0215S,6,4633,0.0,878.0,862.0,319.0
34,FMB-0215S,7,4884,0.0,0.0,2398.0,38.0
35,FMB-0215S,7,5031,0.0,38.0,721.0,277.5
36,FMB-0215S,7,4445,0.0,315.5,1538.0,38.0
37,FMB-0215S,7,4453,1538.0,315.5,616.0,38.0
38,FMB-0215S,7,4959,0.0,353.5,2188.0,58.0
39,FMB-0215S,7,4447,0.0,411.5,871.0,58.0
40,FMB-0215S,7,4988,871.0,411.5,892.0,58.0
41,FMB-0215S,7,4874,0.0,469.5,1386.5,348.0
42,FMB-0215S,7,4552,0.0,817.5,2243.0,58.0
43,FMB-0215S,7,4944,0.0,875.5,744.0,58.0
44,FMB-0215S,7,5035,744.0,875.5,871.0,58.0
45,FMB-0215S,7,4450,1615.0,875.5,715.0,58.0
