,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,542,0.0,0.0,2418.0,58.0
1,YW10-0218S,0,547,0.0,58.0,282.0,214.5
2,YW10-0218S,1,671,0.0,0.0,2217.0,58.0
3,YW10-0218S,1,214,0.0,58.0,568.0,246.0
4,YW10-0218S,1,164,0.0,304.0,2118.0,58.0
5,YW10-0218S,1,216,0.0,362.0,712.0,327.0
6,YW10-0218S,1,402,712.0,362.0,760.0,327.0
7,YW10-0218S,1,774,0.0,689.0,888.5,360.5
8,YW10-0218S,1,75,0.0,1049.5,673.0,58.0
9,YW10-0218S,1,592,673.0,1049.5,1738.0,58.0
10,YW10-0218S,1,179,0.0,1107.5,718.0,58.0
11,YW10-0218S,1,131,718.0,1107.5,860.0,58.0
12,YW10-0218S,1,736,1578.0,1107.5,822.0,58.0
13,YW10-0218S,2,356,0.0,0.0,2418.0,58.0
14,YW10-0218S,2,488,0.0,58.0,668.4,289.0
15,YW10-0218S,2,714,0.0,347.0,786.0,316.5
16,YW10-0218S,2,281,786.0,347.0,420.0,316.5
17,YW10-0218S,2,497,0.0,663.5,2108.0,58.0
18,YW10-0218S,2,128,0.0,721.5,942.0,58.0
19,YW10-0218S,2,523,942.0,721.5,1218.0,58.0
20,YW10-0218S,2,384,0.0,779.5,733.1,58.0
21,YW10-0218S,2,759,733.1,779.5,1165.0,58.0
22,YW10-0218S,2,537,0.0,837.5,2098.0,58.0
23,YW10-0218S,2,145,0.0,895.5,416.0,241.0
24,YW10-0218S,2,753,0.0,1136.5,942.0,58.0
25,YW10-0218S,2,144,942.0,1136.5,942.0,58.0
26,YW10-0218S,3,452,0.0,0.0,2328.5,153.5
27,YW10-0218S,3,764,0.0,153.5,860.0,58.0
28,YW10-0218S,3,98,860.0,153.5,1462.0,58.0
29,YW10-0218S,3,593,0.0,211.5,1198.0,370.0
30,YW10-0218S,3,773,0.0,581.5,524.5,359.0
31,YW10-0218S,3,601,524.5,581.5,524.5,359.0
32,YW10-0218S,3,350,0.0,940.5,2062.0,58.0
33,YW10-0218S,3,124,0.0,998.5,938.0,58.0
34,YW10-0218S,3,440,938.0,998.5,1437.0,58.0
35,YW10-0218S,3,453,0.0,1056.5,2224.0,58.0
36,YW10-0218S,3,643,0.0,1114.5,522.0,58.0
37,YW10-0218S,3,541,522.0,1114.5,1918.0,58.0
38,YW10-0218S,4,765,0.0,0.0,2398.0,393.0
39,YW10-0218S,4,749,0.0,393.0,2134.0,462.0
40,YW10-0218S,4,700,0.0,855.0,777.0,327.0
41,YW10-0218S,4,676,777.0,855.0,862.0,327.0
42,YW10-0218S,4,254,1639.0,855.0,762.0,327.0
43,YW10-0218S,4,640,0.0,1182.0,2294.0,38.0
44,YW10-0218S,5,588,0.0,0.0,2353.0,58.0
45,YW10-0218S,5,766,0.0,58.0,798.0,380.0
46,YW10-0218S,5,499,798.0,58.0,747.0,380.0
47,YW10-0218S,5,20,0.0,438.0,1625.0,377.0
48,YW10-0218S,5,423,0.0,815.0,728.0,379.0
49,YW10-0218S,5,388,728.0,815.0,463.5,379.0
50,YW10-0218S,6,48,0.0,0.0,2353.0,38.0
51,YW10-0218S,6,73,0.0,38.0,2388.0,98.0
52,YW10-0218S,6,581,0.0,136.0,2103.0,58.0
53,YW10-0218S,6,747,0.0,194.0,1462.0,58.0
54,YW10-0218S,6,149,1462.0,194.0,950.0,58.0
55,YW10-0218S,6,141,0.0,252.0,724.0,58.0
56,YW10-0218S,6,119,724.0,252.0,1625.0,58.0
57,YW10-0218S,6,235,0.0,310.0,2418.0,58.0
58,YW10-0218S,6,723,0.0,368.0,2416.0,38.0
59,YW10-0218S,6,757,0.0,406.0,734.0,248.0
60,YW10-0218S,6,295,0.0,654.0,696.5,453.8
61,YW10-0218S,6,416,696.5,654.0,778.0,453.8
62,YW10-0218S,6,331,1474.5,654.0,696.5,453.8
63,YW10-0218S,6,327,0.0,1107.8,743.0,98.0
64,YW10-0218S,7,713,0.0,0.0,2198.0,58.0
65,YW10-0218S,7,60,0.0,58.0,712.0,327.0
66,YW10-0218S,7,96,712.0,58.0,1162.0,327.0
67,YW10-0218S,7,609,1874.0,58.0,503.5,327.0
68,YW10-0218S,7,102,0.0,385.0,1998.0,530.0
69,YW10-0218S,7,618,0.0,915.0,762.0,297.0
70,YW10-0218S,8,730,0.0,0.0,2298.0,330.0
71,YW10-0218S,8,628,0.0,330.0,1658.0,448.0
72,YW10-0218S,8,41,0.0,778.0,2198.0,198.0
73,YW10-0218S,8,540,0.0,976.0,843.0,242.0
74,YW10-0218S,9,427,0.0,0.0,2251.0,762.0
75,YW10-0218S,9,404,0.0,762.0,484.0,389.0
76,YW10-0218S,9,612,484.0,762.0,527.0,389.0
77,YW10-0218S,9,674,1011.0,762.0,484.0,389.0
78,YW10-0218S,9,556,0.0,1151.0,488.0,68.0
79,YW10-0218S,10,287,0.0,0.0,2201.0,484.0
80,YW10-0218S,10,491,0.0,484.0,984.0,577.0
81,YW10-0218S,10,340,0.0,1061.0,288.0,158.0
82,YW10-0218S,10,617,288.0,1061.0,438.0,158.0
83,YW10-0218S,10,450,726.0,1061.0,438.0,158.0
84,YW10-0218S,10,45,1164.0,1061.0,438.0,158.0
85,YW10-0218S,10,633,1602.0,1061.0,388.0,158.0
86,YW10-0218S,10,193,1990.0,1061.0,388.0,158.0
87,YW10-0218S,11,8,0.0,0.0,2348.0,630.0
88,YW10-0218S,11,715,0.0,630.0,526.0,328.0
89,YW10-0218S,11,447,526.0,630.0,1797.0,328.0
90,YW10-0218S,11,53,0.0,958.0,270.0,258.0
91,YW10-0218S,12,212,0.0,0.0,2353.0,328.0
92,YW10-0218S,12,614,0.0,328.0,662.5,507.5
93,YW10-0218S,12,232,0.0,835.5,524.5,383.8
94,YW10-0218S,12,369,524.5,835.5,524.5,383.8
95,YW10-0218S,13,170,0.0,0.0,2393.0,38.0
96,YW10-0218S,13,615,0.0,38.0,2198.0,580.0
