,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,235,0.0,0.0,2418.0,58.0
1,YW10-0218S,0,588,0.0,58.0,2353.0,58.0
2,YW10-0218S,0,73,0.0,116.0,2388.0,98.0
3,YW10-0218S,1,356,0.0,0.0,2418.0,58.0
4,YW10-0218S,1,429,0.0,58.0,942.0,392.0
5,YW10-0218S,1,16,942.0,58.0,942.0,392.0
6,YW10-0218S,1,658,0.0,450.0,752.0,340.0
7,YW10-0218S,1,693,0.0,790.0,713.0,132.5
8,YW10-0218S,1,339,0.0,922.5,617.0,278.0
9,YW10-0218S,1,347,617.0,922.5,680.0,278.0
10,YW10-0218S,2,542,0.0,0.0,2418.0,58.0
11,YW10-0218S,2,263,0.0,58.0,1247.0,722.0
12,YW10-0218S,2,719,0.0,780.0,594.0,439.0
13,YW10-0218S,2,717,594.0,780.0,798.0,439.0
14,YW10-0218S,2,337,1392.0,780.0,364.0,439.0
15,YW10-0218S,2,143,1756.0,780.0,355.0,439.0
16,YW10-0218S,2,15,2111.0,780.0,245.0,439.0
17,YW10-0218S,3,723,0.0,0.0,2416.0,38.0
18,YW10-0218S,3,4,0.0,38.0,1998.0,558.0
19,YW10-0218S,3,212,0.0,596.0,2353.0,328.0
20,YW10-0218S,3,553,0.0,924.0,1366.0,295.0
21,YW10-0218S,4,25,0.0,0.0,2398.0,299.0
22,YW10-0218S,4,271,0.0,299.0,933.0,469.0
23,YW10-0218S,4,701,0.0,768.0,898.0,448.0
24,YW10-0218S,5,113,0.0,0.0,2398.0,328.0
25,YW10-0218S,5,161,0.0,328.0,1165.0,491.0
26,YW10-0218S,5,60,0.0,819.0,712.0,327.0
27,YW10-0218S,5,319,712.0,819.0,1541.0,327.0
28,YW10-0218S,5,478,0.0,1146.0,362.0,58.0
29,YW10-0218S,5,178,362.0,1146.0,2028.0,58.0
30,YW10-0218S,6,765,0.0,0.0,2398.0,393.0
31,YW10-0218S,6,444,0.0,393.0,579.0,195.0
32,YW10-0218S,6,165,0.0,588.0,1642.0,579.0
33,YW10-0218S,6,480,1642.0,588.0,468.5,579.0
34,YW10-0218S,6,469,0.0,1167.0,318.5,52.5
35,YW10-0218S,7,170,0.0,0.0,2393.0,38.0
36,YW10-0218S,7,688,0.0,38.0,802.0,318.0
37,YW10-0218S,7,516,802.0,38.0,716.0,318.0
38,YW10-0218S,7,656,0.0,356.0,2196.0,579.0
39,YW10-0218S,7,622,0.0,935.0,694.0,279.0
40,YW10-0218S,7,225,694.0,935.0,706.0,279.0
41,YW10-0218S,7,270,1400.0,935.0,706.0,279.0
42,YW10-0218S,8,115,0.0,0.0,2388.0,558.0
43,YW10-0218S,8,631,0.0,558.0,1008.0,298.0
44,YW10-0218S,8,162,1008.0,558.0,649.5,298.0
45,YW10-0218S,8,774,0.0,856.0,888.5,360.5
46,YW10-0218S,8,428,888.5,856.0,996.5,360.5
47,YW10-0218S,9,304,0.0,0.0,2368.0,328.0
48,YW10-0218S,9,406,0.0,328.0,598.0,330.0
49,YW10-0218S,9,663,0.0,658.0,709.0,562.0
50,YW10-0218S,9,400,709.0,658.0,728.0,562.0
51,YW10-0218S,10,61,0.0,0.0,2367.0,218.0
52,YW10-0218S,10,479,0.0,218.0,2338.0,588.0
53,YW10-0218S,10,401,0.0,806.0,682.0,413.0
54,YW10-0218S,10,564,682.0,806.0,826.0,413.0
55,YW10-0218S,11,48,0.0,0.0,2353.0,38.0
56,YW10-0218S,11,599,0.0,38.0,1932.0,386.5
57,YW10-0218S,11,474,0.0,424.5,498.5,290.0
58,YW10-0218S,11,230,0.0,714.5,812.0,58.0
59,YW10-0218S,11,747,812.0,714.5,1462.0,58.0
60,YW10-0218S,11,504,0.0,772.5,881.0,387.5
61,YW10-0218S,11,422,0.0,1160.0,666.0,58.0
62,YW10-0218S,11,149,666.0,1160.0,950.0,58.0
63,YW10-0218S,11,179,1616.0,1160.0,718.0,58.0
64,YW10-0218S,12,9,0.0,0.0,2348.0,558.0
65,YW10-0218S,12,490,0.0,558.0,863.0,560.0
66,YW10-0218S,12,206,863.0,558.0,447.0,560.0
67,YW10-0218S,12,70,1310.0,558.0,395.0,560.0
68,YW10-0218S,12,597,1705.0,558.0,327.0,560.0
69,YW10-0218S,12,151,0.0,1118.0,1884.0,98.0
70,YW10-0218S,13,8,0.0,0.0,2348.0,630.0
71,YW10-0218S,13,129,0.0,630.0,1458.0,369.0
72,YW10-0218S,13,405,0.0,999.0,488.0,198.0
73,YW10-0218S,13,743,488.0,999.0,536.0,198.0
74,YW10-0218S,13,285,1024.0,999.0,488.0,198.0
75,YW10-0218S,14,758,0.0,0.0,2334.5,311.0
76,YW10-0218S,14,164,0.0,311.0,2118.0,58.0
77,YW10-0218S,14,453,0.0,369.0,2224.0,58.0
78,YW10-0218S,14,545,0.0,427.0,2196.0,58.0
79,YW10-0218S,14,362,0.0,485.0,2196.0,58.0
80,YW10-0218S,14,713,0.0,543.0,2198.0,58.0
81,YW10-0218S,14,671,0.0,601.0,2217.0,58.0
82,YW10-0218S,14,640,0.0,659.0,2294.0,38.0
83,YW10-0218S,15,452,0.0,0.0,2328.5,153.5
84,YW10-0218S,15,541,0.0,153.5,1918.0,58.0
85,YW10-0218S,15,315,0.0,211.5,2198.0,578.0
86,YW10-0218S,15,86,0.0,789.5,1350.5,430.0
87,YW10-0218S,16,752,0.0,0.0,2308.0,347.0
88,YW10-0218S,16,57,0.0,347.0,2114.0,441.5
89,YW10-0218S,16,243,0.0,788.5,882.0,58.0
90,YW10-0218S,16,180,882.0,788.5,1417.0,58.0
91,YW10-0218S,16,448,0.0,846.5,1198.0,370.0
92,YW10-0218S,17,252,0.0,0.0,2301.0,632.0
93,YW10-0218S,17,403,0.0,632.0,771.0,480.0
94,YW10-0218S,17,46,771.0,632.0,771.0,480.0
95,YW10-0218S,17,327,0.0,1112.0,743.0,98.0
96,YW10-0218S,18,574,0.0,0.0,2301.0,707.0
97,YW10-0218S,18,437,0.0,707.0,707.0,489.0
98,YW10-0218S,18,464,707.0,707.0,776.0,489.0
99,YW10-0218S,18,775,1483.0,707.0,776.0,489.0
100,YW10-0218S,19,730,0.0,0.0,2298.0,330.0
101,YW10-0218S,19,573,0.0,330.0,2081.0,419.0
102,YW10-0218S,19,442,0.0,749.0,898.0,350.5
103,YW10-0218S,19,732,0.0,1099.5,338.0,118.0
104,YW10-0218S,19,485,338.0,1099.5,488.0,118.0
105,YW10-0218S,19,487,826.0,1099.5,488.0,118.0
106,YW10-0218S,19,532,1314.0,1099.5,488.0,118.0
107,YW10-0218S,19,534,1802.0,1099.5,438.0,118.0
108,YW10-0218S,20,361,0.0,0.0,2292.0,58.0
109,YW10-0218S,20,217,0.0,58.0,912.0,529.0
110,YW10-0218S,20,261,912.0,58.0,677.0,529.0
111,YW10-0218S,20,625,0.0,587.0,651.0,239.0
112,YW10-0218S,20,233,651.0,587.0,651.0,239.0
113,YW10-0218S,20,134,0.0,826.0,557.0,394.0
114,YW10-0218S,21,570,0.0,0.0,2291.0,438.5
115,YW10-0218S,21,198,0.0,438.5,701.5,360.0
116,YW10-0218S,21,647,701.5,438.5,557.0,360.0
117,YW10-0218S,21,557,0.0,798.5,1934.0,420.5
118,YW10-0218S,22,508,0.0,0.0,2291.0,438.5
119,YW10-0218S,22,518,0.0,438.5,461.0,373.0
120,YW10-0218S,22,14,461.0,438.5,461.0,373.0
121,YW10-0218S,22,272,922.0,438.5,461.0,373.0
122,YW10-0218S,22,552,1383.0,438.5,461.0,373.0
123,YW10-0218S,22,512,0.0,811.5,434.5,407.5
124,YW10-0218S,23,172,0.0,0.0,2284.0,395.0
125,YW10-0218S,23,2,0.0,395.0,2147.0,517.0
126,YW10-0218S,23,302,0.0,912.0,758.0,308.0
127,YW10-0218S,23,219,758.0,912.0,760.0,308.0
128,YW10-0218S,24,471,0.0,0.0,2284.0,395.0
129,YW10-0218S,24,416,0.0,395.0,778.0,453.8
130,YW10-0218S,24,331,778.0,395.0,696.5,453.8
131,YW10-0218S,24,408,0.0,848.8,684.0,370.5
132,YW10-0218S,25,77,0.0,0.0,2273.0,576.0
133,YW10-0218S,25,66,0.0,576.0,1755.0,337.0
134,YW10-0218S,25,412,0.0,913.0,1618.0,299.0
135,YW10-0218S,26,544,0.0,0.0,2251.0,812.0
