,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,5093,0.0,58.0,2194.0,419.0
2,FMB-0215S,0,4684,0.0,477.0,2020.0,417.0
3,FMB-0215S,0,5000,0.0,894.0,923.0,317.0
4,FMB-0215S,1,4494,0.0,0.0,2432.0,485.0
5,FMB-0215S,1,4677,0.0,485.0,1422.0,347.0
6,FMB-0215S,1,4523,0.0,832.0,562.0,379.0
7,FMB-0215S,1,4584,562.0,832.0,1277.0,379.0
8,FMB-0215S,2,4681,0.0,0.0,2432.0,485.0
9,FMB-0215S,2,5092,0.0,485.0,2403.0,580.0
10,FMB-0215S,2,4501,0.0,1065.0,756.0,155.0
11,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
12,FMB-0215S,3,4876,0.0,58.0,1480.0,88.0
13,FMB-0215S,3,5026,1480.0,58.0,798.0,88.0
14,FMB-0215S,3,5090,0.0,146.0,898.0,348.0
15,FMB-0215S,3,4612,898.0,146.0,1386.5,348.0
16,FMB-0215S,3,4513,0.0,494.0,523.0,408.0
17,FMB-0215S,3,5124,523.0,494.0,523.0,408.0
18,FMB-0215S,3,4577,1046.0,494.0,360.0,408.0
19,FMB-0215S,3,4490,0.0,902.0,798.0,318.0
20,FMB-0215S,3,4782,798.0,902.0,823.0,318.0
21,FMB-0215S,3,5057,1621.0,902.0,52.5,318.0
22,FMB-0215S,4,4630,0.0,0.0,2415.0,80.0
23,FMB-0215S,4,4517,0.0,80.0,1784.0,93.0
24,FMB-0215S,4,4576,0.0,173.0,1004.0,58.0
25,FMB-0215S,4,4661,1004.0,173.0,1218.0,58.0
26,FMB-0215S,4,4801,0.0,231.0,921.0,397.0
27,FMB-0215S,4,4869,921.0,231.0,58.0,397.0
28,FMB-0215S,4,4964,0.0,628.0,328.0,173.0
29,FMB-0215S,4,5045,328.0,628.0,528.0,173.0
30,FMB-0215S,4,4917,0.0,801.0,1987.0,307.0
31,FMB-0215S,4,5119,0.0,1108.0,532.0,92.5
32,FMB-0215S,4,5126,532.0,1108.0,589.0,92.5
