,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,4884,0.0,0.0,2398.0,38.0
1,FMB-0215S,0,4772,0.0,38.0,2398.0,38.0
2,FMB-0215S,0,4968,0.0,76.0,2388.0,38.0
3,FMB-0215S,0,4572,0.0,114.0,2360.0,58.0
4,FMB-0215S,0,4816,0.0,172.0,2403.0,58.0
5,FMB-0215S,1,4623,0.0,0.0,2238.0,38.0
6,FMB-0215S,1,4897,0.0,38.0,2298.0,445.0
7,FMB-0215S,1,5095,0.0,483.0,2433.0,58.0
8,FMB-0215S,1,5131,0.0,541.0,2338.0,398.0
9,FMB-0215S,1,4552,0.0,939.0,2243.0,58.0
10,FMB-0215S,1,4535,0.0,997.0,1198.0,53.0
11,FMB-0215S,1,4689,1198.0,997.0,573.0,53.0
12,FMB-0215S,1,4818,0.0,1050.0,2398.0,38.0
13,FMB-0215S,1,4425,0.0,1088.0,1510.0,38.0
14,FMB-0215S,1,4553,1510.0,1088.0,888.0,38.0
15,FMB-0215S,1,4878,0.0,1126.0,288.0,78.0
16,FMB-0215S,1,4692,288.0,1126.0,438.0,78.0
17,FMB-0215S,1,4750,726.0,1126.0,338.0,78.0
18,FMB-0215S,2,4610,0.0,0.0,2306.0,770.0
19,FMB-0215S,2,4857,0.0,770.0,2394.5,440.0
20,FMB-0215S,3,4784,0.0,0.0,2363.0,328.0
21,FMB-0215S,3,4989,0.0,328.0,807.0,310.0
22,FMB-0215S,3,4998,0.0,638.0,2393.0,310.0
23,FMB-0215S,3,4734,0.0,948.0,1333.0,263.0
24,FMB-0215S,4,5055,0.0,0.0,2291.0,771.0
25,FMB-0215S,4,4685,0.0,771.0,821.0,448.0
26,FMB-0215S,4,4648,821.0,771.0,1598.0,448.0
27,FMB-0215S,5,4408,0.0,0.0,2318.0,58.0
28,FMB-0215S,5,4483,0.0,58.0,802.0,308.0
29,FMB-0215S,5,4865,802.0,58.0,420.0,308.0
30,FMB-0215S,5,4907,0.0,366.0,1001.0,342.0
31,FMB-0215S,5,4682,1001.0,366.0,1001.0,342.0
32,FMB-0215S,5,5031,0.0,708.0,721.0,277.5
33,FMB-0215S,5,4930,0.0,985.5,688.0,52.5
34,FMB-0215S,5,4485,688.0,985.5,625.0,52.5
35,FMB-0215S,5,4724,1313.0,985.5,509.0,52.5
36,FMB-0215S,5,4451,1822.0,985.5,426.5,52.5
37,FMB-0215S,5,4527,0.0,1038.0,254.0,172.5
38,FMB-0215S,5,4774,254.0,1038.0,653.0,172.5
39,FMB-0215S,5,4669,907.0,1038.0,639.0,172.5
40,FMB-0215S,5,4830,1546.0,1038.0,254.0,172.5
41,FMB-0215S,6,4982,0.0,0.0,2301.0,507.0
42,FMB-0215S,6,5101,2301.0,0.0,58.0,507.0
43,FMB-0215S,6,4971,2359.0,0.0,58.0,507.0
44,FMB-0215S,6,4835,0.0,507.0,2398.0,38.0
45,FMB-0215S,6,4496,0.0,545.0,545.0,375.0
46,FMB-0215S,6,4708,545.0,545.0,545.0,375.0
47,FMB-0215S,6,5077,0.0,920.0,1048.0,297.0
48,FMB-0215S,7,4792,0.0,0.0,2398.0,38.0
49,FMB-0215S,7,4630,0.0,38.0,2415.0,80.0
50,FMB-0215S,7,4449,0.0,118.0,978.0,380.0
51,FMB-0215S,7,4586,978.0,118.0,1198.0,380.0
52,FMB-0215S,7,4681,0.0,498.0,2432.0,485.0
53,FMB-0215S,7,4851,0.0,983.0,733.0,237.0
54,FMB-0215S,8,4763,0.0,0.0,2264.0,455.0
55,FMB-0215S,8,4506,0.0,455.0,2286.0,277.0
56,FMB-0215S,8,4415,0.0,732.0,1040.0,368.0
57,FMB-0215S,8,4597,0.0,1100.0,2291.0,58.0
58,FMB-0215S,8,4705,0.0,1158.0,390.0,58.0
59,FMB-0215S,8,4507,390.0,1158.0,1998.0,58.0
60,FMB-0215S,9,4494,0.0,0.0,2432.0,485.0
61,FMB-0215S,9,5092,0.0,485.0,2403.0,580.0
62,FMB-0215S,9,4699,0.0,1065.0,1562.0,58.0
63,FMB-0215S,9,4712,1562.0,1065.0,866.0,58.0
64,FMB-0215S,9,4517,0.0,1123.0,1784.0,93.0
65,FMB-0215S,10,5061,0.0,0.0,2234.0,482.5
66,FMB-0215S,10,4486,0.0,482.5,2220.0,298.0
67,FMB-0215S,10,4608,0.0,780.5,548.0,424.5
68,FMB-0215S,10,4533,548.0,780.5,548.0,424.5
69,FMB-0215S,11,5024,0.0,0.0,2356.0,862.0
70,FMB-0215S,11,4759,2356.0,0.0,58.0,862.0
71,FMB-0215S,11,4941,0.0,862.0,878.0,329.0
72,FMB-0215S,12,4883,0.0,0.0,2298.0,445.0
73,FMB-0215S,12,4848,0.0,445.0,1748.0,422.0
74,FMB-0215S,12,4757,1748.0,445.0,579.0,422.0
75,FMB-0215S,12,4845,0.0,867.0,434.5,350.0
76,FMB-0215S,13,4697,0.0,0.0,2285.0,568.0
77,FMB-0215S,13,4751,0.0,568.0,798.0,299.0
78,FMB-0215S,13,4800,798.0,568.0,642.0,299.0
79,FMB-0215S,13,4745,0.0,867.0,238.0,118.0
80,FMB-0215S,13,4743,238.0,867.0,488.0,118.0
81,FMB-0215S,13,4644,726.0,867.0,488.0,118.0
82,FMB-0215S,13,4476,1214.0,867.0,488.0,118.0
83,FMB-0215S,13,4928,1702.0,867.0,288.0,118.0
84,FMB-0215S,13,4881,1990.0,867.0,288.0,118.0
85,FMB-0215S,13,4932,0.0,985.0,428.0,235.0
86,FMB-0215S,14,5022,0.0,0.0,2398.0,458.0
87,FMB-0215S,14,5096,0.0,458.0,1163.0,327.0
88,FMB-0215S,14,4696,1163.0,458.0,1163.0,327.0
89,FMB-0215S,14,5052,0.0,785.0,2313.0,434.5
90,FMB-0215S,15,4526,0.0,0.0,2398.0,398.0
91,FMB-0215S,15,5050,0.0,398.0,998.0,298.0
92,FMB-0215S,15,5115,998.0,398.0,928.0,298.0
93,FMB-0215S,15,4531,0.0,696.0,2308.0,58.0
94,FMB-0215S,15,4903,0.0,754.0,2051.0,422.0
95,FMB-0215S,15,4900,0.0,1176.0,317.0,38.0
96,FMB-0215S,15,4536,317.0,1176.0,1938.0,38.0
97,FMB-0215S,16,4659,0.0,0.0,2298.0,445.0
98,FMB-0215S,16,4691,0.0,445.0,2403.0,580.0
99,FMB-0215S,16,4990,0.0,1025.0,595.0,194.0
100,FMB-0215S,17,4999,0.0,0.0,2221.0,494.5
101,FMB-0215S,17,4509,0.0,494.5,942.0,395.5
102,FMB-0215S,17,4504,0.0,890.0,891.0,330.0
103,FMB-0215S,17,5011,891.0,890.0,964.0,330.0
104,FMB-0215S,18,4632,0.0,0.0,2306.0,770.0
105,FMB-0215S,18,5123,0.0,770.0,664.5,442.0
106,FMB-0215S,18,4560,664.5,770.0,58.0,442.0
107,FMB-0215S,19,4861,0.0,0.0,2234.0,482.5
108,FMB-0215S,19,4604,0.0,482.5,802.0,58.0
109,FMB-0215S,19,4387,802.0,482.5,1598.0,58.0
110,FMB-0215S,19,4686,0.0,540.5,530.0,498.5
111,FMB-0215S,19,4542,0.0,1039.0,670.0,175.5
112,FMB-0215S,20,4856,0.0,0.0,2328.0,578.0
113,FMB-0215S,20,4943,0.0,578.0,2418.0,58.0
114,FMB-0215S,20,4789,0.0,636.0,2152.0,580.0
115,FMB-0215S,21,4466,0.0,0.0,2388.0,596.0
116,FMB-0215S,21,4882,0.0,596.0,942.0,395.0
117,FMB-0215S,21,5120,942.0,596.0,959.0,395.0
118,FMB-0215S,21,4793,0.0,991.0,1778.5,220.0
119,FMB-0215S,22,4984,0.0,0.0,2388.0,58.0
120,FMB-0215S,22,4680,0.0,58.0,1021.5,327.0
121,FMB-0215S,22,5071,1021.5,58.0,1312.0,327.0
122,FMB-0215S,22,4464,0.0,385.0,870.0,308.0
123,FMB-0215S,22,4562,870.0,385.0,870.0,308.0
124,FMB-0215S,22,4983,1740.0,385.0,420.0,308.0
125,FMB-0215S,22,4925,2160.0,385.0,201.0,308.0
126,FMB-0215S,22,4934,0.0,693.0,462.0,379.0
127,FMB-0215S,22,4584,462.0,693.0,1277.0,379.0
128,FMB-0215S,22,4523,1739.0,693.0,562.0,379.0
129,FMB-0215S,22,4976,0.0,1072.0,701.5,134.0
130,FMB-0215S,23,4960,0.0,0.0,2410.0,370.0
131,FMB-0215S,23,4894,0.0,370.0,1783.0,560.0
132,FMB-0215S,23,4860,1783.0,370.0,399.3,560.0
133,FMB-0215S,23,5133,0.0,930.0,692.0,290.0
134,FMB-0215S,24,4706,0.0,0.0,2258.0,580.0
135,FMB-0215S,24,4859,2258.0,0.0,52.5,580.0
136,FMB-0215S,24,4481,0.0,580.0,583.5,459.0
137,FMB-0215S,24,4668,0.0,1039.0,320.0,178.0
138,FMB-0215S,24,5041,320.0,1039.0,456.5,178.0
139,FMB-0215S,24,4832,776.5,1039.0,320.0,178.0
140,FMB-0215S,25,5132,0.0,0.0,2306.0,770.0
141,FMB-0215S,25,4776,2306.0,0.0,58.0,770.0
142,FMB-0215S,25,4573,2364.0,0.0,58.0,770.0
143,FMB-0215S,25,5093,0.0,770.0,2194.0,419.0
144,FMB-0215S,26,4567,0.0,0.0,2296.0,852.0
145,FMB-0215S,26,4870,2296.0,0.0,58.0,852.0
146,FMB-0215S,26,4390,0.0,852.0,422.0,359.0
147,FMB-0215S,26,5064,422.0,852.0,788.0,359.0
148,FMB-0215S,27,4443,0.0,0.0,2286.0,422.0
149,FMB-0215S,27,4748,2286.0,0.0,58.0,422.0
150,FMB-0215S,27,4474,2344.0,0.0,58.0,422.0
151,FMB-0215S,27,5085,0.0,422.0,2398.0,330.0
152,FMB-0215S,27,4540,0.0,752.0,772.0,358.0
153,FMB-0215S,27,4618,772.0,752.0,772.0,358.0
154,FMB-0215S,27,4601,1544.0,752.0,772.0,358.0
155,FMB-0215S,27,4436,0.0,1110.0,112.0,98.0
156,FMB-0215S,27,4972,112.0,1110.0,901.0,98.0
157,FMB-0215S,27,4767,1013.0,1110.0,298.0,98.0
158,FMB-0215S,27,4722,1311.0,1110.0,112.0,98.0
159,FMB-0215S,28,5112,0.0,0.0,2265.0,871.0
160,FMB-0215S,28,5035,2265.0,0.0,58.0,871.0
161,FMB-0215S,28,4447,2323.0,0.0,58.0,871.0
162,FMB-0215S,28,5053,0.0,871.0,438.0,198.0
163,FMB-0215S,28,4721,438.0,871.0,733.0,198.0
164,FMB-0215S,28,4510,1171.0,871.0,480.0,198.0
165,FMB-0215S,28,4709,1651.0,871.0,438.0,198.0
166,FMB-0215S,28,4777,2089.0,871.0,338.0,198.0
167,FMB-0215S,28,4730,0.0,1069.0,397.0,145.0
168,FMB-0215S,28,5013,397.0,1069.0,48.0,145.0
169,FMB-0215S,29,4808,0.0,0.0,2360.0,307.0
170,FMB-0215S,29,5075,0.0,307.0,2098.0,560.0
171,FMB-0215S,29,4802,0.0,867.0,858.0,352.0
172,FMB-0215S,30,4902,0.0,0.0,2398.0,480.0
173,FMB-0215S,30,4923,0.0,480.0,2248.0,293.0
174,FMB-0215S,30,5046,0.0,773.0,462.0,447.0
175,FMB-0215S,30,5108,462.0,773.0,502.0,447.0
176,FMB-0215S,30,5062,964.0,773.0,502.0,447.0
177,FMB-0215S,30,4914,1466.0,773.0,502.0,447.0
178,FMB-0215S,30,5063,1968.0,773.0,462.0,447.0
179,FMB-0215S,31,5106,0.0,0.0,2201.0,946.0
180,FMB-0215S,31,4970,0.0,946.0,348.0,273.0
181,FMB-0215S,31,4957,348.0,946.0,616.0,273.0
182,FMB-0215S,31,4541,964.0,946.0,616.0,273.0
183,FMB-0215S,31,4522,1580.0,946.0,616.0,273.0
184,FMB-0215S,32,4568,0.0,0.0,2301.0,967.0
185,FMB-0215S,32,4888,2301.0,0.0,58.0,967.0
186,FMB-0215S,32,4733,0.0,967.0,328.0,253.0
187,FMB-0215S,32,4833,328.0,967.0,844.0,253.0
188,FMB-0215S,33,4417,0.0,0.0,2322.0,1050.0
189,FMB-0215S,33,4936,0.0,1050.0,487.5,168.5
190,FMB-0215S,33,5066,487.5,1050.0,594.5,168.5
191,FMB-0215S,33,4726,1082.0,1050.0,575.5,168.5
192,FMB-0215S,33,4461,1657.5,1050.0,488.0,168.5
193,FMB-0215S,34,4457,0.0,0.0,2194.0,394.0
194,FMB-0215S,35,4736,0.0,0.0,2194.0,419.0
195,FMB-0215S,35,5044,0.0,419.0,812.0,794.0
196,FMB-0215S,36,4959,0.0,0.0,2188.0,58.0
197,FMB-0215S,36,4922,0.0,58.0,882.0,448.0
198,FMB-0215S,36,4603,0.0,506.0,843.5,445.0
199,FMB-0215S,36,4521,0.0,951.0,621.5,267.5
200,FMB-0215S,36,4559,621.5,951.0,631.0,267.5
201,FMB-0215S,37,5029,0.0,0.0,2188.0,565.0
202,FMB-0215S,37,4807,0.0,565.0,1198.0,654.0
203,FMB-0215S,37,4478,1198.0,565.0,339.0,654.0
204,FMB-0215S,37,4634,1537.0,565.0,144.5,654.0
205,FMB-0215S,38,5005,0.0,0.0,2188.0,970.0
206,FMB-0215S,38,5089,0.0,970.0,834.0,249.0
207,FMB-0215S,39,4742,0.0,0.0,2168.0,58.0
208,FMB-0215S,39,5072,0.0,58.0,2078.0,58.0
209,FMB-0215S,39,5058,0.0,116.0,2157.0,57.0
210,FMB-0215S,40,4437,0.0,0.0,2163.0,330.0
