,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4507,0.0,58.0,1998.0,58.0
2,FMB-0215S,0,4869,1998.0,58.0,397.0,58.0
3,FMB-0215S,0,4532,0.0,116.0,2099.0,425.0
4,FMB-0215S,0,4679,0.0,541.0,1460.0,508.0
5,FMB-0215S,0,4394,1460.0,541.0,155.0,508.0
6,FMB-0215S,0,4735,1615.0,541.0,131.5,508.0
7,FMB-0215S,0,4501,0.0,1049.0,756.0,155.0
8,FMB-0215S,1,4494,0.0,0.0,2432.0,485.0
9,FMB-0215S,1,4678,0.0,485.0,2088.0,511.5
10,FMB-0215S,1,4668,0.0,996.5,320.0,178.0
11,FMB-0215S,1,5018,320.0,996.5,811.0,178.0
12,FMB-0215S,1,4945,0.0,1174.5,280.0,38.0
13,FMB-0215S,1,4536,280.0,1174.5,1938.0,38.0
14,FMB-0215S,2,4681,0.0,0.0,2432.0,485.0
15,FMB-0215S,2,4799,0.0,485.0,1368.0,718.0
16,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
17,FMB-0215S,4,4630,0.0,0.0,2415.0,80.0
18,FMB-0215S,4,4890,0.0,80.0,929.0,462.0
19,FMB-0215S,4,4718,929.0,80.0,929.0,462.0
20,FMB-0215S,4,4414,1858.0,80.0,379.0,462.0
21,FMB-0215S,4,4420,0.0,542.0,928.0,58.0
22,FMB-0215S,4,5004,928.0,542.0,1361.0,58.0
23,FMB-0215S,4,5021,0.0,600.0,1547.5,454.0
24,FMB-0215S,4,4979,0.0,1054.0,488.0,158.0
25,FMB-0215S,4,4488,488.0,1054.0,488.0,158.0
26,FMB-0215S,4,4642,976.0,1054.0,488.0,158.0
27,FMB-0215S,5,4960,0.0,0.0,2410.0,370.0
28,FMB-0215S,5,5054,0.0,370.0,746.0,284.5
29,FMB-0215S,5,4528,0.0,654.5,951.0,565.0
30,FMB-0215S,6,5092,0.0,0.0,2403.0,580.0
31,FMB-0215S,6,5096,0.0,580.0,1163.0,327.0
32,FMB-0215S,6,4680,1163.0,580.0,1021.5,327.0
33,FMB-0215S,6,4408,0.0,907.0,2318.0,58.0
34,FMB-0215S,6,4968,0.0,965.0,2388.0,38.0
35,FMB-0215S,6,4531,0.0,1003.0,2308.0,58.0
36,FMB-0215S,6,4558,0.0,1061.0,1784.0,88.0
37,FMB-0215S,6,4719,0.0,1149.0,373.0,58.0
38,FMB-0215S,6,4764,373.0,1149.0,1898.0,58.0
39,FMB-0215S,7,4816,0.0,0.0,2403.0,58.0
40,FMB-0215S,7,4740,0.0,58.0,1649.0,420.0
41,FMB-0215S,7,4768,0.0,478.0,558.0,337.0
42,FMB-0215S,7,4797,558.0,478.0,558.0,337.0
43,FMB-0215S,7,4419,0.0,815.0,861.0,300.0
44,FMB-0215S,7,4759,0.0,1115.0,862.0,58.0
45,FMB-0215S,7,4617,862.0,1115.0,1517.0,58.0
46,FMB-0215S,7,5079,0.0,1173.0,369.0,38.0
47,FMB-0215S,7,5088,369.0,1173.0,1933.0,38.0
48,FMB-0215S,8,4691,0.0,0.0,2403.0,580.0
49,FMB-0215S,8,4826,0.0,580.0,1712.0,377.0
50,FMB-0215S,8,4711,1712.0,580.0,543.0,377.0
