,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,235,0.0,0.0,2418.0,58.0
1,YW10-0218S,0,723,0.0,58.0,2416.0,38.0
2,YW10-0218S,1,356,0.0,0.0,2418.0,58.0
3,YW10-0218S,1,375,0.0,58.0,2098.0,558.0
4,YW10-0218S,1,319,0.0,616.0,1541.0,327.0
5,YW10-0218S,1,676,1541.0,616.0,862.0,327.0
6,YW10-0218S,1,234,0.0,943.0,312.0,277.0
7,YW10-0218S,1,297,312.0,943.0,962.0,277.0
8,YW10-0218S,1,104,1274.0,943.0,643.0,277.0
9,YW10-0218S,2,542,0.0,0.0,2418.0,58.0
10,YW10-0218S,2,604,0.0,58.0,2196.0,579.0
11,YW10-0218S,2,444,2196.0,58.0,195.0,579.0
12,YW10-0218S,2,315,0.0,637.0,2198.0,578.0
13,YW10-0218S,3,765,0.0,0.0,2398.0,393.0
14,YW10-0218S,3,630,0.0,393.0,1968.0,55.0
15,YW10-0218S,3,259,0.0,448.0,2161.0,298.0
16,YW10-0218S,3,170,0.0,746.0,2393.0,38.0
17,YW10-0218S,3,425,0.0,784.0,1970.0,58.0
18,YW10-0218S,3,164,0.0,842.0,2118.0,58.0
19,YW10-0218S,3,545,0.0,900.0,2196.0,58.0
20,YW10-0218S,3,338,0.0,958.0,1998.0,58.0
21,YW10-0218S,3,453,0.0,1016.0,2224.0,58.0
22,YW10-0218S,3,537,0.0,1074.0,2098.0,58.0
23,YW10-0218S,3,13,0.0,1132.0,2161.0,58.0
24,YW10-0218S,4,113,0.0,0.0,2398.0,328.0
25,YW10-0218S,4,745,0.0,328.0,2034.0,486.5
26,YW10-0218S,4,763,0.0,814.5,635.0,402.5
27,YW10-0218S,5,25,0.0,0.0,2398.0,299.0
28,YW10-0218S,5,562,0.0,299.0,770.0,530.0
29,YW10-0218S,5,79,770.0,299.0,578.0,530.0
30,YW10-0218S,5,22,1348.0,299.0,344.0,530.0
31,YW10-0218S,5,533,0.0,829.0,538.0,390.0
32,YW10-0218S,6,73,0.0,0.0,2388.0,98.0
33,YW10-0218S,6,641,0.0,98.0,1551.0,443.0
34,YW10-0218S,6,686,0.0,541.0,1128.0,348.0
35,YW10-0218S,6,611,1128.0,541.0,880.0,348.0
36,YW10-0218S,6,459,0.0,889.0,880.0,328.0
37,YW10-0218S,7,115,0.0,0.0,2388.0,558.0
38,YW10-0218S,7,125,0.0,558.0,747.0,380.0
39,YW10-0218S,7,576,0.0,938.0,694.0,279.0
40,YW10-0218S,8,304,0.0,0.0,2368.0,328.0
41,YW10-0218S,8,291,0.0,328.0,558.0,448.0
42,YW10-0218S,8,185,558.0,328.0,580.0,448.0
43,YW10-0218S,8,38,1138.0,328.0,550.0,448.0
44,YW10-0218S,8,420,1688.0,328.0,503.0,448.0
45,YW10-0218S,8,88,2191.0,328.0,58.0,448.0
46,YW10-0218S,8,750,0.0,776.0,548.0,444.0
47,YW10-0218S,8,595,548.0,776.0,658.0,444.0
48,YW10-0218S,9,61,0.0,0.0,2367.0,218.0
49,YW10-0218S,9,644,0.0,218.0,1638.5,882.0
50,YW10-0218S,9,56,1638.5,218.0,447.0,882.0
51,YW10-0218S,9,243,2085.5,218.0,58.0,882.0
52,YW10-0218S,9,673,2143.5,218.0,58.0,882.0
53,YW10-0218S,9,184,0.0,1100.0,288.0,118.0
54,YW10-0218S,9,50,288.0,1100.0,2048.0,118.0
55,YW10-0218S,10,48,0.0,0.0,2353.0,38.0
56,YW10-0218S,10,588,0.0,38.0,2353.0,58.0
57,YW10-0218S,10,749,0.0,96.0,2134.0,462.0
58,YW10-0218S,10,442,0.0,558.0,898.0,350.5
59,YW10-0218S,10,398,0.0,908.5,1001.0,299.0
60,YW10-0218S,11,212,0.0,0.0,2353.0,328.0
61,YW10-0218S,11,535,0.0,328.0,2001.0,801.0
62,YW10-0218S,11,739,2001.0,328.0,58.0,801.0
63,YW10-0218S,11,718,0.0,1129.0,771.0,88.0
64,YW10-0218S,11,373,771.0,1129.0,841.0,88.0
65,YW10-0218S,12,9,0.0,0.0,2348.0,558.0
66,YW10-0218S,12,757,0.0,558.0,734.0,248.0
67,YW10-0218S,12,231,734.0,558.0,1273.0,248.0
68,YW10-0218S,12,181,2007.0,558.0,327.0,248.0
69,YW10-0218S,12,401,0.0,806.0,682.0,413.0
70,YW10-0218S,13,8,0.0,0.0,2348.0,630.0
71,YW10-0218S,13,606,0.0,630.0,992.0,558.0
72,YW10-0218S,13,397,992.0,630.0,980.0,558.0
73,YW10-0218S,14,479,0.0,0.0,2338.0,588.0
74,YW10-0218S,14,100,0.0,588.0,674.0,317.0
75,YW10-0218S,14,218,674.0,588.0,396.5,317.0
76,YW10-0218S,14,758,0.0,905.0,2334.5,311.0
77,YW10-0218S,15,452,0.0,0.0,2328.5,153.5
78,YW10-0218S,15,616,0.0,153.5,898.0,448.0
79,YW10-0218S,15,701,898.0,153.5,898.0,448.0
80,YW10-0218S,15,368,1796.0,153.5,503.0,448.0
81,YW10-0218S,15,382,0.0,601.5,821.0,599.5
82,YW10-0218S,16,752,0.0,0.0,2308.0,347.0
83,YW10-0218S,16,687,0.0,347.0,558.0,412.0
84,YW10-0218S,16,206,0.0,759.0,560.0,447.0
85,YW10-0218S,16,689,560.0,759.0,882.0,447.0
86,YW10-0218S,17,252,0.0,0.0,2301.0,632.0
87,YW10-0218S,17,119,0.0,632.0,1625.0,58.0
88,YW10-0218S,17,75,1625.0,632.0,673.0,58.0
89,YW10-0218S,17,102,0.0,690.0,1998.0,530.0
90,YW10-0218S,18,574,0.0,0.0,2301.0,707.0
91,YW10-0218S,18,440,0.0,707.0,1437.0,58.0
92,YW10-0218S,18,131,1437.0,707.0,860.0,58.0
93,YW10-0218S,18,517,0.0,765.0,834.0,454.0
94,YW10-0218S,19,730,0.0,0.0,2298.0,330.0
95,YW10-0218S,19,731,0.0,330.0,720.0,377.0
96,YW10-0218S,19,43,720.0,330.0,460.0,377.0
97,YW10-0218S,19,577,1180.0,330.0,401.5,377.0
98,YW10-0218S,19,463,0.0,707.0,907.5,261.5
99,YW10-0218S,19,29,907.5,707.0,907.5,261.5
100,YW10-0218S,19,680,1815.0,707.0,327.0,261.5
101,YW10-0218S,19,539,0.0,968.5,958.0,250.0
102,YW10-0218S,20,640,0.0,0.0,2294.0,38.0
103,YW10-0218S,20,3,0.0,38.0,1179.5,702.0
104,YW10-0218S,20,559,1179.5,38.0,516.5,702.0
105,YW10-0218S,20,108,0.0,740.0,898.0,367.0
106,YW10-0218S,20,105,898.0,740.0,517.0,367.0
107,YW10-0218S,20,151,0.0,1107.0,1884.0,98.0
108,YW10-0218S,21,361,0.0,0.0,2292.0,58.0
109,YW10-0218S,21,69,0.0,58.0,1981.0,1063.0
110,YW10-0218S,21,550,0.0,1121.0,698.0,98.0
111,YW10-0218S,21,767,698.0,1121.0,984.0,98.0
112,YW10-0218S,22,570,0.0,0.0,2291.0,438.5
113,YW10-0218S,22,55,0.0,438.5,666.0,294.5
114,YW10-0218S,22,294,666.0,438.5,437.0,294.5
115,YW10-0218S,22,497,0.0,733.0,2108.0,58.0
116,YW10-0218S,22,429,0.0,791.0,942.0,392.0
117,YW10-0218S,22,16,942.0,791.0,942.0,392.0
118,YW10-0218S,23,508,0.0,0.0,2291.0,438.5
119,YW10-0218S,23,331,0.0,438.5,696.5,453.8
120,YW10-0218S,23,416,696.5,438.5,778.0,453.8
121,YW10-0218S,23,295,1474.5,438.5,696.5,453.8
122,YW10-0218S,23,290,0.0,892.3,711.0,327.5
123,YW10-0218S,24,172,0.0,0.0,2284.0,395.0
124,YW10-0218S,24,639,0.0,395.0,1934.0,412.5
125,YW10-0218S,24,671,0.0,807.5,2217.0,58.0
126,YW10-0218S,24,541,0.0,865.5,1918.0,58.0
127,YW10-0218S,24,581,0.0,923.5,2103.0,58.0
128,YW10-0218S,24,575,0.0,981.5,1878.0,58.0
129,YW10-0218S,24,617,0.0,1039.5,438.0,158.0
130,YW10-0218S,24,481,438.0,1039.5,488.0,158.0
131,YW10-0218S,24,558,926.0,1039.5,488.0,158.0
132,YW10-0218S,24,450,1414.0,1039.5,438.0,158.0
133,YW10-0218S,25,471,0.0,0.0,2284.0,395.0
134,YW10-0218S,25,274,0.0,395.0,877.0,343.0
135,YW10-0218S,25,691,877.0,395.0,877.0,343.0
136,YW10-0218S,25,129,0.0,738.0,1458.0,369.0
137,YW10-0218S,25,28,1458.0,738.0,709.0,369.0
138,YW10-0218S,25,377,0.0,1107.0,1998.0,98.0
139,YW10-0218S,26,77,0.0,0.0,2273.0,576.0
140,YW10-0218S,26,499,0.0,576.0,747.0,380.0
141,YW10-0218S,26,443,747.0,576.0,1028.0,380.0
142,YW10-0218S,26,33,0.0,956.0,470.0,264.0
143,YW10-0218S,27,269,0.0,0.0,2251.0,912.0
144,YW10-0218S,27,439,0.0,912.0,370.0,308.0
145,YW10-0218S,27,303,370.0,912.0,765.0,308.0
146,YW10-0218S,27,335,1135.0,912.0,761.0,308.0
147,YW10-0218S,28,741,0.0,0.0,2251.0,956.0
148,YW10-0218S,28,213,0.0,956.0,821.0,58.0
149,YW10-0218S,28,180,821.0,956.0,1417.0,58.0
150,YW10-0218S,28,317,0.0,1014.0,288.0,198.0
151,YW10-0218S,28,743,288.0,1014.0,536.0,198.0
152,YW10-0218S,28,285,824.0,1014.0,488.0,198.0
153,YW10-0218S,28,405,1312.0,1014.0,488.0,198.0
154,YW10-0218S,28,23,1800.0,1014.0,338.0,198.0
155,YW10-0218S,29,427,0.0,0.0,2251.0,762.0
156,YW10-0218S,29,293,0.0,762.0,2058.0,458.0
157,YW10-0218S,30,544,0.0,0.0,2251.0,812.0
158,YW10-0218S,30,512,0.0,812.0,434.5,407.5
159,YW10-0218S,31,287,0.0,0.0,2201.0,484.0
160,YW10-0218S,31,493,0.0,484.0,2098.0,580.0
161,YW10-0218S,31,366,0.0,1064.0,1498.0,128.0
162,YW10-0218S,32,41,0.0,0.0,2198.0,198.0
