,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,235,0.0,0.0,2418.0,58.0
1,YW10-0218S,0,168,0.0,58.0,1962.0,734.0
2,YW10-0218S,0,757,1962.0,58.0,248.0,734.0
3,YW10-0218S,0,328,0.0,792.0,723.0,428.0
4,YW10-0218S,0,97,723.0,792.0,881.0,428.0
5,YW10-0218S,0,140,1604.0,792.0,723.0,428.0
6,YW10-0218S,1,356,0.0,0.0,2418.0,58.0
7,YW10-0218S,1,765,0.0,58.0,2398.0,393.0
8,YW10-0218S,1,157,0.0,451.0,575.0,468.0
9,YW10-0218S,1,159,0.0,919.0,358.0,301.0
10,YW10-0218S,2,542,0.0,0.0,2418.0,58.0
11,YW10-0218S,2,69,0.0,58.0,1981.0,1063.0
12,YW10-0218S,2,550,0.0,1121.0,698.0,98.0
13,YW10-0218S,2,554,698.0,1121.0,758.0,98.0
14,YW10-0218S,2,327,1456.0,1121.0,743.0,98.0
15,YW10-0218S,3,723,0.0,0.0,2416.0,38.0
16,YW10-0218S,3,212,0.0,38.0,2353.0,328.0
17,YW10-0218S,3,73,0.0,366.0,2388.0,98.0
18,YW10-0218S,4,113,0.0,0.0,2398.0,328.0
19,YW10-0218S,4,647,0.0,328.0,557.0,360.0
20,YW10-0218S,4,306,0.0,688.0,368.0,298.0
21,YW10-0218S,4,162,368.0,688.0,649.5,298.0
22,YW10-0218S,4,266,1017.5,688.0,368.0,298.0
23,YW10-0218S,4,61,0.0,986.0,2367.0,218.0
24,YW10-0218S,5,25,0.0,0.0,2398.0,299.0
25,YW10-0218S,5,344,0.0,299.0,2081.0,579.0
26,YW10-0218S,5,444,2081.0,299.0,195.0,579.0
27,YW10-0218S,5,513,0.0,878.0,2014.0,340.8
28,YW10-0218S,6,170,0.0,0.0,2393.0,38.0
29,YW10-0218S,6,386,0.0,38.0,691.0,477.0
30,YW10-0218S,6,447,0.0,515.0,1797.0,328.0
31,YW10-0218S,6,578,0.0,843.0,1460.0,58.0
32,YW10-0218S,6,649,1460.0,843.0,918.0,58.0
33,YW10-0218S,6,468,0.0,901.0,997.0,310.0
34,YW10-0218S,6,467,997.0,901.0,997.0,310.0
35,YW10-0218S,7,115,0.0,0.0,2388.0,558.0
36,YW10-0218S,7,533,0.0,558.0,538.0,390.0
37,YW10-0218S,7,463,0.0,948.0,907.5,261.5
38,YW10-0218S,8,304,0.0,0.0,2368.0,328.0
39,YW10-0218S,8,411,0.0,328.0,1194.0,495.0
40,YW10-0218S,8,82,1194.0,328.0,1024.0,495.0
41,YW10-0218S,8,635,0.0,823.0,338.0,118.0
42,YW10-0218S,8,683,338.0,823.0,978.0,118.0
43,YW10-0218S,8,176,1316.0,823.0,488.0,118.0
44,YW10-0218S,8,251,1804.0,823.0,488.0,118.0
45,YW10-0218S,8,622,0.0,941.0,694.0,279.0
46,YW10-0218S,8,225,694.0,941.0,706.0,279.0
47,YW10-0218S,8,270,1400.0,941.0,706.0,279.0
48,YW10-0218S,9,48,0.0,0.0,2353.0,38.0
49,YW10-0218S,9,487,0.0,38.0,488.0,118.0
50,YW10-0218S,9,514,488.0,38.0,488.0,118.0
51,YW10-0218S,9,534,976.0,38.0,438.0,118.0
52,YW10-0218S,9,126,1414.0,38.0,388.0,118.0
53,YW10-0218S,9,58,1802.0,38.0,338.0,118.0
54,YW10-0218S,9,429,0.0,156.0,942.0,392.0
55,YW10-0218S,9,588,0.0,548.0,2353.0,58.0
56,YW10-0218S,9,298,0.0,606.0,460.0,373.0
57,YW10-0218S,9,175,460.0,606.0,460.0,373.0
58,YW10-0218S,9,379,0.0,979.0,438.0,238.0
59,YW10-0218S,9,572,438.0,979.0,438.0,238.0
60,YW10-0218S,9,238,876.0,979.0,388.0,238.0
61,YW10-0218S,10,9,0.0,0.0,2348.0,558.0
62,YW10-0218S,10,403,0.0,558.0,771.0,480.0
63,YW10-0218S,10,503,0.0,1038.0,437.5,149.0
64,YW10-0218S,11,8,0.0,0.0,2348.0,630.0
65,YW10-0218S,11,311,0.0,630.0,508.0,361.0
66,YW10-0218S,11,351,508.0,630.0,830.0,361.0
67,YW10-0218S,11,653,1338.0,630.0,527.0,361.0
68,YW10-0218S,11,156,1865.0,630.0,327.0,361.0
69,YW10-0218S,11,589,0.0,991.0,378.0,224.0
70,YW10-0218S,11,521,378.0,991.0,397.0,224.0
71,YW10-0218S,11,567,775.0,991.0,378.0,224.0
72,YW10-0218S,12,479,0.0,0.0,2338.0,588.0
73,YW10-0218S,12,436,0.0,588.0,844.5,294.0
74,YW10-0218S,12,64,0.0,882.0,544.0,334.5
75,YW10-0218S,13,758,0.0,0.0,2334.5,311.0
76,YW10-0218S,13,384,0.0,311.0,733.1,58.0
77,YW10-0218S,13,182,733.1,311.0,1498.0,58.0
78,YW10-0218S,13,93,0.0,369.0,1165.0,571.0
79,YW10-0218S,13,670,0.0,940.0,706.0,279.0
80,YW10-0218S,14,452,0.0,0.0,2328.5,153.5
81,YW10-0218S,14,295,0.0,153.5,696.5,453.8
82,YW10-0218S,14,416,696.5,153.5,778.0,453.8
83,YW10-0218S,14,331,1474.5,153.5,696.5,453.8
84,YW10-0218S,14,664,0.0,607.3,651.0,610.0
85,YW10-0218S,14,301,651.0,607.3,651.0,610.0
86,YW10-0218S,15,752,0.0,0.0,2308.0,347.0
87,YW10-0218S,15,431,0.0,347.0,2001.0,871.0
88,YW10-0218S,16,252,0.0,0.0,2301.0,632.0
89,YW10-0218S,16,681,0.0,632.0,2098.0,580.0
90,YW10-0218S,17,574,0.0,0.0,2301.0,707.0
91,YW10-0218S,17,746,0.0,707.0,720.0,512.0
92,YW10-0218S,18,730,0.0,0.0,2298.0,330.0
93,YW10-0218S,18,24,0.0,330.0,735.0,558.0
94,YW10-0218S,18,606,735.0,330.0,992.0,558.0
95,YW10-0218S,18,155,1727.0,330.0,418.0,558.0
96,YW10-0218S,18,638,0.0,888.0,1998.0,330.0
97,YW10-0218S,19,640,0.0,0.0,2294.0,38.0
98,YW10-0218S,19,579,0.0,38.0,676.0,346.0
99,YW10-0218S,19,399,0.0,384.0,898.0,237.0
100,YW10-0218S,19,465,0.0,621.0,594.0,366.0
101,YW10-0218S,19,732,0.0,987.0,338.0,118.0
102,YW10-0218S,19,130,0.0,1105.0,847.0,58.0
103,YW10-0218S,19,440,847.0,1105.0,1437.0,58.0
104,YW10-0218S,19,630,0.0,1163.0,1968.0,55.0
105,YW10-0218S,20,361,0.0,0.0,2292.0,58.0
106,YW10-0218S,20,233,0.0,58.0,651.0,239.0
107,YW10-0218S,20,219,0.0,297.0,760.0,308.0
108,YW10-0218S,20,398,0.0,605.0,1001.0,299.0
109,YW10-0218S,20,171,0.0,904.0,463.3,275.0
110,YW10-0218S,21,570,0.0,0.0,2291.0,438.5
111,YW10-0218S,21,545,0.0,438.5,2196.0,58.0
112,YW10-0218S,21,13,0.0,496.5,2161.0,58.0
113,YW10-0218S,21,178,0.0,554.5,2028.0,58.0
114,YW10-0218S,21,609,0.0,612.5,503.5,327.0
115,YW10-0218S,21,148,503.5,612.5,777.0,327.0
116,YW10-0218S,21,60,1280.5,612.5,712.0,327.0
117,YW10-0218S,21,537,0.0,939.5,2098.0,58.0
118,YW10-0218S,21,362,0.0,997.5,2196.0,58.0
119,YW10-0218S,21,671,0.0,1055.5,2217.0,58.0
120,YW10-0218S,22,508,0.0,0.0,2291.0,438.5
121,YW10-0218S,22,504,0.0,438.5,881.0,387.5
122,YW10-0218S,22,520,881.0,438.5,881.0,387.5
123,YW10-0218S,22,125,0.0,826.0,747.0,380.0
124,YW10-0218S,22,667,747.0,826.0,517.5,380.0
125,YW10-0218S,23,172,0.0,0.0,2284.0,395.0
126,YW10-0218S,23,409,0.0,395.0,1598.0,78.0
127,YW10-0218S,23,675,0.0,473.0,1620.0,377.0
128,YW10-0218S,23,200,0.0,850.0,1818.0,58.0
129,YW10-0218S,23,158,0.0,908.0,956.0,58.0
130,YW10-0218S,23,128,956.0,908.0,942.0,58.0
131,YW10-0218S,23,539,0.0,966.0,958.0,250.0
132,YW10-0218S,24,471,0.0,0.0,2284.0,395.0
133,YW10-0218S,24,236,0.0,395.0,495.0,395.0
134,YW10-0218S,24,138,495.0,395.0,844.0,395.0
135,YW10-0218S,24,70,1339.0,395.0,560.0,395.0
136,YW10-0218S,24,580,0.0,790.0,460.0,430.0
137,YW10-0218S,24,86,460.0,790.0,1350.5,430.0
138,YW10-0218S,25,77,0.0,0.0,2273.0,576.0
139,YW10-0218S,25,160,0.0,576.0,535.0,414.5
140,YW10-0218S,25,307,535.0,576.0,564.0,414.5
141,YW10-0218S,25,456,0.0,990.5,370.0,227.0
142,YW10-0218S,26,269,0.0,0.0,2251.0,912.0
143,YW10-0218S,26,509,0.0,912.0,483.0,308.0
144,YW10-0218S,26,303,483.0,912.0,765.0,308.0
145,YW10-0218S,26,335,1248.0,912.0,761.0,308.0
146,YW10-0218S,27,427,0.0,0.0,2251.0,762.0
147,YW10-0218S,27,293,0.0,762.0,2058.0,458.0
148,YW10-0218S,28,741,0.0,0.0,2251.0,956.0
149,YW10-0218S,28,33,0.0,956.0,470.0,264.0
150,YW10-0218S,29,544,0.0,0.0,2251.0,812.0
151,YW10-0218S,29,512,0.0,812.0,434.5,407.5
152,YW10-0218S,30,453,0.0,0.0,2224.0,58.0
153,YW10-0218S,30,541,0.0,58.0,1918.0,58.0
154,YW10-0218S,30,357,0.0,116.0,723.0,477.5
155,YW10-0218S,30,376,0.0,593.5,991.0,462.0
156,YW10-0218S,30,445,991.0,593.5,991.0,462.0
157,YW10-0218S,30,693,0.0,1055.5,713.0,132.5
158,YW10-0218S,31,287,0.0,0.0,2201.0,484.0
159,YW10-0218S,31,161,0.0,484.0,1165.0,491.0
160,YW10-0218S,31,136,0.0,975.0,439.0,245.0
161,YW10-0218S,31,15,439.0,975.0,439.0,245.0
162,YW10-0218S,32,713,0.0,0.0,2198.0,58.0
163,YW10-0218S,32,742,0.0,58.0,840.0,338.5
164,YW10-0218S,32,164,0.0,396.5,2118.0,58.0
165,YW10-0218S,32,527,0.0,454.5,544.0,329.0
166,YW10-0218S,32,290,0.0,783.5,711.0,327.5
167,YW10-0218S,32,685,0.0,1111.0,1362.0,58.0
168,YW10-0218S,33,315,0.0,0.0,2198.0,578.0
169,YW10-0218S,33,774,0.0,578.0,888.5,360.5
170,YW10-0218S,33,428,888.5,578.0,996.5,360.5
171,YW10-0218S,33,470,0.0,938.5,777.0,58.0
172,YW10-0218S,33,180,777.0,938.5,1417.0,58.0
173,YW10-0218S,33,0,0.0,996.5,2001.0,58.0
174,YW10-0218S,33,67,0.0,1054.5,338.0,158.0
175,YW10-0218S,33,558,338.0,1054.5,488.0,158.0
176,YW10-0218S,33,45,826.0,1054.5,438.0,158.0
177,YW10-0218S,33,450,1264.0,1054.5,438.0,158.0
178,YW10-0218S,33,617,1702.0,1054.5,438.0,158.0
179,YW10-0218S,34,615,0.0,0.0,2198.0,580.0
180,YW10-0218S,34,745,0.0,580.0,2034.0,486.5
181,YW10-0218S,34,71,0.0,1066.5,1462.0,138.0
182,YW10-0218S,35,41,0.0,0.0,2198.0,198.0
183,YW10-0218S,35,641,0.0,198.0,1551.0,443.0
184,YW10-0218S,35,624,1551.0,198.0,558.0,443.0
185,YW10-0218S,35,221,0.0,641.0,801.0,579.0
186,YW10-0218S,35,280,801.0,641.0,1382.0,579.0
187,YW10-0218S,36,604,0.0,0.0,2196.0,579.0
188,YW10-0218S,36,749,0.0,579.0,2134.0,462.0
189,YW10-0218S,36,530,0.0,1041.0,981.0,174.0
190,YW10-0218S,37,656,0.0,0.0,2196.0,579.0
191,YW10-0218S,37,382,0.0,579.0,821.0,599.5
192,YW10-0218S,37,286,0.0,1178.5,356.0,38.0
193,YW10-0218S,37,12,356.0,1178.5,925.0,38.0
194,YW10-0218S,37,289,1281.0,1178.5,898.0,38.0
195,YW10-0218S,38,27,0.0,0.0,2182.0,579.0
196,YW10-0218S,38,621,0.0,579.0,795.0,602.0
197,YW10-0218S,38,111,0.0,1181.0,278.0,38.0
198,YW10-0218S,38,147,278.0,1181.0,1798.0,38.0
199,YW10-0218S,39,318,0.0,0.0,2182.0,577.5
200,YW10-0218S,39,628,0.0,577.5,1658.0,448.0
201,YW10-0218S,39,368,1658.0,577.5,503.0,448.0
202,YW10-0218S,39,245,0.0,1025.5,803.0,193.5
203,YW10-0218S,40,259,0.0,0.0,2161.0,298.0
204,YW10-0218S,40,297,0.0,298.0,962.0,277.0
205,YW10-0218S,40,338,0.0,575.0,1998.0,58.0
206,YW10-0218S,40,65,0.0,633.0,880.0,328.0
207,YW10-0218S,40,497,0.0,961.0,2108.0,58.0
208,YW10-0218S,40,747,0.0,1019.0,1462.0,58.0
209,YW10-0218S,40,592,0.0,1077.0,1738.0,58.0
210,YW10-0218S,40,575,0.0,1135.0,1878.0,58.0
211,YW10-0218S,41,2,0.0,0.0,2147.0,517.0
212,YW10-0218S,41,561,0.0,517.0,1362.0,565.0
213,YW10-0218S,41,244,0.0,1082.0,483.0,132.5
214,YW10-0218S,41,358,483.0,1082.0,797.0,132.5
215,YW10-0218S,41,39,1280.0,1082.0,713.0,132.5
216,YW10-0218S,42,483,0.0,0.0,2114.0,441.5
217,YW10-0218S,42,37,0.0,441.5,1964.0,395.0
218,YW10-0218S,42,388,0.0,836.5,463.5,379.0
219,YW10-0218S,43,57,0.0,0.0,2114.0,441.5
220,YW10-0218S,43,727,0.0,441.5,1931.0,771.0
221,YW10-0218S,43,718,1931.0,441.5,88.0,771.0
222,YW10-0218S,43,343,2019.0,441.5,58.0,771.0
223,YW10-0218S,44,264,0.0,0.0,2109.0,372.5
224,YW10-0218S,44,408,0.0,372.5,684.0,370.5
225,YW10-0218S,44,36,0.0,743.0,1198.0,370.0
226,YW10-0218S,44,151,0.0,1113.0,1884.0,98.0
227,YW10-0218S,45,581,0.0,0.0,2103.0,58.0
228,YW10-0218S,45,202,0.0,58.0,707.0,489.0
229,YW10-0218S,45,464,707.0,58.0,776.0,489.0
230,YW10-0218S,45,227,1483.0,58.0,357.5,489.0
