,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4632,0.0,58.0,2306.0,770.0
2,FMB-0215S,0,4776,2306.0,58.0,58.0,770.0
3,FMB-0215S,0,4573,2364.0,58.0,58.0,770.0
4,FMB-0215S,0,4962,0.0,828.0,524.0,387.0
5,FMB-0215S,1,4494,0.0,0.0,2432.0,485.0
6,FMB-0215S,1,4585,0.0,485.0,2001.0,425.0
7,FMB-0215S,1,4561,2001.0,485.0,317.5,425.0
8,FMB-0215S,1,5050,0.0,910.0,998.0,298.0
9,FMB-0215S,1,5115,998.0,910.0,928.0,298.0
10,FMB-0215S,2,4681,0.0,0.0,2432.0,485.0
11,FMB-0215S,2,4826,0.0,485.0,1712.0,377.0
12,FMB-0215S,2,4711,1712.0,485.0,543.0,377.0
13,FMB-0215S,2,4804,0.0,862.0,412.5,358.0
14,FMB-0215S,2,4618,412.5,862.0,772.0,358.0
15,FMB-0215S,2,4601,1184.5,862.0,772.0,358.0
16,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
17,FMB-0215S,3,4774,0.0,58.0,653.0,172.5
18,FMB-0215S,3,4809,0.0,230.5,1198.0,380.0
19,FMB-0215S,3,4586,1198.0,230.5,1198.0,380.0
20,FMB-0215S,3,4548,0.0,610.5,557.0,366.0
21,FMB-0215S,3,4893,0.0,976.5,717.0,242.5
22,FMB-0215S,4,4630,0.0,0.0,2415.0,80.0
23,FMB-0215S,4,4808,0.0,80.0,2360.0,307.0
24,FMB-0215S,4,4889,0.0,387.0,325.5,288.5
25,FMB-0215S,4,4778,0.0,675.5,866.0,58.0
26,FMB-0215S,4,4887,866.0,675.5,888.0,58.0
27,FMB-0215S,4,4658,0.0,733.5,802.0,58.0
28,FMB-0215S,4,4755,802.0,733.5,858.0,58.0
29,FMB-0215S,4,4507,0.0,791.5,1998.0,58.0
30,FMB-0215S,4,4968,0.0,849.5,2388.0,38.0
31,FMB-0215S,4,4515,0.0,887.5,858.0,58.0
32,FMB-0215S,4,4870,858.0,887.5,852.0,58.0
33,FMB-0215S,4,5017,0.0,945.5,821.0,58.0
34,FMB-0215S,4,5099,821.0,945.5,821.0,58.0
35,FMB-0215S,4,4552,0.0,1003.5,2243.0,58.0
36,FMB-0215S,5,4960,0.0,0.0,2410.0,370.0
37,FMB-0215S,5,4933,0.0,370.0,2051.0,472.0
38,FMB-0215S,5,4747,0.0,842.0,661.0,124.5
39,FMB-0215S,5,4896,661.0,842.0,603.0,124.5
40,FMB-0215S,5,4752,1264.0,842.0,588.5,124.5
41,FMB-0215S,5,4733,0.0,966.5,328.0,253.0
42,FMB-0215S,5,4833,328.0,966.5,844.0,253.0
43,FMB-0215S,6,4816,0.0,0.0,2403.0,58.0
44,FMB-0215S,6,4473,0.0,58.0,691.0,58.0
45,FMB-0215S,6,5081,691.0,58.0,1668.0,58.0
46,FMB-0215S,6,5052,0.0,116.0,2313.0,434.5
47,FMB-0215S,6,4851,0.0,550.5,733.0,237.0
48,FMB-0215S,6,4840,0.0,787.5,556.0,358.0
49,FMB-0215S,6,4540,556.0,787.5,772.0,358.0
50,FMB-0215S,6,4971,0.0,1145.5,507.0,58.0
51,FMB-0215S,6,4387,507.0,1145.5,1598.0,58.0
52,FMB-0215S,7,4691,0.0,0.0,2403.0,580.0
53,FMB-0215S,7,4526,0.0,580.0,2398.0,398.0
54,FMB-0215S,7,5007,0.0,978.0,438.0,238.0
55,FMB-0215S,7,4520,438.0,978.0,465.0,238.0
56,FMB-0215S,7,4847,903.0,978.0,118.0,238.0
57,FMB-0215S,7,4745,1021.0,978.0,118.0,238.0
58,FMB-0215S,7,4695,1139.0,978.0,118.0,238.0
59,FMB-0215S,7,4635,1257.0,978.0,118.0,238.0
60,FMB-0215S,7,4409,1375.0,978.0,118.0,238.0
61,FMB-0215S,7,4636,1493.0,978.0,78.0,238.0
62,FMB-0215S,8,5092,0.0,0.0,2403.0,580.0
63,FMB-0215S,8,4806,0.0,580.0,1071.0,617.0
64,FMB-0215S,9,4902,0.0,0.0,2398.0,480.0
65,FMB-0215S,9,4485,0.0,480.0,625.0,52.5
66,FMB-0215S,9,4724,625.0,480.0,509.0,52.5
67,FMB-0215S,9,4574,0.0,532.5,888.0,386.0
68,FMB-0215S,9,4959,0.0,918.5,2188.0,58.0
69,FMB-0215S,9,5117,0.0,976.5,445.0,174.0
70,FMB-0215S,9,4712,0.0,1150.5,866.0,58.0
71,FMB-0215S,9,4479,866.0,1150.5,1025.0,58.0
72,FMB-0215S,10,4835,0.0,0.0,2398.0,38.0
