,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,356,0.0,0.0,2418.0,58.0
1,YW10-0218S,1,723,0.0,0.0,2416.0,38.0
2,YW10-0218S,1,243,0.0,38.0,882.0,58.0
3,YW10-0218S,1,440,882.0,38.0,1437.0,58.0
4,YW10-0218S,1,235,0.0,96.0,2418.0,58.0
5,YW10-0218S,1,164,0.0,154.0,2118.0,58.0
6,YW10-0218S,1,9,0.0,212.0,2348.0,558.0
7,YW10-0218S,1,124,0.0,770.0,938.0,58.0
8,YW10-0218S,1,180,938.0,770.0,1417.0,58.0
9,YW10-0218S,1,713,0.0,828.0,2198.0,58.0
10,YW10-0218S,1,542,0.0,886.0,2418.0,58.0
11,YW10-0218S,1,581,0.0,944.0,2103.0,58.0
12,YW10-0218S,1,13,0.0,1002.0,2161.0,58.0
13,YW10-0218S,1,0,0.0,1060.0,2001.0,58.0
14,YW10-0218S,1,673,0.0,1118.0,882.0,58.0
15,YW10-0218S,1,128,882.0,1118.0,942.0,58.0
16,YW10-0218S,2,544,0.0,0.0,2251.0,812.0
17,YW10-0218S,2,117,0.0,812.0,1235.5,282.0
18,YW10-0218S,2,361,0.0,1094.0,2292.0,58.0
19,YW10-0218S,2,545,0.0,1152.0,2196.0,58.0
20,YW10-0218S,3,304,0.0,0.0,2368.0,328.0
21,YW10-0218S,3,471,0.0,328.0,2284.0,395.0
22,YW10-0218S,3,30,0.0,723.0,1517.5,258.0
23,YW10-0218S,3,121,0.0,981.0,840.0,190.0
24,YW10-0218S,3,170,0.0,1171.0,2393.0,38.0
25,YW10-0218S,4,588,0.0,0.0,2353.0,58.0
26,YW10-0218S,4,453,0.0,58.0,2224.0,58.0
27,YW10-0218S,4,133,0.0,116.0,2065.0,377.0
28,YW10-0218S,4,597,0.0,493.0,560.0,327.0
29,YW10-0218S,4,96,560.0,493.0,1162.0,327.0
30,YW10-0218S,4,60,1722.0,493.0,712.0,327.0
31,YW10-0218S,4,28,0.0,820.0,709.0,369.0
32,YW10-0218S,5,77,0.0,0.0,2273.0,576.0
33,YW10-0218S,5,772,0.0,576.0,1782.0,577.0
34,YW10-0218S,5,201,0.0,1153.0,590.0,58.0
35,YW10-0218S,5,200,590.0,1153.0,1818.0,58.0
36,YW10-0218S,6,570,0.0,0.0,2291.0,438.5
37,YW10-0218S,6,75,0.0,438.5,673.0,58.0
38,YW10-0218S,6,98,673.0,438.5,1462.0,58.0
39,YW10-0218S,6,333,0.0,496.5,2098.0,290.0
40,YW10-0218S,6,383,0.0,786.5,2034.0,384.0
41,YW10-0218S,6,640,0.0,1170.5,2294.0,38.0
42,YW10-0218S,7,315,0.0,0.0,2198.0,578.0
43,YW10-0218S,7,349,0.0,578.0,777.0,435.0
44,YW10-0218S,7,41,0.0,1013.0,2198.0,198.0
45,YW10-0218S,8,48,0.0,0.0,2353.0,38.0
46,YW10-0218S,8,338,0.0,38.0,1998.0,58.0
47,YW10-0218S,8,70,0.0,96.0,560.0,395.0
48,YW10-0218S,8,138,560.0,96.0,844.0,395.0
49,YW10-0218S,8,316,1404.0,96.0,815.0,395.0
50,YW10-0218S,8,637,0.0,491.0,1172.5,528.0
51,YW10-0218S,8,23,0.0,1019.0,338.0,198.0
52,YW10-0218S,8,54,338.0,1019.0,338.0,198.0
53,YW10-0218S,9,615,0.0,0.0,2198.0,580.0
54,YW10-0218S,9,216,0.0,580.0,712.0,327.0
55,YW10-0218S,9,319,712.0,580.0,1541.0,327.0
56,YW10-0218S,9,308,0.0,907.0,998.0,310.0
57,YW10-0218S,10,287,0.0,0.0,2201.0,484.0
58,YW10-0218S,10,526,0.0,484.0,2098.0,558.0
59,YW10-0218S,10,279,0.0,1042.0,705.0,163.0
60,YW10-0218S,11,61,0.0,0.0,2367.0,218.0
61,YW10-0218S,11,93,0.0,218.0,1165.0,571.0
62,YW10-0218S,11,774,0.0,789.0,888.5,360.5
63,YW10-0218S,11,428,888.5,789.0,996.5,360.5
64,YW10-0218S,11,751,0.0,1149.5,382.0,58.0
65,YW10-0218S,11,178,382.0,1149.5,2028.0,58.0
66,YW10-0218S,12,574,0.0,0.0,2301.0,707.0
67,YW10-0218S,12,45,0.0,707.0,438.0,158.0
68,YW10-0218S,12,481,438.0,707.0,488.0,158.0
69,YW10-0218S,12,378,926.0,707.0,488.0,158.0
70,YW10-0218S,12,342,1414.0,707.0,488.0,158.0
71,YW10-0218S,12,40,1902.0,707.0,488.0,158.0
72,YW10-0218S,12,619,0.0,865.0,862.0,307.5
73,YW10-0218S,12,147,0.0,1172.5,1798.0,38.0
74,YW10-0218S,13,8,0.0,0.0,2348.0,630.0
75,YW10-0218S,13,573,0.0,630.0,2081.0,419.0
76,YW10-0218S,13,682,0.0,1049.0,701.5,167.0
77,YW10-0218S,14,479,0.0,0.0,2338.0,588.0
78,YW10-0218S,14,391,0.0,588.0,1658.0,398.0
79,YW10-0218S,14,733,1658.0,588.0,578.0,398.0
80,YW10-0218S,14,578,0.0,986.0,1460.0,58.0
81,YW10-0218S,14,149,1460.0,986.0,950.0,58.0
82,YW10-0218S,14,380,0.0,1044.0,363.0,172.5
83,YW10-0218S,14,31,363.0,1044.0,503.0,172.5
84,YW10-0218S,14,724,866.0,1044.0,363.0,172.5
85,YW10-0218S,15,452,0.0,0.0,2328.5,153.5
86,YW10-0218S,15,460,0.0,153.5,1901.0,821.0
87,YW10-0218S,15,695,1901.0,153.5,58.0,821.0
88,YW10-0218S,15,213,1959.0,153.5,58.0,821.0
89,YW10-0218S,15,145,0.0,974.5,416.0,241.0
90,YW10-0218S,15,684,416.0,974.5,528.0,241.0
91,YW10-0218S,16,752,0.0,0.0,2308.0,347.0
92,YW10-0218S,16,139,0.0,347.0,2098.0,558.0
93,YW10-0218S,16,73,0.0,905.0,2388.0,98.0
94,YW10-0218S,16,547,0.0,1003.0,282.0,214.5
95,YW10-0218S,17,427,0.0,0.0,2251.0,762.0
96,YW10-0218S,17,210,2251.0,0.0,78.0,762.0
97,YW10-0218S,17,25,0.0,762.0,2398.0,299.0
98,YW10-0218S,17,362,0.0,1061.0,2196.0,58.0
99,YW10-0218S,17,151,0.0,1119.0,1884.0,98.0
100,YW10-0218S,18,508,0.0,0.0,2291.0,438.5
101,YW10-0218S,18,172,0.0,438.5,2284.0,395.0
102,YW10-0218S,18,730,0.0,833.5,2298.0,330.0
103,YW10-0218S,18,630,0.0,1163.5,1968.0,55.0
104,YW10-0218S,19,671,0.0,0.0,2217.0,58.0
105,YW10-0218S,19,591,2217.0,0.0,217.0,58.0
106,YW10-0218S,19,323,0.0,58.0,628.0,78.0
107,YW10-0218S,19,409,628.0,58.0,1598.0,78.0
108,YW10-0218S,19,675,0.0,136.0,1620.0,377.0
109,YW10-0218S,19,731,1620.0,136.0,720.0,377.0
110,YW10-0218S,19,714,0.0,513.0,786.0,316.5
111,YW10-0218S,19,281,786.0,513.0,420.0,316.5
112,YW10-0218S,19,36,0.0,829.5,1198.0,370.0
113,YW10-0218S,19,692,1198.0,829.5,1198.0,370.0
114,YW10-0218S,20,758,0.0,0.0,2334.5,311.0
115,YW10-0218S,20,399,0.0,311.0,898.0,237.0
116,YW10-0218S,20,78,898.0,311.0,762.0,237.0
117,YW10-0218S,20,275,1660.0,311.0,58.0,237.0
