,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,356,0.0,0.0,2418.0,58.0
1,YW10-0218S,0,497,0.0,58.0,2108.0,58.0
2,YW10-0218S,0,611,0.0,116.0,880.0,348.0
3,YW10-0218S,0,362,0.0,464.0,2196.0,58.0
4,YW10-0218S,0,398,0.0,522.0,1001.0,299.0
5,YW10-0218S,0,213,0.0,821.0,821.0,58.0
6,YW10-0218S,0,158,821.0,821.0,956.0,58.0
7,YW10-0218S,0,541,0.0,879.0,1918.0,58.0
8,YW10-0218S,0,283,0.0,937.0,402.0,249.0
9,YW10-0218S,1,235,0.0,0.0,2418.0,58.0
10,YW10-0218S,1,172,0.0,58.0,2284.0,395.0
11,YW10-0218S,1,542,0.0,453.0,2418.0,58.0
12,YW10-0218S,1,671,0.0,511.0,2217.0,58.0
13,YW10-0218S,1,748,0.0,569.0,1080.0,378.0
14,YW10-0218S,1,567,1080.0,569.0,224.0,378.0
15,YW10-0218S,1,713,0.0,947.0,2198.0,58.0
16,YW10-0218S,1,245,0.0,1005.0,803.0,193.5
17,YW10-0218S,2,723,0.0,0.0,2416.0,38.0
18,YW10-0218S,2,557,0.0,38.0,1934.0,420.5
19,YW10-0218S,2,200,0.0,458.5,1818.0,58.0
20,YW10-0218S,2,530,0.0,516.5,981.0,174.0
21,YW10-0218S,2,73,0.0,690.5,2388.0,98.0
22,YW10-0218S,2,498,0.0,788.5,517.0,351.5
23,YW10-0218S,2,649,0.0,1140.0,918.0,58.0
24,YW10-0218S,2,578,918.0,1140.0,1460.0,58.0
25,YW10-0218S,3,25,0.0,0.0,2398.0,299.0
26,YW10-0218S,3,508,0.0,299.0,2291.0,438.5
27,YW10-0218S,3,350,0.0,737.5,2062.0,58.0
28,YW10-0218S,3,758,0.0,795.5,2334.5,311.0
29,YW10-0218S,3,75,0.0,1106.5,673.0,58.0
30,YW10-0218S,3,726,673.0,1106.5,1678.0,58.0
31,YW10-0218S,3,257,0.0,1164.5,638.0,38.0
32,YW10-0218S,3,430,638.0,1164.5,798.0,38.0
33,YW10-0218S,4,765,0.0,0.0,2398.0,393.0
34,YW10-0218S,4,749,0.0,393.0,2134.0,462.0
35,YW10-0218S,4,337,0.0,855.0,439.0,364.0
36,YW10-0218S,4,607,439.0,855.0,339.0,364.0
37,YW10-0218S,5,113,0.0,0.0,2398.0,328.0
38,YW10-0218S,5,418,0.0,328.0,1934.0,421.0
39,YW10-0218S,5,501,1934.0,328.0,58.0,421.0
40,YW10-0218S,5,262,0.0,749.0,848.0,470.0
41,YW10-0218S,6,170,0.0,0.0,2393.0,38.0
42,YW10-0218S,6,318,0.0,38.0,2182.0,577.5
43,YW10-0218S,6,346,0.0,615.5,1781.0,348.0
44,YW10-0218S,6,103,0.0,963.5,419.8,255.5
45,YW10-0218S,7,115,0.0,0.0,2388.0,558.0
46,YW10-0218S,7,471,0.0,558.0,2284.0,395.0
47,YW10-0218S,7,240,0.0,953.0,393.5,266.5
48,YW10-0218S,7,137,393.5,953.0,393.5,266.5
49,YW10-0218S,8,304,0.0,0.0,2368.0,328.0
50,YW10-0218S,8,63,0.0,328.0,540.0,427.0
