,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4740,0.0,58.0,1649.0,420.0
2,FMB-0215S,0,4983,1649.0,58.0,308.0,420.0
3,FMB-0215S,0,4865,1957.0,58.0,308.0,420.0
4,FMB-0215S,0,4581,0.0,478.0,923.0,317.0
5,FMB-0215S,0,5000,923.0,478.0,923.0,317.0
6,FMB-0215S,0,4585,0.0,795.0,2001.0,425.0
7,FMB-0215S,0,4561,2001.0,795.0,317.5,425.0
8,FMB-0215S,1,4681,0.0,0.0,2432.0,485.0
9,FMB-0215S,1,5039,0.0,485.0,522.0,288.0
10,FMB-0215S,1,4884,0.0,773.0,2398.0,38.0
11,FMB-0215S,1,4816,0.0,811.0,2403.0,58.0
12,FMB-0215S,1,4552,0.0,869.0,2243.0,58.0
13,FMB-0215S,1,4742,0.0,927.0,2168.0,58.0
14,FMB-0215S,1,4471,0.0,985.0,1568.0,58.0
15,FMB-0215S,1,4759,1568.0,985.0,862.0,58.0
16,FMB-0215S,1,4876,0.0,1043.0,1480.0,88.0
17,FMB-0215S,1,4630,0.0,1131.0,2415.0,80.0
18,FMB-0215S,2,4494,0.0,0.0,2432.0,485.0
19,FMB-0215S,2,5123,0.0,485.0,664.5,442.0
20,FMB-0215S,2,4631,664.5,485.0,439.0,442.0
21,FMB-0215S,2,4560,1103.5,485.0,58.0,442.0
22,FMB-0215S,2,4868,0.0,927.0,1868.0,58.0
23,FMB-0215S,2,4386,1868.0,927.0,548.0,58.0
24,FMB-0215S,2,4932,0.0,985.0,428.0,235.0
25,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
26,FMB-0215S,3,4587,0.0,58.0,816.0,407.0
27,FMB-0215S,3,4468,0.0,465.0,2025.0,348.0
28,FMB-0215S,3,4442,2025.0,465.0,78.0,348.0
29,FMB-0215S,3,4572,0.0,813.0,2360.0,58.0
30,FMB-0215S,3,4536,0.0,871.0,1938.0,38.0
31,FMB-0215S,3,5038,1938.0,871.0,380.0,38.0
32,FMB-0215S,3,5129,0.0,909.0,405.0,310.0
33,FMB-0215S,3,4989,405.0,909.0,807.0,310.0
34,FMB-0215S,3,4571,1212.0,909.0,776.0,310.0
35,FMB-0215S,4,4960,0.0,0.0,2410.0,370.0
36,FMB-0215S,4,4901,0.0,370.0,2161.0,821.0
37,FMB-0215S,4,5099,2161.0,370.0,58.0,821.0
38,FMB-0215S,4,5017,2219.0,370.0,58.0,821.0
39,FMB-0215S,5,5092,0.0,0.0,2403.0,580.0
40,FMB-0215S,5,4424,0.0,580.0,1898.0,348.0
41,FMB-0215S,5,4758,0.0,928.0,980.0,291.0
42,FMB-0215S,6,4691,0.0,0.0,2403.0,580.0
43,FMB-0215S,6,4400,0.0,580.0,1553.0,580.0
44,FMB-0215S,6,4798,1553.0,580.0,458.5,580.0
45,FMB-0215S,6,4864,0.0,1160.0,332.0,58.0
46,FMB-0215S,6,5103,332.0,1160.0,2058.0,58.0
47,FMB-0215S,7,4526,0.0,0.0,2398.0,398.0
48,FMB-0215S,7,4984,0.0,398.0,2388.0,58.0
49,FMB-0215S,8,4772,0.0,0.0,2398.0,38.0
50,FMB-0215S,8,4708,0.0,38.0,545.0,375.0
51,FMB-0215S,8,4721,0.0,413.0,733.0,198.0
52,FMB-0215S,8,4709,733.0,413.0,438.0,198.0
53,FMB-0215S,8,5050,0.0,611.0,998.0,298.0
54,FMB-0215S,8,5115,998.0,611.0,928.0,298.0
55,FMB-0215S,8,4410,0.0,909.0,629.0,306.0
56,FMB-0215S,8,4916,629.0,909.0,861.0,306.0
57,FMB-0215S,8,5116,1490.0,909.0,629.0,306.0
58,FMB-0215S,9,5022,0.0,0.0,2398.0,458.0
59,FMB-0215S,9,4752,0.0,458.0,588.5,124.5
60,FMB-0215S,9,4896,588.5,458.0,603.0,124.5
61,FMB-0215S,9,5085,0.0,582.5,2398.0,330.0
