,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4994,0.0,58.0,1478.0,398.0
2,FMB-0215S,0,4791,0.0,456.0,571.0,92.5
3,FMB-0215S,0,5126,571.0,456.0,589.0,92.5
4,FMB-0215S,0,4616,1160.0,456.0,513.5,92.5
5,FMB-0215S,0,5030,1673.5,456.0,464.0,92.5
6,FMB-0215S,0,4873,0.0,548.5,325.0,324.5
7,FMB-0215S,0,4591,0.0,873.0,422.0,347.0
8,FMB-0215S,0,4677,422.0,873.0,1422.0,347.0
9,FMB-0215S,0,4551,1844.0,873.0,317.5,347.0
10,FMB-0215S,1,4494,0.0,0.0,2432.0,485.0
11,FMB-0215S,1,4968,0.0,485.0,2388.0,38.0
12,FMB-0215S,1,4982,0.0,523.0,2301.0,507.0
13,FMB-0215S,1,4630,0.0,1030.0,2415.0,80.0
14,FMB-0215S,1,4699,0.0,1110.0,1562.0,58.0
15,FMB-0215S,1,4792,0.0,1168.0,2398.0,38.0
16,FMB-0215S,2,4681,0.0,0.0,2432.0,485.0
17,FMB-0215S,2,4952,0.0,485.0,712.5,339.0
18,FMB-0215S,2,4618,0.0,824.0,772.0,358.0
19,FMB-0215S,2,4840,772.0,824.0,556.0,358.0
20,FMB-0215S,2,4553,0.0,1182.0,888.0,38.0
21,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
22,FMB-0215S,3,4959,0.0,58.0,2188.0,58.0
23,FMB-0215S,3,5070,0.0,116.0,2148.0,330.0
24,FMB-0215S,3,4572,0.0,446.0,2360.0,58.0
25,FMB-0215S,3,4984,0.0,504.0,2388.0,58.0
26,FMB-0215S,3,4562,0.0,562.0,870.0,308.0
27,FMB-0215S,3,4713,0.0,870.0,1718.0,58.0
28,FMB-0215S,3,4816,0.0,928.0,2403.0,58.0
29,FMB-0215S,3,4727,0.0,986.0,1712.0,58.0
30,FMB-0215S,4,4960,0.0,0.0,2410.0,370.0
31,FMB-0215S,4,4666,0.0,370.0,2066.0,822.0
32,FMB-0215S,5,5092,0.0,0.0,2403.0,580.0
33,FMB-0215S,5,4486,0.0,580.0,2220.0,298.0
34,FMB-0215S,5,5058,0.0,878.0,2157.0,57.0
35,FMB-0215S,5,4911,0.0,935.0,362.0,271.0
36,FMB-0215S,6,4691,0.0,0.0,2403.0,580.0
37,FMB-0215S,6,5081,0.0,580.0,1668.0,58.0
38,FMB-0215S,6,4450,1668.0,580.0,715.0,58.0
39,FMB-0215S,6,4685,0.0,638.0,821.0,448.0
40,FMB-0215S,6,4731,821.0,638.0,998.0,448.0
41,FMB-0215S,6,4976,0.0,1086.0,701.5,134.0
42,FMB-0215S,7,4772,0.0,0.0,2398.0,38.0
43,FMB-0215S,7,4980,0.0,38.0,2051.0,371.0
44,FMB-0215S,7,5097,0.0,409.0,811.0,348.0
45,FMB-0215S,7,4612,811.0,409.0,1386.5,348.0
46,FMB-0215S,7,5085,0.0,757.0,2398.0,330.0
47,FMB-0215S,7,4870,0.0,1087.0,852.0,58.0
48,FMB-0215S,7,4661,852.0,1087.0,1218.0,58.0
49,FMB-0215S,7,4818,0.0,1145.0,2398.0,38.0
50,FMB-0215S,8,4526,0.0,0.0,2398.0,398.0
51,FMB-0215S,8,4739,0.0,398.0,1598.0,429.0
52,FMB-0215S,8,4421,1598.0,398.0,715.0,429.0
53,FMB-0215S,8,4434,0.0,827.0,695.0,204.0
54,FMB-0215S,8,4832,0.0,1031.0,320.0,178.0
55,FMB-0215S,8,4820,320.0,1031.0,811.0,178.0
56,FMB-0215S,8,5018,1131.0,1031.0,811.0,178.0
57,FMB-0215S,9,4884,0.0,0.0,2398.0,38.0
58,FMB-0215S,9,4632,0.0,38.0,2306.0,770.0
59,FMB-0215S,9,4573,2306.0,38.0,58.0,770.0
60,FMB-0215S,9,4530,0.0,808.0,790.0,411.0
61,FMB-0215S,10,4835,0.0,0.0,2398.0,38.0
62,FMB-0215S,10,4867,0.0,38.0,1886.0,398.0
63,FMB-0215S,10,5023,0.0,436.0,588.0,430.0
64,FMB-0215S,10,5130,588.0,436.0,1618.5,430.0
