,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,235,0.0,0.0,2418.0,58.0
1,YW10-0218S,1,542,0.0,0.0,2418.0,58.0
2,YW10-0218S,1,526,0.0,58.0,2098.0,558.0
3,YW10-0218S,1,55,0.0,616.0,666.0,294.5
4,YW10-0218S,1,618,0.0,910.5,762.0,297.0
5,YW10-0218S,2,356,0.0,0.0,2418.0,58.0
6,YW10-0218S,2,108,0.0,58.0,898.0,367.0
7,YW10-0218S,2,276,898.0,58.0,517.0,367.0
8,YW10-0218S,2,105,1415.0,58.0,517.0,367.0
9,YW10-0218S,2,483,0.0,425.0,2114.0,441.5
10,YW10-0218S,2,1,0.0,866.5,1339.0,352.5
11,YW10-0218S,3,723,0.0,0.0,2416.0,38.0
12,YW10-0218S,3,453,0.0,38.0,2224.0,58.0
13,YW10-0218S,4,25,0.0,0.0,2398.0,299.0
14,YW10-0218S,4,61,0.0,299.0,2367.0,218.0
15,YW10-0218S,4,606,0.0,517.0,992.0,558.0
16,YW10-0218S,4,291,992.0,517.0,448.0,558.0
17,YW10-0218S,4,687,1440.0,517.0,412.0,558.0
18,YW10-0218S,4,71,0.0,1075.0,1462.0,138.0
19,YW10-0218S,5,765,0.0,0.0,2398.0,393.0
20,YW10-0218S,5,49,0.0,393.0,1159.0,548.0
21,YW10-0218S,5,169,1159.0,393.0,840.0,548.0
22,YW10-0218S,5,47,1999.0,393.0,148.0,548.0
23,YW10-0218S,5,472,2147.0,393.0,58.0,548.0
24,YW10-0218S,5,576,0.0,941.0,694.0,279.0
25,YW10-0218S,5,670,694.0,941.0,706.0,279.0
26,YW10-0218S,5,270,1400.0,941.0,706.0,279.0
27,YW10-0218S,6,113,0.0,0.0,2398.0,328.0
28,YW10-0218S,6,38,0.0,328.0,550.0,448.0
29,YW10-0218S,6,628,550.0,328.0,1658.0,448.0
30,YW10-0218S,6,88,2208.0,328.0,58.0,448.0
31,YW10-0218S,6,151,0.0,776.0,1884.0,98.0
32,YW10-0218S,6,413,1884.0,776.0,438.0,98.0
33,YW10-0218S,6,579,0.0,874.0,676.0,346.0
34,YW10-0218S,7,170,0.0,0.0,2393.0,38.0
35,YW10-0218S,7,716,0.0,38.0,364.0,339.0
36,YW10-0218S,7,709,364.0,38.0,404.0,339.0
37,YW10-0218S,7,607,768.0,38.0,364.0,339.0
38,YW10-0218S,7,705,1132.0,38.0,354.0,339.0
39,YW10-0218S,7,370,0.0,377.0,740.0,708.0
40,YW10-0218S,7,669,0.0,1085.0,557.0,133.0
41,YW10-0218S,8,115,0.0,0.0,2388.0,558.0
42,YW10-0218S,8,615,0.0,558.0,2198.0,580.0
43,YW10-0218S,8,549,0.0,1138.0,338.0,78.0
44,YW10-0218S,8,409,338.0,1138.0,1598.0,78.0
45,YW10-0218S,9,73,0.0,0.0,2388.0,98.0
46,YW10-0218S,9,263,0.0,98.0,1247.0,722.0
47,YW10-0218S,9,537,0.0,820.0,2098.0,58.0
48,YW10-0218S,9,513,0.0,878.0,2014.0,340.8
49,YW10-0218S,10,304,0.0,0.0,2368.0,328.0
50,YW10-0218S,10,133,0.0,328.0,2065.0,377.0
51,YW10-0218S,10,65,0.0,705.0,880.0,328.0
52,YW10-0218S,10,68,880.0,705.0,880.0,328.0
53,YW10-0218S,10,715,1760.0,705.0,526.0,328.0
54,YW10-0218S,10,5,0.0,1033.0,568.0,170.0
55,YW10-0218S,10,381,568.0,1033.0,568.0,170.0
56,YW10-0218S,11,212,0.0,0.0,2353.0,328.0
57,YW10-0218S,11,575,0.0,328.0,1878.0,58.0
58,YW10-0218S,11,192,0.0,386.0,534.0,272.5
59,YW10-0218S,11,199,0.0,658.5,1128.0,348.0
60,YW10-0218S,11,422,0.0,1006.5,666.0,58.0
61,YW10-0218S,11,98,666.0,1006.5,1462.0,58.0
62,YW10-0218S,11,141,0.0,1064.5,724.0,58.0
63,YW10-0218S,11,440,724.0,1064.5,1437.0,58.0
64,YW10-0218S,11,200,0.0,1122.5,1818.0,58.0
65,YW10-0218S,12,48,0.0,0.0,2353.0,38.0
66,YW10-0218S,12,16,0.0,38.0,942.0,392.0
67,YW10-0218S,12,318,0.0,430.0,2182.0,577.5
68,YW10-0218S,12,452,0.0,1007.5,2328.5,153.5
69,YW10-0218S,12,364,0.0,1161.0,660.0,58.0
70,YW10-0218S,12,747,660.0,1161.0,1462.0,58.0
71,YW10-0218S,13,588,0.0,0.0,2353.0,58.0
72,YW10-0218S,13,412,0.0,58.0,1618.0,299.0
73,YW10-0218S,13,581,0.0,357.0,2103.0,58.0
74,YW10-0218S,13,346,0.0,415.0,1781.0,348.0
75,YW10-0218S,13,742,0.0,763.0,840.0,338.5
76,YW10-0218S,13,50,0.0,1101.5,2048.0,118.0
77,YW10-0218S,14,8,0.0,0.0,2348.0,630.0
78,YW10-0218S,14,117,0.0,630.0,1235.5,282.0
79,YW10-0218S,14,619,0.0,912.0,862.0,307.5
80,YW10-0218S,15,9,0.0,0.0,2348.0,558.0
81,YW10-0218S,15,252,0.0,558.0,2301.0,632.0
82,YW10-0218S,16,479,0.0,0.0,2338.0,588.0
83,YW10-0218S,16,541,0.0,588.0,1918.0,58.0
84,YW10-0218S,16,80,0.0,646.0,748.5,540.0
85,YW10-0218S,16,63,748.5,646.0,427.0,540.0
86,YW10-0218S,17,758,0.0,0.0,2334.5,311.0
87,YW10-0218S,17,320,0.0,311.0,464.0,378.8
88,YW10-0218S,17,665,464.0,311.0,464.0,378.8
89,YW10-0218S,17,411,0.0,689.8,1194.0,495.0
90,YW10-0218S,18,752,0.0,0.0,2308.0,347.0
91,YW10-0218S,18,17,0.0,347.0,1320.5,400.0
92,YW10-0218S,18,725,1320.5,347.0,536.0,400.0
93,YW10-0218S,18,410,1856.5,347.0,259.0,400.0
94,YW10-0218S,18,480,0.0,747.0,579.0,468.5
95,YW10-0218S,18,239,579.0,747.0,816.0,468.5
96,YW10-0218S,19,574,0.0,0.0,2301.0,707.0
97,YW10-0218S,19,476,0.0,707.0,671.0,358.0
98,YW10-0218S,19,267,671.0,707.0,930.0,358.0
99,YW10-0218S,19,159,1601.0,707.0,301.0,358.0
100,YW10-0218S,19,600,0.0,1065.0,538.0,153.5
101,YW10-0218S,20,730,0.0,0.0,2298.0,330.0
102,YW10-0218S,20,2,0.0,330.0,2147.0,517.0
103,YW10-0218S,20,348,0.0,847.0,973.0,328.0
104,YW10-0218S,20,459,973.0,847.0,880.0,328.0
105,YW10-0218S,20,536,1853.0,847.0,322.0,328.0
106,YW10-0218S,20,309,0.0,1175.0,314.0,38.0
107,YW10-0218S,20,147,314.0,1175.0,1798.0,38.0
108,YW10-0218S,21,640,0.0,0.0,2294.0,38.0
109,YW10-0218S,21,641,0.0,38.0,1551.0,443.0
110,YW10-0218S,21,624,1551.0,38.0,558.0,443.0
111,YW10-0218S,21,499,0.0,481.0,747.0,380.0
112,YW10-0218S,21,125,747.0,481.0,747.0,380.0
113,YW10-0218S,21,667,1494.0,481.0,517.5,380.0
114,YW10-0218S,21,6,0.0,861.0,769.0,358.0
115,YW10-0218S,21,191,769.0,861.0,769.0,358.0
116,YW10-0218S,22,361,0.0,0.0,2292.0,58.0
117,YW10-0218S,22,11,0.0,58.0,878.0,478.0
118,YW10-0218S,22,650,0.0,536.0,1536.0,278.0
119,YW10-0218S,22,347,1536.0,536.0,680.0,278.0
120,YW10-0218S,22,767,0.0,814.0,984.0,98.0
121,YW10-0218S,22,554,984.0,814.0,758.0,98.0
122,YW10-0218S,22,122,0.0,912.0,370.0,308.0
123,YW10-0218S,22,677,370.0,912.0,862.0,308.0
124,YW10-0218S,22,303,1232.0,912.0,765.0,308.0
125,YW10-0218S,23,570,0.0,0.0,2291.0,438.5
126,YW10-0218S,23,149,0.0,438.5,950.0,58.0
127,YW10-0218S,23,523,950.0,438.5,1218.0,58.0
128,YW10-0218S,23,228,0.0,496.5,556.0,410.0
129,YW10-0218S,23,439,0.0,906.5,370.0,308.0
130,YW10-0218S,23,219,370.0,906.5,760.0,308.0
131,YW10-0218S,23,626,1130.0,906.5,719.0,308.0
132,YW10-0218S,24,508,0.0,0.0,2291.0,438.5
133,YW10-0218S,24,727,0.0,438.5,1931.0,771.0
134,YW10-0218S,24,718,1931.0,438.5,88.0,771.0
135,YW10-0218S,24,343,2019.0,438.5,58.0,771.0
136,YW10-0218S,25,471,0.0,0.0,2284.0,395.0
137,YW10-0218S,25,30,0.0,395.0,1517.5,258.0
138,YW10-0218S,25,564,0.0,653.0,826.0,413.0
139,YW10-0218S,25,401,826.0,653.0,682.0,413.0
140,YW10-0218S,25,278,0.0,1066.0,690.0,132.5
141,YW10-0218S,25,39,690.0,1066.0,713.0,132.5
142,YW10-0218S,26,172,0.0,0.0,2284.0,395.0
143,YW10-0218S,26,714,0.0,395.0,786.0,316.5
144,YW10-0218S,26,281,786.0,395.0,420.0,316.5
145,YW10-0218S,26,689,0.0,711.5,882.0,447.0
146,YW10-0218S,26,56,882.0,711.5,882.0,447.0
147,YW10-0218S,26,591,0.0,1158.5,217.0,58.0
148,YW10-0218S,26,350,217.0,1158.5,2062.0,58.0
149,YW10-0218S,27,77,0.0,0.0,2273.0,576.0
150,YW10-0218S,27,527,0.0,576.0,544.0,329.0
151,YW10-0218S,27,762,544.0,576.0,704.0,329.0
152,YW10-0218S,27,565,1248.0,576.0,704.0,329.0
153,YW10-0218S,27,467,0.0,905.0,997.0,310.0
154,YW10-0218S,27,308,997.0,905.0,998.0,310.0
155,YW10-0218S,28,741,0.0,0.0,2251.0,956.0
156,YW10-0218S,28,29,0.0,956.0,907.5,261.5
157,YW10-0218S,29,427,0.0,0.0,2251.0,762.0
158,YW10-0218S,29,162,0.0,762.0,649.5,298.0
159,YW10-0218S,29,668,0.0,1060.0,604.0,160.0
160,YW10-0218S,30,544,0.0,0.0,2251.0,812.0
161,YW10-0218S,30,594,0.0,812.0,760.0,401.5
162,YW10-0218S,30,577,760.0,812.0,377.0,401.5
163,YW10-0218S,31,269,0.0,0.0,2251.0,912.0
164,YW10-0218S,31,519,0.0,912.0,444.0,151.5
165,YW10-0218S,31,163,444.0,912.0,414.0,151.5
166,YW10-0218S,31,503,0.0,1063.5,437.5,149.0
167,YW10-0218S,32,671,0.0,0.0,2217.0,58.0
168,YW10-0218S,32,535,0.0,58.0,2001.0,801.0
169,YW10-0218S,32,739,2001.0,58.0,58.0,801.0
170,YW10-0218S,32,21,0.0,859.0,753.0,172.5
171,YW10-0218S,32,31,753.0,859.0,503.0,172.5
172,YW10-0218S,32,724,1256.0,859.0,363.0,172.5
173,YW10-0218S,32,380,1619.0,859.0,363.0,172.5
174,YW10-0218S,32,87,0.0,1031.5,197.5,177.0
175,YW10-0218S,33,287,0.0,0.0,2201.0,484.0
176,YW10-0218S,33,307,0.0,484.0,564.0,414.5
177,YW10-0218S,33,516,0.0,898.5,716.0,318.0
178,YW10-0218S,33,688,716.0,898.5,802.0,318.0
179,YW10-0218S,34,41,0.0,0.0,2198.0,198.0
180,YW10-0218S,34,493,0.0,198.0,2098.0,580.0
181,YW10-0218S,34,274,0.0,778.0,877.0,343.0
182,YW10-0218S,34,327,0.0,1121.0,743.0,98.0
183,YW10-0218S,35,315,0.0,0.0,2198.0,578.0
184,YW10-0218S,35,551,0.0,578.0,841.0,598.0
185,YW10-0218S,36,713,0.0,0.0,2198.0,58.0
186,YW10-0218S,36,512,0.0,58.0,434.5,407.5
187,YW10-0218S,36,659,0.0,465.5,560.0,395.0
188,YW10-0218S,36,138,560.0,465.5,844.0,395.0
189,YW10-0218S,36,70,1404.0,465.5,560.0,395.0
190,YW10-0218S,36,601,0.0,860.5,524.5,359.0
191,YW10-0218S,36,773,524.5,860.5,524.5,359.0
192,YW10-0218S,37,362,0.0,0.0,2196.0,58.0
193,YW10-0218S,37,704,0.0,58.0,2034.0,384.0
194,YW10-0218S,37,415,0.0,442.0,822.0,58.0
195,YW10-0218S,37,685,822.0,442.0,1362.0,58.0
196,YW10-0218S,37,736,0.0,500.0,822.0,58.0
197,YW10-0218S,37,648,822.0,500.0,1012.0,58.0
198,YW10-0218S,37,497,0.0,558.0,2108.0,58.0
199,YW10-0218S,37,13,0.0,616.0,2161.0,58.0
200,YW10-0218S,37,128,0.0,674.0,942.0,58.0
201,YW10-0218S,37,177,942.0,674.0,1012.0,58.0
202,YW10-0218S,37,131,0.0,732.0,860.0,58.0
203,YW10-0218S,37,158,860.0,732.0,956.0,58.0
204,YW10-0218S,37,649,0.0,790.0,918.0,58.0
205,YW10-0218S,37,753,918.0,790.0,942.0,58.0
206,YW10-0218S,37,338,0.0,848.0,1998.0,58.0
207,YW10-0218S,37,124,0.0,906.0,938.0,58.0
208,YW10-0218S,37,144,938.0,906.0,942.0,58.0
209,YW10-0218S,38,656,0.0,0.0,2196.0,579.0
210,YW10-0218S,38,424,0.0,579.0,1619.5,276.5
211,YW10-0218S,38,428,0.0,855.5,996.5,360.5
212,YW10-0218S,38,703,996.5,855.5,347.0,360.5
213,YW10-0218S,39,545,0.0,0.0,2196.0,58.0
214,YW10-0218S,39,612,0.0,58.0,527.0,389.0
215,YW10-0218S,39,404,527.0,58.0,484.0,389.0
216,YW10-0218S,39,604,0.0,447.0,2196.0,579.0
217,YW10-0218S,39,279,0.0,1026.0,705.0,163.0
218,YW10-0218S,40,27,0.0,0.0,2182.0,579.0
219,YW10-0218S,40,360,0.0,579.0,1998.0,580.0
220,YW10-0218S,40,751,0.0,1159.0,382.0,58.0
221,YW10-0218S,40,592,382.0,1159.0,1738.0,58.0
222,YW10-0218S,41,259,0.0,0.0,2161.0,298.0
223,YW10-0218S,41,233,0.0,298.0,651.0,239.0
224,YW10-0218S,41,625,651.0,298.0,651.0,239.0
225,YW10-0218S,41,584,0.0,537.0,420.0,351.5
226,YW10-0218S,41,498,420.0,537.0,517.0,351.5
227,YW10-0218S,41,732,0.0,888.5,338.0,118.0
228,YW10-0218S,41,683,338.0,888.5,978.0,118.0
229,YW10-0218S,41,487,1316.0,888.5,488.0,118.0
230,YW10-0218S,41,635,1804.0,888.5,338.0,118.0
231,YW10-0218S,41,285,0.0,1006.5,488.0,198.0
232,YW10-0218S,41,743,488.0,1006.5,536.0,198.0
233,YW10-0218S,41,405,1024.0,1006.5,488.0,198.0
234,YW10-0218S,42,749,0.0,0.0,2134.0,462.0
235,YW10-0218S,42,609,0.0,462.0,503.5,327.0
236,YW10-0218S,42,676,503.5,462.0,862.0,327.0
237,YW10-0218S,42,254,1365.5,462.0,762.0,327.0
238,YW10-0218S,42,86,0.0,789.0,1350.5,430.0
239,YW10-0218S,43,164,0.0,0.0,2118.0,58.0
240,YW10-0218S,43,393,0.0,58.0,1517.0,559.0
241,YW10-0218S,43,256,0.0,617.0,508.0,361.0
242,YW10-0218S,43,359,508.0,617.0,527.0,361.0
243,YW10-0218S,43,311,1035.0,617.0,508.0,361.0
244,YW10-0218S,43,710,1543.0,617.0,327.0,361.0
245,YW10-0218S,43,540,0.0,978.0,843.0,242.0
246,YW10-0218S,44,57,0.0,0.0,2114.0,441.5
247,YW10-0218S,44,443,0.0,441.5,1028.0,380.0
