,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,640,0.0,0.0,2294.0,38.0
1,YW10-0218S,0,235,0.0,38.0,2418.0,58.0
2,YW10-0218S,0,497,0.0,96.0,2108.0,58.0
3,YW10-0218S,0,361,0.0,154.0,2292.0,58.0
4,YW10-0218S,0,350,0.0,212.0,2062.0,58.0
5,YW10-0218S,0,541,0.0,270.0,1918.0,58.0
6,YW10-0218S,0,50,0.0,328.0,2048.0,118.0
7,YW10-0218S,0,356,0.0,446.0,2418.0,58.0
8,YW10-0218S,0,671,0.0,504.0,2217.0,58.0
9,YW10-0218S,0,13,0.0,562.0,2161.0,58.0
10,YW10-0218S,0,0,0.0,620.0,2001.0,58.0
11,YW10-0218S,1,452,0.0,0.0,2328.5,153.5
12,YW10-0218S,1,2,0.0,153.5,2147.0,517.0
13,YW10-0218S,1,581,0.0,670.5,2103.0,58.0
14,YW10-0218S,1,133,0.0,728.5,2065.0,377.0
15,YW10-0218S,1,588,0.0,1105.5,2353.0,58.0
16,YW10-0218S,1,630,0.0,1163.5,1968.0,55.0
17,YW10-0218S,2,471,0.0,0.0,2284.0,395.0
18,YW10-0218S,2,773,0.0,395.0,524.5,359.0
19,YW10-0218S,2,713,0.0,754.0,2198.0,58.0
20,YW10-0218S,2,579,0.0,812.0,676.0,346.0
21,YW10-0218S,2,769,0.0,1158.0,660.0,58.0
22,YW10-0218S,2,747,660.0,1158.0,1462.0,58.0
23,YW10-0218S,3,172,0.0,0.0,2284.0,395.0
24,YW10-0218S,3,423,0.0,395.0,728.0,379.0
25,YW10-0218S,3,141,0.0,774.0,724.0,58.0
26,YW10-0218S,3,98,724.0,774.0,1462.0,58.0
27,YW10-0218S,3,448,0.0,832.0,1198.0,370.0
28,YW10-0218S,4,115,0.0,0.0,2388.0,558.0
29,YW10-0218S,4,526,0.0,558.0,2098.0,558.0
30,YW10-0218S,4,73,0.0,1116.0,2388.0,98.0
31,YW10-0218S,5,170,0.0,0.0,2393.0,38.0
32,YW10-0218S,5,453,0.0,38.0,2224.0,58.0
33,YW10-0218S,5,209,0.0,96.0,2098.0,503.0
34,YW10-0218S,5,542,0.0,599.0,2418.0,58.0
35,YW10-0218S,5,714,0.0,657.0,786.0,316.5
36,YW10-0218S,5,281,786.0,657.0,420.0,316.5
37,YW10-0218S,5,540,0.0,973.5,843.0,242.0
38,YW10-0218S,6,48,0.0,0.0,2353.0,38.0
39,YW10-0218S,6,233,0.0,38.0,651.0,239.0
40,YW10-0218S,6,369,0.0,277.0,524.5,383.8
41,YW10-0218S,6,476,0.0,660.8,671.0,358.0
42,YW10-0218S,6,6,671.0,660.8,769.0,358.0
43,YW10-0218S,6,159,1440.0,660.8,301.0,358.0
44,YW10-0218S,6,482,0.0,1018.8,779.0,168.0
45,YW10-0218S,7,765,0.0,0.0,2398.0,393.0
46,YW10-0218S,7,749,0.0,393.0,2134.0,462.0
47,YW10-0218S,7,558,0.0,855.0,488.0,158.0
48,YW10-0218S,7,45,488.0,855.0,438.0,158.0
49,YW10-0218S,7,450,926.0,855.0,438.0,158.0
50,YW10-0218S,7,617,1364.0,855.0,438.0,158.0
51,YW10-0218S,7,123,1802.0,855.0,388.0,158.0
52,YW10-0218S,7,530,0.0,1013.0,981.0,174.0
53,YW10-0218S,8,315,0.0,0.0,2198.0,578.0
54,YW10-0218S,8,511,0.0,578.0,2063.5,430.0
55,YW10-0218S,8,41,0.0,1008.0,2198.0,198.0
56,YW10-0218S,9,113,0.0,0.0,2398.0,328.0
57,YW10-0218S,9,404,0.0,328.0,484.0,389.0
58,YW10-0218S,9,612,484.0,328.0,527.0,389.0
59,YW10-0218S,9,674,1011.0,328.0,484.0,389.0
60,YW10-0218S,9,738,0.0,717.0,729.0,351.5
61,YW10-0218S,9,498,729.0,717.0,517.0,351.5
62,YW10-0218S,9,584,1246.0,717.0,420.0,351.5
63,YW10-0218S,9,163,0.0,1068.5,414.0,151.5
64,YW10-0218S,9,519,414.0,1068.5,444.0,151.5
65,YW10-0218S,10,570,0.0,0.0,2291.0,438.5
66,YW10-0218S,10,252,0.0,438.5,2301.0,632.0
67,YW10-0218S,10,292,2301.0,438.5,58.0,632.0
68,YW10-0218S,10,244,0.0,1070.5,483.0,132.5
69,YW10-0218S,10,693,483.0,1070.5,713.0,132.5
70,YW10-0218S,10,278,1196.0,1070.5,690.0,132.5
71,YW10-0218S,11,61,0.0,0.0,2367.0,218.0
72,YW10-0218S,11,756,0.0,218.0,910.0,367.5
73,YW10-0218S,11,479,0.0,585.5,2338.0,588.0
74,YW10-0218S,11,286,0.0,1173.5,356.0,38.0
75,YW10-0218S,11,147,356.0,1173.5,1798.0,38.0
76,YW10-0218S,12,212,0.0,0.0,2353.0,328.0
77,YW10-0218S,12,132,0.0,328.0,1625.0,377.0
78,YW10-0218S,12,731,1625.0,328.0,720.0,377.0
79,YW10-0218S,12,508,0.0,705.0,2291.0,438.5
80,YW10-0218S,12,751,0.0,1143.5,382.0,58.0
81,YW10-0218S,12,178,382.0,1143.5,2028.0,58.0
82,YW10-0218S,13,730,0.0,0.0,2298.0,330.0
83,YW10-0218S,13,686,0.0,330.0,1128.0,348.0
84,YW10-0218S,13,199,1128.0,330.0,1128.0,348.0
85,YW10-0218S,13,242,0.0,678.0,546.0,441.0
86,YW10-0218S,13,151,0.0,1119.0,1884.0,98.0
87,YW10-0218S,14,8,0.0,0.0,2348.0,630.0
88,YW10-0218S,14,432,0.0,630.0,328.0,322.0
89,YW10-0218S,14,296,328.0,630.0,328.0,322.0
90,YW10-0218S,14,536,656.0,630.0,328.0,322.0
91,YW10-0218S,14,183,0.0,952.0,378.0,260.0
92,YW10-0218S,14,62,378.0,952.0,701.0,260.0
93,YW10-0218S,15,304,0.0,0.0,2368.0,328.0
94,YW10-0218S,15,495,0.0,328.0,466.0,463.0
95,YW10-0218S,15,63,0.0,791.0,540.0,427.0
96,YW10-0218S,16,269,0.0,0.0,2251.0,912.0
97,YW10-0218S,16,439,0.0,912.0,370.0,308.0
98,YW10-0218S,16,677,370.0,912.0,862.0,308.0
99,YW10-0218S,16,303,1232.0,912.0,765.0,308.0
100,YW10-0218S,16,122,1997.0,912.0,370.0,308.0
101,YW10-0218S,17,25,0.0,0.0,2398.0,299.0
102,YW10-0218S,17,486,0.0,299.0,729.0,457.5
103,YW10-0218S,17,99,0.0,756.5,2101.0,329.0
104,YW10-0218S,17,434,0.0,1085.5,353.0,132.5
105,YW10-0218S,17,358,353.0,1085.5,797.0,132.5
106,YW10-0218S,17,39,1150.0,1085.5,713.0,132.5
107,YW10-0218S,17,489,1863.0,1085.5,526.0,132.5
108,YW10-0218S,18,723,0.0,0.0,2416.0,38.0
109,YW10-0218S,18,241,0.0,38.0,518.0,370.0
110,YW10-0218S,18,36,518.0,38.0,1198.0,370.0
111,YW10-0218S,18,475,1716.0,38.0,508.0,370.0
112,YW10-0218S,18,561,0.0,408.0,1362.0,565.0
113,YW10-0218S,18,136,0.0,973.0,439.0,245.0
114,YW10-0218S,18,15,439.0,973.0,439.0,245.0
115,YW10-0218S,19,574,0.0,0.0,2301.0,707.0
116,YW10-0218S,19,560,0.0,707.0,463.3,275.0
117,YW10-0218S,19,171,463.3,707.0,463.3,275.0
118,YW10-0218S,19,238,0.0,982.0,388.0,238.0
119,YW10-0218S,19,379,388.0,982.0,438.0,238.0
120,YW10-0218S,19,572,826.0,982.0,438.0,238.0
121,YW10-0218S,20,544,0.0,0.0,2251.0,812.0
122,YW10-0218S,20,230,2251.0,0.0,58.0,812.0
123,YW10-0218S,20,763,0.0,812.0,635.0,402.5
124,YW10-0218S,21,427,0.0,0.0,2251.0,762.0
125,YW10-0218S,21,210,2251.0,0.0,78.0,762.0
126,YW10-0218S,21,326,0.0,762.0,1273.0,248.0
127,YW10-0218S,21,771,1273.0,762.0,794.0,248.0
128,YW10-0218S,21,181,2067.0,762.0,327.0,248.0
129,YW10-0218S,21,405,0.0,1010.0,488.0,198.0
130,YW10-0218S,21,285,488.0,1010.0,488.0,198.0
131,YW10-0218S,22,77,0.0,0.0,2273.0,576.0
132,YW10-0218S,22,391,0.0,576.0,1658.0,398.0
133,YW10-0218S,22,733,1658.0,576.0,578.0,398.0
134,YW10-0218S,22,352,0.0,974.0,568.0,246.0
135,YW10-0218S,22,214,568.0,974.0,568.0,246.0
136,YW10-0218S,23,741,0.0,0.0,2251.0,956.0
137,YW10-0218S,23,158,2251.0,0.0,58.0,956.0
138,YW10-0218S,23,33,0.0,956.0,470.0,264.0
139,YW10-0218S,24,9,0.0,0.0,2348.0,558.0
140,YW10-0218S,24,134,0.0,558.0,557.0,394.0
141,YW10-0218S,24,142,557.0,558.0,395.0,394.0
142,YW10-0218S,24,240,0.0,952.0,393.5,266.5
143,YW10-0218S,24,137,393.5,952.0,393.5,266.5
144,YW10-0218S,25,758,0.0,0.0,2334.5,311.0
145,YW10-0218S,25,264,0.0,311.0,2109.0,372.5
146,YW10-0218S,25,79,0.0,683.5,578.0,530.0
147,YW10-0218S,25,562,578.0,683.5,770.0,530.0
