,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4643,0.0,58.0,589.5,425.0
2,FMB-0215S,0,4882,0.0,483.0,942.0,395.0
3,FMB-0215S,0,4952,0.0,878.0,712.5,339.0
4,FMB-0215S,1,4681,0.0,0.0,2432.0,485.0
5,FMB-0215S,1,4858,0.0,485.0,813.0,433.5
6,FMB-0215S,1,5050,0.0,918.5,998.0,298.0
7,FMB-0215S,2,4494,0.0,0.0,2432.0,485.0
8,FMB-0215S,2,4486,0.0,485.0,2220.0,298.0
9,FMB-0215S,2,4398,0.0,783.0,876.0,377.0
10,FMB-0215S,2,4711,876.0,783.0,543.0,377.0
11,FMB-0215S,2,5043,1419.0,783.0,495.0,377.0
12,FMB-0215S,2,5014,1914.0,783.0,495.0,377.0
13,FMB-0215S,2,4864,0.0,1160.0,332.0,58.0
14,FMB-0215S,2,5072,332.0,1160.0,2078.0,58.0
15,FMB-0215S,3,4943,0.0,0.0,2418.0,58.0
16,FMB-0215S,3,4813,0.0,58.0,946.0,575.0
17,FMB-0215S,3,4569,946.0,58.0,946.0,575.0
18,FMB-0215S,3,4400,0.0,633.0,1553.0,580.0
19,FMB-0215S,3,4798,1553.0,633.0,458.5,580.0
20,FMB-0215S,3,4859,2011.5,633.0,52.5,580.0
21,FMB-0215S,4,4630,0.0,0.0,2415.0,80.0
22,FMB-0215S,4,4982,0.0,80.0,2301.0,507.0
23,FMB-0215S,4,5101,2301.0,80.0,58.0,507.0
24,FMB-0215S,4,5091,2359.0,80.0,38.0,507.0
25,FMB-0215S,4,5070,0.0,587.0,2148.0,330.0
26,FMB-0215S,4,4419,0.0,917.0,861.0,300.0
27,FMB-0215S,4,4495,861.0,917.0,861.0,300.0
28,FMB-0215S,5,4960,0.0,0.0,2410.0,370.0
29,FMB-0215S,5,5085,0.0,370.0,2398.0,330.0
30,FMB-0215S,5,4723,0.0,700.0,608.0,520.0
31,FMB-0215S,5,4855,608.0,700.0,656.0,520.0
32,FMB-0215S,5,4762,1264.0,700.0,656.0,520.0
33,FMB-0215S,6,5092,0.0,0.0,2403.0,580.0
34,FMB-0215S,6,5118,0.0,580.0,847.0,340.0
35,FMB-0215S,6,5065,847.0,580.0,847.0,340.0
36,FMB-0215S,6,4588,0.0,920.0,1138.0,58.0
37,FMB-0215S,6,4655,1138.0,920.0,1247.0,58.0
38,FMB-0215S,6,4786,0.0,978.0,891.0,240.0
39,FMB-0215S,7,4816,0.0,0.0,2403.0,58.0
40,FMB-0215S,7,5131,0.0,58.0,2338.0,398.0
41,FMB-0215S,7,4740,0.0,456.0,1649.0,420.0
42,FMB-0215S,7,4983,1649.0,456.0,308.0,420.0
43,FMB-0215S,7,4865,1957.0,456.0,308.0,420.0
44,FMB-0215S,7,4565,0.0,876.0,381.5,344.0
45,FMB-0215S,8,4691,0.0,0.0,2403.0,580.0
46,FMB-0215S,8,4503,0.0,580.0,841.0,83.0
47,FMB-0215S,8,5042,841.0,580.0,791.0,83.0
48,FMB-0215S,8,4580,1632.0,580.0,472.0,83.0
49,FMB-0215S,8,4880,0.0,663.0,891.0,557.0
50,FMB-0215S,8,4548,891.0,663.0,366.0,557.0
51,FMB-0215S,8,4905,1257.0,663.0,358.0,557.0
52,FMB-0215S,9,4792,0.0,0.0,2398.0,38.0
53,FMB-0215S,9,4784,0.0,38.0,2363.0,328.0
54,FMB-0215S,9,4835,0.0,366.0,2398.0,38.0
55,FMB-0215S,9,4696,0.0,404.0,1163.0,327.0
56,FMB-0215S,9,5096,1163.0,404.0,1163.0,327.0
57,FMB-0215S,9,4572,0.0,731.0,2360.0,58.0
58,FMB-0215S,9,5071,0.0,789.0,1312.0,327.0
59,FMB-0215S,9,4968,0.0,1116.0,2388.0,38.0
60,FMB-0215S,9,4552,0.0,1154.0,2243.0,58.0
61,FMB-0215S,10,4884,0.0,0.0,2398.0,38.0
62,FMB-0215S,10,4579,0.0,38.0,771.0,427.0
63,FMB-0215S,10,5032,771.0,38.0,58.0,427.0
64,FMB-0215S,10,5012,0.0,465.0,924.0,370.0
65,FMB-0215S,10,4977,924.0,465.0,558.0,370.0
66,FMB-0215S,10,4627,1482.0,465.0,121.5,370.0
67,FMB-0215S,10,4433,1603.5,465.0,121.5,370.0
68,FMB-0215S,10,5039,0.0,835.0,522.0,288.0
69,FMB-0215S,10,4928,522.0,835.0,118.0,288.0
70,FMB-0215S,10,4881,640.0,835.0,118.0,288.0
71,FMB-0215S,10,4710,758.0,835.0,118.0,288.0
72,FMB-0215S,10,4606,876.0,835.0,118.0,288.0
73,FMB-0215S,10,4566,994.0,835.0,118.0,288.0
74,FMB-0215S,10,4492,1112.0,835.0,118.0,288.0
75,FMB-0215S,10,4712,0.0,1123.0,866.0,58.0
76,FMB-0215S,10,4617,866.0,1123.0,1517.0,58.0
77,FMB-0215S,10,5078,0.0,1181.0,321.0,38.0
78,FMB-0215S,10,4912,321.0,1181.0,1823.0,38.0
79,FMB-0215S,11,4902,0.0,0.0,2398.0,480.0
80,FMB-0215S,11,4428,0.0,480.0,562.0,348.0
81,FMB-0215S,11,4519,562.0,480.0,1698.0,348.0
82,FMB-0215S,11,4645,0.0,828.0,518.0,380.0
83,FMB-0215S,11,4809,518.0,828.0,1198.0,380.0
84,FMB-0215S,11,4838,1716.0,828.0,518.0,380.0
85,FMB-0215S,12,4818,0.0,0.0,2398.0,38.0
86,FMB-0215S,12,5002,0.0,38.0,1186.0,871.0
87,FMB-0215S,12,4898,1186.0,38.0,567.0,871.0
88,FMB-0215S,12,5074,1753.0,38.0,548.0,871.0
89,FMB-0215S,12,5035,2301.0,38.0,58.0,871.0
90,FMB-0215S,12,4758,0.0,909.0,980.0,291.0
91,FMB-0215S,13,4526,0.0,0.0,2398.0,398.0
92,FMB-0215S,13,4958,0.0,398.0,1847.0,550.0
93,FMB-0215S,13,4911,0.0,948.0,362.0,271.0
94,FMB-0215S,14,5022,0.0,0.0,2398.0,458.0
95,FMB-0215S,14,5088,0.0,458.0,1933.0,38.0
96,FMB-0215S,14,5038,1933.0,458.0,380.0,38.0
97,FMB-0215S,14,4703,0.0,496.0,2123.0,682.0
98,FMB-0215S,14,4913,0.0,1178.0,198.0,38.0
99,FMB-0215S,14,4536,198.0,1178.0,1938.0,38.0
100,FMB-0215S,15,4772,0.0,0.0,2398.0,38.0
101,FMB-0215S,15,4610,0.0,38.0,2306.0,770.0
102,FMB-0215S,15,4776,2306.0,38.0,58.0,770.0
103,FMB-0215S,15,4530,0.0,808.0,790.0,411.0
104,FMB-0215S,16,4857,0.0,0.0,2394.5,440.0
105,FMB-0215S,16,4392,0.0,440.0,926.0,479.5
106,FMB-0215S,16,4800,0.0,919.5,642.0,299.0
107,FMB-0215S,16,4399,642.0,919.5,178.0,299.0
108,FMB-0215S,17,4998,0.0,0.0,2393.0,310.0
109,FMB-0215S,17,4523,0.0,310.0,562.0,379.0
110,FMB-0215S,17,4948,562.0,310.0,762.0,379.0
111,FMB-0215S,17,4934,1324.0,310.0,462.0,379.0
112,FMB-0215S,17,4414,1786.0,310.0,462.0,379.0
113,FMB-0215S,17,4851,0.0,689.0,733.0,237.0
114,FMB-0215S,17,4923,0.0,926.0,2248.0,293.0
115,FMB-0215S,18,4466,0.0,0.0,2388.0,596.0
116,FMB-0215S,18,5015,0.0,596.0,2034.0,472.5
117,FMB-0215S,18,4476,0.0,1068.5,488.0,118.0
118,FMB-0215S,18,4834,488.0,1068.5,488.0,118.0
119,FMB-0215S,18,4743,976.0,1068.5,488.0,118.0
120,FMB-0215S,18,4644,1464.0,1068.5,488.0,118.0
121,FMB-0215S,19,4984,0.0,0.0,2388.0,58.0
122,FMB-0215S,19,4447,0.0,58.0,871.0,58.0
123,FMB-0215S,19,4661,871.0,58.0,1218.0,58.0
124,FMB-0215S,19,4988,0.0,116.0,892.0,58.0
125,FMB-0215S,19,4555,892.0,116.0,1198.0,58.0
126,FMB-0215S,19,4917,0.0,174.0,1987.0,307.0
127,FMB-0215S,19,4430,0.0,481.0,908.0,58.0
128,FMB-0215S,19,4665,908.0,481.0,1071.0,58.0
129,FMB-0215S,19,4705,1979.0,481.0,390.0,58.0
130,FMB-0215S,19,4697,0.0,539.0,2285.0,568.0
131,FMB-0215S,19,5119,0.0,1107.0,532.0,92.5
132,FMB-0215S,20,4808,0.0,0.0,2360.0,307.0
