,item_material,flat_index,item_id,x,y,x_length,y_length
0,FMB-0215S,0,5095,0.0,0.0,2433.0,58.0
1,FMB-0215S,0,4818,0.0,58.0,2398.0,38.0
2,FMB-0215S,0,4781,0.0,96.0,1638.0,38.0
3,FMB-0215S,1,4681,0.0,0.0,2432.0,485.0
4,FMB-0215S,1,4630,0.0,485.0,2415.0,80.0
5,FMB-0215S,1,4408,0.0,565.0,2318.0,58.0
6,FMB-0215S,1,4712,0.0,623.0,866.0,58.0
7,FMB-0215S,1,4435,866.0,623.0,931.0,58.0
8,FMB-0215S,1,4778,0.0,681.0,866.0,58.0
9,FMB-0215S,1,4420,866.0,681.0,928.0,58.0
10,FMB-0215S,1,4764,0.0,739.0,1898.0,58.0
11,FMB-0215S,1,4713,0.0,797.0,1718.0,58.0
12,FMB-0215S,1,4943,0.0,855.0,2418.0,58.0
13,FMB-0215S,1,4868,0.0,913.0,1868.0,58.0
14,FMB-0215S,1,4552,0.0,971.0,2243.0,58.0
15,FMB-0215S,1,4597,0.0,1029.0,2291.0,58.0
16,FMB-0215S,1,5103,0.0,1087.0,2058.0,58.0
17,FMB-0215S,1,4623,0.0,1145.0,2238.0,38.0
18,FMB-0215S,2,4494,0.0,0.0,2432.0,485.0
19,FMB-0215S,2,4799,0.0,485.0,1368.0,718.0
20,FMB-0215S,3,4960,0.0,0.0,2410.0,370.0
21,FMB-0215S,3,4771,0.0,370.0,1649.0,420.0
22,FMB-0215S,3,4983,1649.0,370.0,308.0,420.0
23,FMB-0215S,3,4865,1957.0,370.0,308.0,420.0
24,FMB-0215S,3,4886,0.0,790.0,548.5,430.0
25,FMB-0215S,3,5130,548.5,790.0,1618.5,430.0
26,FMB-0215S,4,4816,0.0,0.0,2403.0,58.0
27,FMB-0215S,4,5022,0.0,58.0,2398.0,458.0
28,FMB-0215S,4,4792,0.0,516.0,2398.0,38.0
29,FMB-0215S,4,4857,0.0,554.0,2394.5,440.0
30,FMB-0215S,4,4604,0.0,994.0,802.0,58.0
31,FMB-0215S,4,4661,802.0,994.0,1218.0,58.0
32,FMB-0215S,4,5099,0.0,1052.0,821.0,58.0
33,FMB-0215S,4,4665,821.0,1052.0,1071.0,58.0
34,FMB-0215S,4,5121,0.0,1110.0,857.0,58.0
35,FMB-0215S,4,4479,857.0,1110.0,1025.0,58.0
36,FMB-0215S,4,4445,0.0,1168.0,1538.0,38.0
37,FMB-0215S,5,4691,0.0,0.0,2403.0,580.0
38,FMB-0215S,5,5090,0.0,580.0,898.0,348.0
39,FMB-0215S,5,4473,0.0,928.0,691.0,58.0
40,FMB-0215S,5,4727,691.0,928.0,1712.0,58.0
41,FMB-0215S,5,4450,0.0,986.0,715.0,58.0
42,FMB-0215S,5,4387,715.0,986.0,1598.0,58.0
43,FMB-0215S,5,4968,0.0,1044.0,2388.0,38.0
44,FMB-0215S,5,4944,0.0,1082.0,744.0,58.0
45,FMB-0215S,5,4471,744.0,1082.0,1568.0,58.0
46,FMB-0215S,5,4617,0.0,1140.0,1517.0,58.0
47,FMB-0215S,5,4447,1517.0,1140.0,871.0,58.0
48,FMB-0215S,6,5092,0.0,0.0,2403.0,580.0
49,FMB-0215S,6,5056,0.0,580.0,782.0,630.0
50,FMB-0215S,6,5060,782.0,580.0,782.0,630.0
51,FMB-0215S,6,4441,1564.0,580.0,378.0,630.0
52,FMB-0215S,6,4939,1942.0,580.0,38.0,630.0
53,FMB-0215S,7,4835,0.0,0.0,2398.0,38.0
54,FMB-0215S,7,5093,0.0,38.0,2194.0,419.0
55,FMB-0215S,7,4424,0.0,457.0,1898.0,348.0
56,FMB-0215S,7,5085,0.0,805.0,2398.0,330.0
57,FMB-0215S,7,4755,0.0,1135.0,858.0,58.0
58,FMB-0215S,7,4879,858.0,1135.0,1002.0,58.0
59,FMB-0215S,8,4902,0.0,0.0,2398.0,480.0
60,FMB-0215S,8,4476,0.0,480.0,488.0,118.0
61,FMB-0215S,8,4654,488.0,480.0,388.0,118.0
62,FMB-0215S,8,4928,876.0,480.0,288.0,118.0
63,FMB-0215S,8,4881,1164.0,480.0,288.0,118.0
64,FMB-0215S,8,4710,1452.0,480.0,288.0,118.0
65,FMB-0215S,8,4606,1740.0,480.0,288.0,118.0
66,FMB-0215S,8,4492,2028.0,480.0,288.0,118.0
67,FMB-0215S,8,4756,0.0,598.0,859.0,327.0
68,FMB-0215S,8,4680,859.0,598.0,1021.5,327.0
69,FMB-0215S,8,4605,0.0,925.0,606.0,295.0
70,FMB-0215S,9,4526,0.0,0.0,2398.0,398.0
71,FMB-0215S,9,4519,0.0,398.0,1698.0,348.0
72,FMB-0215S,9,4853,0.0,746.0,1515.5,422.0
73,FMB-0215S,9,4549,1515.5,746.0,550.5,422.0
74,FMB-0215S,9,4803,2066.0,746.0,328.0,422.0
75,FMB-0215S,9,4981,0.0,1168.0,491.0,38.0
76,FMB-0215S,9,4912,491.0,1168.0,1823.0,38.0
77,FMB-0215S,10,4884,0.0,0.0,2398.0,38.0
78,FMB-0215S,10,4593,0.0,38.0,762.0,359.5
79,FMB-0215S,10,4746,762.0,38.0,761.0,359.5
