,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,235,0.0,0.0,2418.0,58.0
1,YW10-0218S,1,542,0.0,0.0,2418.0,58.0
2,YW10-0218S,1,516,0.0,58.0,716.0,318.0
3,YW10-0218S,1,688,716.0,58.0,802.0,318.0
4,YW10-0218S,1,622,0.0,376.0,694.0,279.0
5,YW10-0218S,1,742,0.0,655.0,840.0,338.5
6,YW10-0218S,1,130,0.0,993.5,847.0,58.0
7,YW10-0218S,1,747,847.0,993.5,1462.0,58.0
8,YW10-0218S,1,452,0.0,1051.5,2328.5,153.5
9,YW10-0218S,2,356,0.0,0.0,2418.0,58.0
10,YW10-0218S,2,17,0.0,58.0,1320.5,400.0
11,YW10-0218S,2,725,1320.5,58.0,536.0,400.0
12,YW10-0218S,2,68,0.0,458.0,880.0,328.0
13,YW10-0218S,2,348,880.0,458.0,973.0,328.0
14,YW10-0218S,2,715,1853.0,458.0,526.0,328.0
15,YW10-0218S,2,465,0.0,786.0,594.0,366.0
16,YW10-0218S,2,478,0.0,1152.0,362.0,58.0
17,YW10-0218S,2,0,362.0,1152.0,2001.0,58.0
18,YW10-0218S,3,723,0.0,0.0,2416.0,38.0
19,YW10-0218S,3,361,0.0,38.0,2292.0,58.0
20,YW10-0218S,3,570,0.0,96.0,2291.0,438.5
21,YW10-0218S,3,513,0.0,534.5,2014.0,340.8
22,YW10-0218S,3,650,0.0,875.3,1536.0,278.0
23,YW10-0218S,3,347,1536.0,875.3,680.0,278.0
24,YW10-0218S,3,454,0.0,1153.3,362.0,58.0
25,YW10-0218S,3,178,362.0,1153.3,2028.0,58.0
26,YW10-0218S,4,765,0.0,0.0,2398.0,393.0
27,YW10-0218S,4,48,0.0,393.0,2353.0,38.0
28,YW10-0218S,4,141,0.0,431.0,724.0,58.0
29,YW10-0218S,4,177,724.0,431.0,1012.0,58.0
30,YW10-0218S,4,346,0.0,489.0,1781.0,348.0
31,YW10-0218S,4,692,0.0,837.0,1198.0,370.0
32,YW10-0218S,5,113,0.0,0.0,2398.0,328.0
33,YW10-0218S,5,86,0.0,328.0,1350.5,430.0
34,YW10-0218S,5,237,0.0,758.0,904.0,459.5
35,YW10-0218S,6,25,0.0,0.0,2398.0,299.0
36,YW10-0218S,6,471,0.0,299.0,2284.0,395.0
37,YW10-0218S,6,744,0.0,694.0,578.0,518.0
38,YW10-0218S,6,241,578.0,694.0,370.0,518.0
39,YW10-0218S,7,170,0.0,0.0,2393.0,38.0
40,YW10-0218S,7,290,0.0,38.0,711.0,327.5
41,YW10-0218S,7,544,0.0,365.5,2251.0,812.0
42,YW10-0218S,7,230,2251.0,365.5,58.0,812.0
43,YW10-0218S,7,623,0.0,1177.5,498.5,38.0
44,YW10-0218S,7,147,498.5,1177.5,1798.0,38.0
45,YW10-0218S,8,73,0.0,0.0,2388.0,98.0
46,YW10-0218S,8,49,0.0,98.0,1159.0,548.0
47,YW10-0218S,8,47,1159.0,98.0,148.0,548.0
48,YW10-0218S,8,472,1307.0,98.0,58.0,548.0
49,YW10-0218S,8,660,0.0,646.0,1362.0,565.0
50,YW10-0218S,9,115,0.0,0.0,2388.0,558.0
51,YW10-0218S,9,490,0.0,558.0,863.0,560.0
52,YW10-0218S,9,721,863.0,558.0,1011.0,560.0
53,YW10-0218S,9,120,1874.0,558.0,498.5,560.0
54,YW10-0218S,9,151,0.0,1118.0,1884.0,98.0
55,YW10-0218S,10,304,0.0,0.0,2368.0,328.0
56,YW10-0218S,10,712,0.0,328.0,2098.0,580.0
57,YW10-0218S,10,758,0.0,908.0,2334.5,311.0
58,YW10-0218S,11,61,0.0,0.0,2367.0,218.0
59,YW10-0218S,11,27,0.0,218.0,2182.0,579.0
60,YW10-0218S,11,164,0.0,797.0,2118.0,58.0
61,YW10-0218S,11,422,0.0,855.0,666.0,58.0
62,YW10-0218S,11,759,666.0,855.0,1165.0,58.0
63,YW10-0218S,11,424,0.0,913.0,1619.5,276.5
64,YW10-0218S,12,588,0.0,0.0,2353.0,58.0
65,YW10-0218S,12,575,0.0,58.0,1878.0,58.0
66,YW10-0218S,12,50,0.0,116.0,2048.0,118.0
67,YW10-0218S,12,288,2048.0,116.0,288.0,118.0
68,YW10-0218S,12,526,0.0,234.0,2098.0,558.0
69,YW10-0218S,12,557,0.0,792.0,1934.0,420.5
70,YW10-0218S,13,212,0.0,0.0,2353.0,328.0
71,YW10-0218S,13,298,0.0,328.0,460.0,373.0
72,YW10-0218S,13,175,460.0,328.0,460.0,373.0
73,YW10-0218S,13,411,0.0,701.0,1194.0,495.0
74,YW10-0218S,14,8,0.0,0.0,2348.0,630.0
75,YW10-0218S,14,265,0.0,630.0,1473.0,370.0
76,YW10-0218S,14,189,1473.0,630.0,308.0,370.0
77,YW10-0218S,14,529,0.0,1000.0,288.0,158.0
78,YW10-0218S,14,342,288.0,1000.0,488.0,158.0
79,YW10-0218S,14,40,776.0,1000.0,488.0,158.0
80,YW10-0218S,14,450,1264.0,1000.0,438.0,158.0
81,YW10-0218S,14,45,1702.0,1000.0,438.0,158.0
82,YW10-0218S,14,275,0.0,1158.0,237.0,58.0
83,YW10-0218S,14,497,237.0,1158.0,2108.0,58.0
84,YW10-0218S,15,9,0.0,0.0,2348.0,558.0
85,YW10-0218S,15,360,0.0,558.0,1998.0,580.0
86,YW10-0218S,15,118,0.0,1138.0,338.0,78.0
87,YW10-0218S,15,409,338.0,1138.0,1598.0,78.0
88,YW10-0218S,15,549,1936.0,1138.0,338.0,78.0
89,YW10-0218S,16,479,0.0,0.0,2338.0,588.0
90,YW10-0218S,16,681,0.0,588.0,2098.0,580.0
91,YW10-0218S,17,752,0.0,0.0,2308.0,347.0
92,YW10-0218S,17,453,0.0,347.0,2224.0,58.0
93,YW10-0218S,18,574,0.0,0.0,2301.0,707.0
94,YW10-0218S,18,30,0.0,707.0,1517.5,258.0
95,YW10-0218S,18,283,0.0,965.0,402.0,249.0
96,YW10-0218S,18,538,402.0,965.0,402.0,249.0
97,YW10-0218S,19,252,0.0,0.0,2301.0,632.0
98,YW10-0218S,19,647,0.0,632.0,557.0,360.0
99,YW10-0218S,19,198,557.0,632.0,701.5,360.0
100,YW10-0218S,19,456,0.0,992.0,370.0,227.0
101,YW10-0218S,20,730,0.0,0.0,2298.0,330.0
102,YW10-0218S,20,28,0.0,330.0,709.0,369.0
103,YW10-0218S,20,106,709.0,330.0,935.5,369.0
104,YW10-0218S,20,209,0.0,699.0,2098.0,503.0
105,YW10-0218S,21,640,0.0,0.0,2294.0,38.0
106,YW10-0218S,21,166,0.0,38.0,710.0,508.0
107,YW10-0218S,21,651,710.0,38.0,762.0,508.0
108,YW10-0218S,21,475,1472.0,38.0,370.0,508.0
109,YW10-0218S,21,311,1842.0,38.0,361.0,508.0
110,YW10-0218S,21,161,0.0,546.0,1165.0,491.0
111,YW10-0218S,21,530,0.0,1037.0,981.0,174.0
112,YW10-0218S,22,508,0.0,0.0,2291.0,438.5
113,YW10-0218S,22,493,0.0,438.5,2098.0,580.0
114,YW10-0218S,22,41,0.0,1018.5,2198.0,198.0
115,YW10-0218S,23,172,0.0,0.0,2284.0,395.0
116,YW10-0218S,23,754,0.0,395.0,847.0,575.0
117,YW10-0218S,23,449,847.0,395.0,847.0,575.0
118,YW10-0218S,23,157,1694.0,395.0,468.0,575.0
119,YW10-0218S,23,539,0.0,970.0,958.0,250.0
120,YW10-0218S,24,77,0.0,0.0,2273.0,576.0
121,YW10-0218S,24,362,0.0,576.0,2196.0,58.0
122,YW10-0218S,24,276,0.0,634.0,517.0,367.0
123,YW10-0218S,24,108,517.0,634.0,898.0,367.0
124,YW10-0218S,24,105,1415.0,634.0,517.0,367.0
125,YW10-0218S,24,317,0.0,1001.0,288.0,198.0
126,YW10-0218S,24,743,288.0,1001.0,536.0,198.0
127,YW10-0218S,24,405,824.0,1001.0,488.0,198.0
128,YW10-0218S,24,285,1312.0,1001.0,488.0,198.0
129,YW10-0218S,24,54,1800.0,1001.0,338.0,198.0
130,YW10-0218S,25,427,0.0,0.0,2251.0,762.0
131,YW10-0218S,25,219,0.0,762.0,760.0,308.0
132,YW10-0218S,25,335,760.0,762.0,761.0,308.0
133,YW10-0218S,25,509,1521.0,762.0,483.0,308.0
134,YW10-0218S,25,503,0.0,1070.0,437.5,149.0
135,YW10-0218S,26,269,0.0,0.0,2251.0,912.0
136,YW10-0218S,26,122,0.0,912.0,370.0,308.0
137,YW10-0218S,26,677,370.0,912.0,862.0,308.0
138,YW10-0218S,26,303,1232.0,912.0,765.0,308.0
139,YW10-0218S,27,741,0.0,0.0,2251.0,956.0
140,YW10-0218S,27,33,0.0,956.0,470.0,264.0
141,YW10-0218S,28,671,0.0,0.0,2217.0,58.0
142,YW10-0218S,28,713,0.0,58.0,2198.0,58.0
143,YW10-0218S,29,287,0.0,0.0,2201.0,484.0
144,YW10-0218S,29,391,0.0,484.0,1658.0,398.0
145,YW10-0218S,29,332,0.0,882.0,1797.0,328.0
146,YW10-0218S,29,536,1797.0,882.0,322.0,328.0
147,YW10-0218S,30,615,0.0,0.0,2198.0,580.0
148,YW10-0218S,30,44,0.0,580.0,593.0,225.0
149,YW10-0218S,30,564,0.0,805.0,826.0,413.0
150,YW10-0218S,31,315,0.0,0.0,2198.0,578.0
151,YW10-0218S,31,620,0.0,578.0,631.0,348.0
152,YW10-0218S,31,199,631.0,578.0,1128.0,348.0
153,YW10-0218S,31,436,0.0,926.0,844.5,294.0
154,YW10-0218S,32,545,0.0,0.0,2196.0,58.0
155,YW10-0218S,32,299,0.0,58.0,898.0,58.0
156,YW10-0218S,32,158,898.0,58.0,956.0,58.0
157,YW10-0218S,32,13,0.0,116.0,2161.0,58.0
158,YW10-0218S,32,537,0.0,174.0,2098.0,58.0
159,YW10-0218S,32,144,0.0,232.0,942.0,58.0
160,YW10-0218S,32,149,942.0,232.0,950.0,58.0
161,YW10-0218S,32,753,0.0,290.0,942.0,58.0
162,YW10-0218S,32,200,0.0,348.0,1818.0,58.0
163,YW10-0218S,33,604,0.0,0.0,2196.0,579.0
164,YW10-0218S,33,333,0.0,579.0,2098.0,290.0
165,YW10-0218S,33,442,0.0,869.0,898.0,350.5
166,YW10-0218S,34,656,0.0,0.0,2196.0,579.0
167,YW10-0218S,34,421,0.0,579.0,841.0,555.0
168,YW10-0218S,34,336,0.0,1134.0,841.0,83.0
169,YW10-0218S,34,662,841.0,1134.0,841.0,83.0
170,YW10-0218S,35,318,0.0,0.0,2182.0,577.5
171,YW10-0218S,35,165,0.0,577.5,1642.0,579.0
172,YW10-0218S,35,751,0.0,1156.5,382.0,58.0
173,YW10-0218S,35,592,382.0,1156.5,1738.0,58.0
174,YW10-0218S,36,259,0.0,0.0,2161.0,298.0
175,YW10-0218S,36,678,0.0,298.0,862.0,577.0
176,YW10-0218S,36,492,862.0,298.0,796.0,577.0
177,YW10-0218S,36,473,1658.0,298.0,58.0,577.0
178,YW10-0218S,36,220,0.0,875.0,489.0,344.0
179,YW10-0218S,36,22,489.0,875.0,530.0,344.0
180,YW10-0218S,37,2,0.0,0.0,2147.0,517.0
181,YW10-0218S,37,3,0.0,517.0,1179.5,702.0
182,YW10-0218S,37,559,1179.5,517.0,516.5,702.0
183,YW10-0218S,38,749,0.0,0.0,2134.0,462.0
184,YW10-0218S,38,263,0.0,462.0,1247.0,722.0
185,YW10-0218S,39,57,0.0,0.0,2114.0,441.5
186,YW10-0218S,39,448,0.0,441.5,1198.0,370.0
187,YW10-0218S,39,60,0.0,811.5,712.0,327.0
188,YW10-0218S,39,96,712.0,811.5,1162.0,327.0
189,YW10-0218S,39,761,0.0,1138.5,488.0,78.0
190,YW10-0218S,39,210,488.0,1138.5,762.0,78.0
191,YW10-0218S,39,323,1250.0,1138.5,628.0,78.0
192,YW10-0218S,40,483,0.0,0.0,2114.0,441.5
193,YW10-0218S,40,728,0.0,441.5,474.5,461.5
194,YW10-0218S,40,218,0.0,903.0,396.5,317.0
195,YW10-0218S,40,100,396.5,903.0,674.0,317.0
196,YW10-0218S,41,264,0.0,0.0,2109.0,372.5
197,YW10-0218S,41,363,0.0,372.5,1618.0,398.0
198,YW10-0218S,41,702,0.0,770.5,534.0,272.5
199,YW10-0218S,41,192,534.0,770.5,534.0,272.5
200,YW10-0218S,41,377,0.0,1043.0,1998.0,98.0
201,YW10-0218S,41,698,0.0,1141.0,470.5,58.0
202,YW10-0218S,41,440,470.5,1141.0,1437.0,58.0
203,YW10-0218S,41,680,2109.0,0.0,327.0,261.5
204,YW10-0218S,41,234,2109.0,261.5,312.0,277.0
205,YW10-0218S,41,53,2109.0,538.5,270.0,258.0
206,YW10-0218S,41,181,2109.0,796.5,327.0,248.0
207,YW10-0218S,41,83,2109.0,1044.5,288.0,158.0
208,YW10-0218S,42,581,0.0,0.0,2103.0,58.0
209,YW10-0218S,42,480,0.0,58.0,579.0,468.5
210,YW10-0218S,42,239,579.0,58.0,816.0,468.5
211,YW10-0218S,42,569,0.0,526.5,832.0,677.0
212,YW10-0218S,42,261,832.0,526.5,529.0,677.0
213,YW10-0218S,43,99,0.0,0.0,2101.0,329.0
214,YW10-0218S,43,354,0.0,329.0,444.0,443.0
215,YW10-0218S,43,641,444.0,329.0,1551.0,443.0
216,YW10-0218S,43,38,0.0,772.0,550.0,448.0
217,YW10-0218S,43,616,550.0,772.0,898.0,448.0
218,YW10-0218S,43,185,1448.0,772.0,580.0,448.0
219,YW10-0218S,44,314,0.0,0.0,2101.0,904.0
220,YW10-0218S,44,412,0.0,904.0,1618.0,299.0
221,YW10-0218S,45,139,0.0,0.0,2098.0,558.0
222,YW10-0218S,45,552,0.0,558.0,461.0,373.0
223,YW10-0218S,45,518,461.0,558.0,461.0,373.0
224,YW10-0218S,45,272,922.0,558.0,461.0,373.0
225,YW10-0218S,45,14,1383.0,558.0,461.0,373.0
226,YW10-0218S,45,18,0.0,931.0,508.0,289.0
227,YW10-0218S,45,371,508.0,931.0,754.0,289.0
228,YW10-0218S,45,488,1262.0,931.0,668.4,289.0
229,YW10-0218S,46,375,0.0,0.0,2098.0,558.0
230,YW10-0218S,46,717,0.0,558.0,798.0,439.0
231,YW10-0218S,46,719,798.0,558.0,594.0,439.0
232,YW10-0218S,46,337,1392.0,558.0,364.0,439.0
233,YW10-0218S,46,136,1756.0,558.0,245.0,439.0
234,YW10-0218S,46,374,0.0,997.0,573.0,216.0
235,YW10-0218S,47,573,0.0,0.0,2081.0,419.0
236,YW10-0218S,47,4,0.0,419.0,1998.0,558.0
237,YW10-0218S,47,366,0.0,977.0,1498.0,128.0
238,YW10-0218S,47,19,0.0,1105.0,2078.0,98.0
239,YW10-0218S,48,344,0.0,0.0,2081.0,579.0
240,YW10-0218S,48,143,0.0,579.0,439.0,355.0
241,YW10-0218S,48,417,439.0,579.0,888.5,355.0
242,YW10-0218S,48,117,0.0,934.0,1235.5,282.0
243,YW10-0218S,49,133,0.0,0.0,2065.0,377.0
244,YW10-0218S,49,543,0.0,377.0,489.0,341.0
245,YW10-0218S,49,599,0.0,718.0,1932.0,386.5
246,YW10-0218S,49,327,0.0,1104.5,743.0,98.0
