,item_material,flat_index,item_id,x,y,x_length,y_length
0,YW10-0218S,0,356,0.0,0.0,2418.0,58.0
1,YW10-0218S,0,338,0.0,58.0,1998.0,58.0
2,YW10-0218S,0,25,0.0,116.0,2398.0,299.0
3,YW10-0218S,0,164,0.0,415.0,2118.0,58.0
4,YW10-0218S,0,736,0.0,473.0,822.0,58.0
5,YW10-0218S,0,131,822.0,473.0,860.0,58.0
6,YW10-0218S,0,48,0.0,531.0,2353.0,38.0
7,YW10-0218S,0,415,0.0,569.0,822.0,58.0
8,YW10-0218S,0,130,822.0,569.0,847.0,58.0
9,YW10-0218S,0,739,0.0,627.0,801.0,58.0
10,YW10-0218S,1,542,0.0,0.0,2418.0,58.0
11,YW10-0218S,1,419,0.0,58.0,783.0,578.0
12,YW10-0218S,1,79,783.0,58.0,530.0,578.0
13,YW10-0218S,1,744,1313.0,58.0,518.0,578.0
14,YW10-0218S,1,733,1831.0,58.0,398.0,578.0
15,YW10-0218S,1,27,0.0,636.0,2182.0,579.0
16,YW10-0218S,2,235,0.0,0.0,2418.0,58.0
17,YW10-0218S,2,108,0.0,58.0,898.0,367.0
18,YW10-0218S,2,276,898.0,58.0,517.0,367.0
19,YW10-0218S,2,11,0.0,425.0,878.0,478.0
20,YW10-0218S,2,90,878.0,425.0,278.0,478.0
21,YW10-0218S,2,218,0.0,903.0,396.5,317.0
22,YW10-0218S,2,100,396.5,903.0,674.0,317.0
23,YW10-0218S,3,723,0.0,0.0,2416.0,38.0
24,YW10-0218S,3,464,0.0,38.0,776.0,489.0
25,YW10-0218S,3,775,776.0,38.0,776.0,489.0
26,YW10-0218S,3,437,1552.0,38.0,707.0,489.0
27,YW10-0218S,3,203,0.0,527.0,770.0,662.0
28,YW10-0218S,4,113,0.0,0.0,2398.0,328.0
29,YW10-0218S,4,588,0.0,328.0,2353.0,58.0
30,YW10-0218S,4,55,0.0,386.0,666.0,294.5
31,YW10-0218S,4,650,0.0,680.5,1536.0,278.0
32,YW10-0218S,4,347,1536.0,680.5,680.0,278.0
33,YW10-0218S,4,62,0.0,958.5,701.0,260.0
34,YW10-0218S,5,765,0.0,0.0,2398.0,393.0
35,YW10-0218S,5,66,0.0,393.0,1755.0,337.0
36,YW10-0218S,5,698,0.0,730.0,470.5,58.0
37,YW10-0218S,5,119,470.5,730.0,1625.0,58.0
38,YW10-0218S,5,152,0.0,788.0,537.0,116.0
39,YW10-0218S,5,583,0.0,904.0,328.0,315.0
40,YW10-0218S,6,170,0.0,0.0,2393.0,38.0
41,YW10-0218S,6,138,0.0,38.0,844.0,395.0
42,YW10-0218S,6,75,0.0,433.0,673.0,58.0
43,YW10-0218S,6,685,673.0,433.0,1362.0,58.0
44,YW10-0218S,6,466,0.0,491.0,541.0,92.5
45,YW10-0218S,6,582,541.0,491.0,383.0,92.5
46,YW10-0218S,6,41,0.0,583.5,2198.0,198.0
47,YW10-0218S,6,144,0.0,781.5,942.0,58.0
48,YW10-0218S,6,523,942.0,781.5,1218.0,58.0
49,YW10-0218S,6,104,0.0,839.5,643.0,277.0
